1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	11672.523901	0.000000	0.000037	4271.905573	160.3
1	11168.415496	0.000000	0.000037	2708.077091	2.7
2	11345.634815	0.000000	0.000037	1565.618921	2.7
3	11042.158751	0.000000	0.000037	1261.272126	2.8
4	10459.814509	0.000000	0.000037	863.656012	2.3
5	10568.153620	0.000000	0.000037	583.842870	2.2
6	10686.476674	0.000000	0.000037	1164.270215	2.2
7	10759.961685	0.964214	0.000036	1022.195736	2.2
8	10454.499117	1.964178	0.000034	776.684725	2.2
9	10934.239601	1.949968	0.000034	604.729878	2.0
10	10692.514436	2.807133	0.000033	267.129452	2.0
11	10600.782688	3.118006	0.000033	1955.289352	2.0
12	11093.565032	3.103807	0.000033	1981.034951	2.0
13	10470.614662	4.103807	0.000031	477.507721	2.0
14	10723.344266	5.103807	0.000030	199.735866	2.0
15	10905.709462	5.091559	0.000030	501.395902	2.1
16	10511.172519	5.140171	0.000030	1096.705328	2.1
17	10344.184296	6.139905	0.000029	461.659935	2.1
18	10186.229056	7.137295	0.000028	507.941180	2.0
19	10753.524347	7.848434	0.000027	1718.047803	2.1
20	10372.200230	8.848434	0.000026	603.281165	2.0
21	10811.369710	9.848431	0.000025	348.420988	2.0
22	10690.692723	9.909761	0.000025	1224.234322	2.1
23	10367.176853	9.896743	0.000025	1475.040390	2.0
24	10700.458920	10.896743	0.000025	624.630103	2.1
25	10535.089431	11.896738	0.000024	506.735309	2.0
26	11247.583855	12.482952	0.000023	1101.511371	2.1
27	10593.674354	13.475758	0.000023	1063.876845	2.0
28	10992.321256	14.475758	0.000022	68.952379	2.1
29	10624.159494	14.466136	0.000022	701.647315	2.2
30	10454.188441	14.473986	0.000022	600.179358	2.1
31	10689.403350	15.467214	0.000022	279.565764	2.2
32	10375.397077	15.637171	0.000021	761.840494	2.1
33	10854.607748	15.623137	0.000021	446.082147	2.2
34	10425.884863	15.925481	0.000021	544.104783	2.2
35	10669.368067	16.547356	0.000021	146.360789	2.2
36	10771.271859	16.537661	0.000021	385.229353	2.4
37	10704.192912	16.543039	0.000021	456.515410	4.5
38	11081.385339	16.799506	0.000021	302.594950	4.4
39	10763.933095	16.803074	0.000021	816.526817	3.7
40	11034.709910	17.221887	0.000021	777.532811	3.3
41	10325.831167	17.207674	0.000021	1320.151200	3.3
42	10903.505093	18.207651	0.000020	926.675422	2.9
43	10596.020638	19.207651	0.000020	347.721007	2.5
44	10173.341297	19.915882	0.000019	451.372737	2.6
45	10685.495287	19.920939	0.000019	527.363536	2.5
46	10615.470753	19.906817	0.000019	745.436635	2.5
47	11015.411739	19.929386	0.000019	688.616762	2.3
48	10534.345692	19.915175	0.000019	1187.046773	2.4
49	10615.077313	20.915175	0.000019	992.581143	2.4
50	10730.776626	21.915175	0.000018	453.722344	2.3
51	10673.115577	21.901164	0.000018	1309.186322	2.3
52	10690.803014	22.895092	0.000018	562.850870	4.8
53	10861.034826	23.802925	0.000018	593.150390	4.9
54	10319.000885	23.789366	0.000018	1564.867609	4.9
55	10302.980319	24.789366	0.000017	1262.088632	3.0
56	10125.460604	25.789366	0.000017	628.632369	3.3
57	10300.673315	25.775181	0.000017	394.593070	3.3
58	10597.826952	25.761495	0.000017	467.315499	3.2
59	11053.980795	25.991730	0.000017	850.092902	2.5
60	10418.633276	25.986320	0.000017	304.607896	2.6
61	10622.197509	26.000507	0.000017	541.555511	2.5
62	10923.441652	26.034795	0.000017	737.301459	2.5
63	10966.948672	26.097848	0.000017	827.288356	2.7
64	10810.213092	27.076514	0.000016	526.024745	2.7
65	10978.229317	27.158127	0.000016	651.287245	2.6
66	11156.621781	27.152882	0.000016	1465.000668	4.1
67	10531.372856	28.152881	0.000016	956.368513	2.6
68	10731.284719	29.152823	0.000016	323.129558	2.6
69	10443.124557	29.475763	0.000016	584.005168	2.6
70	10466.526472	29.463472	0.000016	844.170338	2.7
71	10711.214913	30.462190	0.000015	1163.104181	2.6
72	10399.673626	31.462190	0.000015	532.920898	2.6
73	10541.031300	32.462106	0.000015	304.300891	2.6
74	10566.914361	32.583061	0.000015	528.944821	3.5
75	10988.473841	32.570349	0.000015	396.361547	4.7
76	10500.107828	32.733365	0.000015	705.686061	2.8
77	10423.152261	33.413329	0.000014	966.706751	3.0
78	11002.594310	34.349697	0.000014	398.810552	3.0
79	10902.750534	34.338732	0.000014	628.627563	2.9
80	10272.473745	34.343084	0.000014	549.573313	2.2
81	10724.019892	34.332954	0.000014	542.040011	2.5
82	10903.711032	34.775725	0.000014	630.481882	3.6
83	10767.827918	34.789929	0.000014	425.881909	2.2
84	10370.956144	34.776895	0.000014	623.477304	2.2
85	10466.438065	34.764000	0.000014	731.230708	2.2
86	10497.881821	35.754734	0.000014	710.078827	2.3
87	10578.767492	36.754104	0.000014	694.426563	2.3
88	10503.061312	37.751826	0.000013	527.829804	2.0
89	10530.137104	37.737750	0.000013	505.478733	2.3
90	11086.596401	37.723597	0.000013	443.926036	2.1
91	10886.632039	37.728710	0.000013	219.678103	2.2
92	10880.976708	37.731527	0.000013	974.900575	2.6
93	10850.883137	37.987777	0.000013	660.885303	4.7
94	10617.206152	38.987736	0.000013	678.612863	4.4
95	10576.481107	38.974381	0.000013	424.396837	2.5
96	10952.962812	38.966534	0.000013	241.497776	2.6
97	10472.828736	39.037655	0.000013	1338.485586	4.5
98	10728.207409	39.023942	0.000013	627.090165	5.0
99	10396.121134	40.023941	0.000013	282.307394	4.9
100	10315.949102	40.017097	0.000013	597.435316	4.5
101	10503.636536	40.286748	0.000013	532.106327	4.9
102	10970.564528	40.272923	0.000013	855.502776	4.8
103	10550.908519	41.269013	0.000013	1172.665179	4.8
104	10616.111908	41.254799	0.000013	331.353127	3.4
