X,Y,Z,Time
3.7322471686200087,-0.8422269821515164,-1.9225616009358408,0
4.885496596514459,-1.6604506740645684,-5.639359772925208,1
5.4271062670295755,-1.4571431630931309,-7.073117892185895,2
5.722191846476473,-1.9400411816921284,-11.029680782429308,3
6.868999715016545,-1.2672310001684828,-14.38929860929748,4
5.720007860184731,-2.067040446097652,-14.731798280991304,5
6.565174647678232,-0.6602529002567035,-20.665017324793663,6
7.357966985500463,-1.108873806132834,-22.87571207763367,7
