F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.07398849678174738,-0.06225236985940096,0.05341606054601566,1
-0.14797699356349475,-0.12450473971880192,0.10683212109203132,2
-0.22196549034524207,-0.18675710957820288,0.16024818163804697,3
-0.2959539871269895,-0.24900947943760385,0.21366424218406263,4
-0.3701660091365557,-0.31056901671051834,0.26772092334321607,5
-0.4486250104746808,-0.3589647348401902,0.3339493961519892,6
-0.527084011812806,-0.407360452969862,0.4001778689607623,7
-0.6055430131509312,-0.45575617109953376,0.4664063417695354,8
-0.6840020144890563,-0.5041518892292056,0.5326348145783084,9
-0.7629800425819555,-0.5512189515209905,0.5999726118589438,10
-0.8466293114678238,-0.5863281112717939,0.6772943293863403,11
-0.930278580353692,-0.6214372710225968,0.7546160469137366,12
-1.01392784923956,-0.6565464307734,0.8319377644411331,13
-1.097577118125428,-0.6916555905242033,0.9092594819685292,14
-1.182102485716852,-0.7248576467096992,0.9879981757302035,15
-1.2715924126397586,-0.747252782691786,1.0747664014861191,16
-1.361082339562665,-0.7696479186738729,1.1615346272420348,17
-1.4505722664855718,-0.79204305465596,1.2483028529979507,18
-1.5400621934084784,-0.8144381906380469,1.3350710787538664,19
-1.6308364555362371,-0.8344055170402797,1.4234137450682711,20
-1.726748058483406,-0.8446616051230958,1.518054173616634,21
-1.8226596614305743,-0.8549176932059122,1.612694602164996,22
-1.9185712643777433,-0.8651737812887283,1.707335030713358,23
-2.0144828673249116,-0.8754298693715447,1.8019754592617203,24
-2.1121278006494335,-0.8827955497617274,1.8982084699126835,25
-2.2149727251060174,-0.8814900070740097,1.999219226871448,26
-2.317817649562601,-0.880184464386292,2.100229983830213,27
-2.4206625740191847,-0.8788789216985744,2.201240740788977,28
-2.523507498475768,-0.8775733790108566,2.302251497747742,29
-2.6285651012801026,-0.8729733046083878,2.404744520231224,30
-2.7387856202291867,-0.8606859895381666,2.510696162272379,31
-2.849006139178271,-0.8483986744679455,2.616647804313533,32
-2.959226658127355,-0.8361113593977242,2.722599446354688,33
-3.069447177076439,-0.8238240443275029,2.8285510883958422,34
-3.1823796692662527,-0.8078969137999683,2.9357570859199407,35
-3.3003486831888487,-0.7852101259945654,3.045292600769503,36
-3.4183176971114446,-0.7625233381891628,3.1548281156190647,37
-3.536286711034041,-0.7398365503837603,3.264363630468628,38
-3.6542557249566374,-0.7171497625783576,3.3738991453181906,39
-3.7754455480602154,-0.6905370820415282,3.484354376803134,40
-3.901466584935268,-0.6580355624075583,3.5961891832411514,41
-4.02748762181032,-0.6255340427735885,3.708023989679168,42
-4.153508658685372,-0.5930325231396189,3.8198587961171846,43
-4.279529695560424,-0.560531003505649,3.9316936025552014,44
-4.409279512728673,-0.5238770865234825,4.0440176226333575,45
-4.543586728033054,-0.4821480172268528,4.1569395704939085,46
-4.677893943337434,-0.44041894793022296,4.269861518354459,47
-4.812201158641814,-0.3986898786335936,4.382783466215008,48
-4.9465083739461955,-0.35696080933696384,4.495705414075559,49
-5.08504106995264,-0.3109127769216043,4.608601073091428,50
-5.227799246661151,-0.26054578138751416,4.721470443262619,51
-5.370557423369662,-0.2101787858534241,4.834339813433809,52
-5.513315600078171,-0.15981179031933443,4.947209183605,53
-5.65607377678668,-0.10944479478524433,5.06007855377619,54
-5.803532458027465,-0.0546525753970214,5.17233199778641,55
-5.954837006612838,0.003760281690036976,5.284081502210379,56
-6.106141555198211,0.06217313877709582,5.3958310066343484,57
-6.2574461037835825,0.1205859958641542,5.5075805110583165,58
-6.408750652368956,0.17899885295121304,5.619330015482288,59
-6.565198646862841,0.24188252340378255,5.729810686255627,60
-6.725075605295737,0.30774673610002534,5.839445467928544,61
-6.884952563728633,0.3736109487962687,5.949080249601463,62
-7.044829522161527,0.43947516149251153,6.05871503127438,63
-7.204706480594423,0.5053393741887549,6.168349812947298,64
-7.370127337982794,0.5756589523489686,6.276010447964662,65
-7.538533371731802,0.6483775734513196,6.382608080936725,66
-7.706939405480813,0.7210961945536714,6.48920571390879,67
-7.8753454392298226,0.7938148156560225,6.595803346880854,68
-8.043751472978833,0.8665334367583741,6.702400979852918,69
-8.218048964525686,0.943630571821343,6.806277612307347,70
-8.39487136655733,1.0226042128674329,6.9089881016827865,71
-8.571693768588977,1.1015778539135233,7.011698591058228,72
-8.74851617062062,1.1805514949596132,7.114409080433669,73
-8.925338572652265,1.2595251360057036,7.21711956980911,74
-9.108336691244224,1.3427386697183523,7.316331528605778,75
-9.293393382022957,1.4273655009865196,7.414377310542853,76
-9.478450072801683,1.5119923322546869,7.512423092479928,77
-9.663506763580417,1.5966191635228555,7.610468874417006,78
-9.848563454359146,1.6812459947910228,7.708514656354081,79
-10.040006414505449,1.7699119614520893,7.802264566110297,80
-10.233045941993645,1.859587711961382,7.894940507821301,81
-10.42608546948184,1.9492634624706728,7.987616449532304,82
-10.619124996970035,2.0389392129799644,8.080292391243304,83
-10.812164524458233,2.1286149634892566,8.172968332954307,84
-11.011716762290735,2.222066589949294,8.260542113999517,85
-11.212418301948704,2.316184547459464,8.347215513750763,86
-11.413119841606676,2.4103025049696347,8.433888913502011,87
-11.613821381264646,2.504420462479804,8.52056231325326,88
-11.814522920922617,2.5985384199899726,8.607235713004503,89
-12.021769094195799,2.696106125651348,8.688002581380287,90
-12.229742448981787,2.7940571366628575,8.76811316849213,91
-12.437715803767771,2.892008147674366,8.848223755603971,92
-12.645689158553754,2.989959158685875,8.928334342715814,93
-12.853662513339742,3.0879101696973854,9.008444929827656,94
-13.0681075014307,3.1889215665142765,9.081857397287727,95
-13.282893101800866,3.2900940362682927,9.154917332134545,96
-13.497678702171036,3.3912665060223115,9.227977266981366,97
-13.712464302541203,3.492438975776328,9.301037201828183,98
-13.92724990291137,3.5936114455303447,9.374097136675005,99
