F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.03577652200462467,-0.01758976197192445,0.11306893194524728,1
-0.07155304400924933,-0.0351795239438489,0.22613786389049456,2
-0.107329566013874,-0.05276928591577335,0.33920679583574187,3
-0.11325758515032427,-0.06539621327486156,0.423335374683272,4
-0.11918560428677456,-0.07802314063394977,0.5074639535308022,5
-0.12511362342322485,-0.09065006799303799,0.5915925323783324,6
-0.1031030421094954,-0.09959875734615824,0.6466232338167798,7
-0.08109246079576593,-0.10854744669927847,0.701653935255227,8
-0.05908187948203647,-0.11749613605239873,0.7566846366936743,9
-0.010961385555826077,-0.12395934115972727,0.7825340528134354,10
0.03715910837038432,-0.13042254626705585,0.8083834689331965,11
0.0852796022965947,-0.1368857513743844,0.8342328850529575,12
0.15776253557785935,-0.14196438314940618,0.8308917243461914,13
0.230245468859124,-0.14704301492442795,0.8275505636394249,14
0.30272840214038865,-0.15212164669944972,0.8242094029326588,15
0.3979075160995649,-0.15682477320895818,0.7917424902932867,16
0.49308663005874104,-0.16152789971846668,0.7592755776539145,17
0.5882657440179173,-0.16623102622797514,0.7268086650145424,18
0.7045559945581452,-0.17147587269207243,0.6653549417382483,19
0.8208462450983731,-0.17672071915616971,0.603901218461954,20
0.9371364956386009,-0.181965565620267,0.5424474951856598,21
1.0730340532433036,-0.1885775144123638,0.4522200189698892,22
1.208931610848006,-0.19518946320446065,0.3619925427541186,23
1.3448291684527085,-0.20180141199655743,0.271765066538348,24
1.4989114181855872,-0.21051400264337303,0.1530510114823102,25
1.6529936679184667,-0.21922659329018876,0.0343369564262718,26
1.8070759176513465,-0.2279391839370044,-0.08437709862976661,27
1.9780014591563868,-0.2393941131185668,-0.2312164420251017,28
2.1489270006614274,-0.2508490423001292,-0.3780557854204368,29
2.3198525421664686,-0.26230397148169166,-0.5248951288157727,30
2.5063611896679387,-0.2770510930313369,-0.6994243536476723,31
2.692869837169408,-0.29179821458098204,-0.873953578479571,32
2.8793784846708768,-0.3065453361306272,-1.0484828033114697,33
3.0802912669733247,-0.32504266103500024,-1.2501923862754372,34
3.281204049275773,-0.3435399859393733,-1.451901969239405,35
3.482116831578221,-0.36203731084374624,-1.6536115522033716,36
3.6963359920664742,-0.3846510072428005,-1.881917853593149,37
3.910555152554729,-0.40726470364185485,-2.1102241549829275,38
4.124774313042984,-0.42987840004090927,-2.3385304563727063,39
4.35128330968216,-0.4568827932279078,-2.5927757200802737,40
4.577792306321334,-0.4838871864149064,-2.8470209837878406,41
4.8043013029605115,-0.5108915796019051,-3.10126624749541,42
5.042164808296,-0.5424691520234173,-3.3807186010109875,43
5.2800283136314885,-0.5740467244449293,-3.660170954526563,44
5.517891818966977,-0.6056242968664414,-3.939623308042139,45
5.766255720124455,-0.6418656881223471,-4.243476762454177,46
6.014619621281935,-0.6781070793782529,-4.547330216866218,47
6.262983522439413,-0.7143484706341585,-4.851183671278255,48
6.521074921124839,-0.7552524774776452,-5.178558121273449,49
6.779166319810265,-0.7961564843211322,-5.505932571268643,50
7.037257718495695,-0.8370604911646193,-5.833307021263839,51
7.3043849309953055,-0.8825340675021836,-6.1832482451271185,52
7.571512143494915,-0.9280076438397475,-6.533189468990397,53
7.8386393559945295,-0.9734812201773123,-6.88313069285368,54
8.11419191317485,-1.0233394770687596,-7.254610352468214,55
8.389744470355168,-1.0731977339602068,-7.626090012082747,56
8.665297027535486,-1.123055990851654,-7.997569671697281,57
8.948745674843318,-1.177022196510097,-8.389485312544474,58
9.23219432215115,-1.230988402168541,-8.781400953391671,59
9.515642969458979,-1.2849546078269842,-9.173316594238862,60
9.806539666921404,-1.3426601876188455,-9.584491645398359,61
10.097436364383828,-1.4003657674107075,-9.995666696557858,62
10.388333061846252,-1.4580713472025693,-10.406841747717355,63
10.686310984070637,-1.5190558836475792,-10.836025521867034,64
10.984288906295024,-1.5800404200925893,-11.265209296016712,65
11.282266828519411,-1.6410249565375992,-11.694393070166392,66
11.587040364693408,-1.7047361893087976,-12.14026076358238,67
11.891813900867406,-1.7684474220799955,-12.58612845699836,68
12.1965874370414,-1.8321586548511932,-13.031996150414344,69
12.507952190932938,-1.897952480774928,-13.493148842970985,70
12.819316944824472,-1.9637463066986616,-13.954301535527627,71
13.130681698716007,-2.029540132622396,-14.415454228084265,72
13.448514488697548,-2.0966806056654153,-14.890418883232156,73
13.76634727867909,-2.1638210787084358,-15.365383538380048,74
14.084180068660636,-2.230961551751456,-15.840348193527943,75
14.400320405836151,-2.2940438153032248,-16.30766129044931,76
14.716460743011666,-2.3571260788549937,-16.774974387370676,77
15.032601080187185,-2.420208342406763,-17.242287484292046,78
15.350727654317074,-2.4867112658286,-17.72526594992186,79
15.668854228446962,-2.5532141892504363,-18.208244415551672,80
15.986980802576852,-2.619717112672273,-18.691222881181485,81
16.306557438714748,-2.687623390561176,-19.192824631174688,82
16.626134074852647,-2.7555296684500807,-19.694426381167904,83
16.945710710990543,-2.823435946338984,-20.19602813116111,84
17.268707802700227,-2.891333042271546,-20.715707938932525,85
17.59170489440992,-2.959230138204109,-21.23538774670395,86
17.914701986119603,-3.027127234136671,-21.755067554475364,87
18.245760668193277,-3.094503090728922,-22.2888391406515,88
18.576819350266945,-3.161878947321173,-22.822610726827637,89
18.907878032340612,-3.229254803913424,-23.356382313003767,90
19.25254468379958,-3.2947844651693288,-23.90078020199345,91
19.597211335258535,-3.3603141264252336,-24.445178090983127,92
19.9418779867175,-3.4258437876811385,-24.98957597997281,93
20.304204415520942,-3.487463110567652,-25.5405084539632,94
20.66653084432438,-3.5490824334541644,-26.091440927953585,95
21.028857273127823,-3.610701756340678,-26.642373401943978,96
21.40357354843367,-3.6654485202202833,-27.190900044167567,97
21.778289823739502,-3.720195284099888,-27.73942668639114,98
22.15300609904535,-3.7749420479794935,-28.287953328614726,99
