F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.021682740608863434,-0.010660461801166332,0.068526625421362,1
-0.04336548121772687,-0.021320923602332665,0.137053250842724,2
-0.0650482218265903,-0.031981385403499,0.205579876264086,3
-0.08673096243545372,-0.04264184720466533,0.274106501685448,4
-0.1075092029574028,-0.053151920078169955,0.34175614670990945,5
-0.11110194182797872,-0.060804603326102206,0.39274316419326105,6
-0.11469468069855464,-0.06845728657403446,0.4437301816766127,7
-0.11828741956913058,-0.0761099698219667,0.4947171991599643,8
-0.1218801584397065,-0.08376265306989895,0.5457042166433159,9
-0.12377964879815036,-0.091192412802318,0.594927726404905,10
-0.1104399025474052,-0.09661586089511814,0.6282796666706305,11
-0.09710015629666008,-0.10203930898791828,0.6616316069363563,12
-0.08376041004591495,-0.10746275708071844,0.6949835472020819,13
-0.07042066379516984,-0.1128862051735186,0.7283354874678075,14
-0.054707289125108256,-0.11808370015306496,0.7590345836136526,15
-0.025543353412253497,-0.1220007941575065,0.7747008964135078,16
0.0036205823006012633,-0.12591788816194804,0.790367209213363,17
0.03278451801345608,-0.1298349821663896,0.8060335220132182,18
0.061948453726310845,-0.13375207617083118,0.8216998348130734,19
0.09406541239129336,-0.1375013431046901,0.8338278958763798,20
0.13799446286478723,-0.14057930175621844,0.831802949993491,21
0.1819235133382809,-0.14365726040774676,0.8297780041106025,22
0.22585256381177465,-0.1467352190592751,0.827753058227714,23
0.2697816142852684,-0.14981317771080346,0.8257281123448252,24
0.31714948001299104,-0.1528342416251328,0.819290173744875,25
0.37483379150340096,-0.15568462132786523,0.7996132569937405,26
0.4325181029938108,-0.15853500103059764,0.7799363402426059,27
0.4902024144842205,-0.16138538073333003,0.7602594234914714,28
0.5478867259746302,-0.16423576043606244,0.7405825067403367,29
0.6094094259343223,-0.1671846346759928,0.715635260782489,30
0.6798883656556726,-0.17036332950271843,0.6783905800089772,31
0.7503673053770227,-0.17354202432944407,0.6411458992354657,32
0.820846245098373,-0.17672071915616971,0.6039012184619541,33
0.891325184819723,-0.17989941398289533,0.5666565376884425,34
0.9659632502820227,-0.18336810021253,0.5233083335641328,35
1.0483254064060847,-0.18737534190470984,0.4686250146454839,36
1.130687562530147,-0.19138258359688967,0.41394169572683515,37
1.2130497186542089,-0.1953898252890696,0.3592583768081863,38
1.2954118747782712,-0.1993970669812495,0.3045750578895372,39
1.3821824411152244,-0.20391355518366425,0.2429859016762784,40
1.475565622771515,-0.2091939131514313,0.17103798952110355,41
1.5689488044278057,-0.2144742711191984,0.0990900773659287,42
1.6623319860840955,-0.21975462908696544,0.027142165210754465,43
1.7557151677403864,-0.2250349870547325,-0.04480574694442041,44
1.853691974425448,-0.23106325553197596,-0.12442419228303928,45
1.9572832117012304,-0.238005636854135,-0.21341773373475803,46
2.060874448977013,-0.24494801817629408,-0.3024112751864768,47
2.164465686252796,-0.2518903994984531,-0.3914048166381949,48
2.268056923528578,-0.25883278082061223,-0.48039835808991366,49
2.376370314136611,-0.26677279619370536,-0.5777827727042265,50
2.4894058580768954,-0.2757104456177328,-0.6835580604811353,51
2.60244140201718,-0.28464809504176014,-0.7893333482580441,52
2.715476945957464,-0.29358574446578745,-0.895108636034952,53
2.828512489897749,-0.30252339388981486,-1.0008839238118608,54
2.946349412105026,-0.31271111109875155,-1.1157193309661255,55
3.0681147347125695,-0.3239216110407957,-1.2379675630654992,56
3.1898800573201145,-0.33513211098284,-1.3602157951648737,57
3.311645379927658,-0.3463426109248842,-1.482464027264247,58
3.4334107025352028,-0.3575531108669285,-1.6047122593636212,59
3.560014708119404,-0.3702604731706751,-1.736632025436018,60
3.689844502354709,-0.3839657437155565,-1.8749994808237616,61
3.819674296590016,-0.39767101426043794,-2.013366936211507,62
3.9495040908253207,-0.4113762848053193,-2.1517343915992506,63
4.079333885060627,-0.4250815553502008,-2.290101846986996,64
4.214005129900841,-0.4405164943266967,-2.438687681469627,65
4.35128330968216,-0.4568827932279078,-2.5927757200802737,66
4.4885614894634775,-0.4732490921291192,-2.7468637586909206,67
4.625839669244796,-0.4896153910303304,-2.9009517973015675,68
4.763117849026115,-0.5059816899315417,-3.0550398359122153,69
4.905213093102839,-0.5242881254776981,-3.2198217914111087,70
5.049372793306165,-0.5434260481574024,-3.3891868541478214,71
5.193532493509492,-0.5625639708371067,-3.558551916884535,72
5.337692193712818,-0.5817018935168109,-3.727916979621248,73
5.4818518939161445,-0.6008398161965153,-3.897282042357961,74
5.630784501311286,-0.6220976565282168,-4.077738514593066,75
5.781308077770363,-0.6440621360772504,-4.261892123327635,76
5.93183165422944,-0.6660266156262841,-4.446045732062203,77
6.08235523068852,-0.6879910951753181,-4.630199340796773,78
6.232878807147597,-0.7099555747243517,-4.814352949531341,79
6.388118746044468,-0.734180716376455,-5.00991067733653,80
6.544537775550789,-0.7589710235543261,-5.208319434909376,81
6.700956805057108,-0.783761330732197,-5.406728192482221,82
6.857375834563427,-0.8085516379100676,-5.605136950055066,83
7.013794864069748,-0.8333419450879389,-5.803545707627912,84
7.17486870675307,-0.8604862729142736,-6.013579772950983,85
7.336763987055864,-0.888046016149161,-6.225665363171151,86
7.4986592673586605,-0.9156057593840488,-6.437750953391324,87
7.660554547661454,-0.943165502618936,-6.649836543611492,88
7.82244982796425,-0.9707252458538232,-6.86192213383166,89
7.988940750820157,-1.0006766330271923,-7.085755961734332,90
8.155942300626414,-1.0308937584159483,-7.310895149379507,91
8.322943850432667,-1.0611108838047043,-7.536034337024678,92
8.489945400238918,-1.0913280091934603,-7.761173524669851,93
8.656946950045176,-1.1215451345822165,-7.9863127123150255,94
8.82849473356121,-1.1541274425943944,-8.22321807097294,95
9.000281792535649,-1.1868342339025415,-8.46074270178942,96
9.172068851510096,-1.2195410252106895,-8.698267332605903,97
9.343855910484537,-1.2522478165188369,-8.935791963422382,98
9.515642969458979,-1.2849546078269842,-9.173316594238862,99
