1.449240000000000066e+02,-2.835140000000000171e+01,-3.297299999999999898e+01,7.151909999999999457e+01,-2.294630000000000081e+01,-3.297299999999999898e+01,1.100250000000000057e+02,-3.105089999999999861e+01,-1.088739999999999952e+02,1.293899999999999864e+02,-2.654970000000000141e+01,-2.797299999999999898e+01,8.660779999999999745e+01,-2.384710000000000107e+01,-3.047299999999999898e+01,1.139309999999999974e+02,-5.762060000000000315e+01,-6.245309999999999917e+01
1.440027697514933323e+02,-3.639709310239726392e+01,-3.418257721824071638e+01,7.074886872159775919e+01,-2.925795157544741087e+01,-3.355560658061868651e+01,1.084995487811336261e+02,-3.725771271617441727e+01,-1.098461083072679401e+02,1.285526365942780842e+02,-3.429537651591982694e+01,-2.904181349050108096e+01,8.582966763170441027e+01,-3.054861896500959517e+01,-3.118200378055999877e+01,1.121102700300845356e+02,-6.452924854913666763e+01,-6.380990759224553699e+01
1.432450590932026273e+02,-5.065981385521783409e+01,-3.635133923486743157e+01,7.014607927697029766e+01,-4.217071656478440644e+01,-3.494819026215849078e+01,1.072562406200099616e+02,-4.804367497906275730e+01,-1.117446417526259523e+02,1.278705016319921555e+02,-4.845973134699917040e+01,-3.102837965217578642e+01,8.521415633175060123e+01,-4.383231585356611504e+01,-3.272953075589719418e+01,1.106358047680939052e+02,-7.706774307769967436e+01,-6.677478776048280906e+01
1.446751623247345435e+02,-6.667117351745287124e+01,-3.992988542567714916e+01,7.172084696118811564e+01,-5.726799623009800655e+01,-3.733323821075047988e+01,1.077828794243003756e+02,-6.135628880214979830e+01,-1.147423226611219462e+02,1.293996463659851770e+02,-6.442760093872738025e+01,-3.434631370428012787e+01,8.679172813274368536e+01,-5.919215883499198583e+01,-3.535929613642824165e+01,1.113334350383486679e+02,-9.173819576752339344e+01,-7.069190796524272002e+01
1.440068722886218211e+02,-8.632567776941695570e+01,-4.565841149964380463e+01,7.139389317471405150e+01,-7.529362807129501789e+01,-4.084763259375286282e+01,1.054894317766270433e+02,-7.687558797684818046e+01,-1.192334879968335883e+02,1.289296687863193256e+02,-8.396066674643751071e+01,-3.960564879974020158e+01,8.645446866141050180e+01,-7.766352997372017342e+01,-3.933338713399420072e+01,1.093240735782428317e+02,-1.092218930030905994e+02,-7.662928838807926013e+01
1.472897687254997550e+02,-1.096301022898086615e+02,-5.439684339381679479e+01,7.463521000373962977e+01,-9.942594326000886440e+01,-4.850747284503431445e+01,1.085119440152913626e+02,-9.430243723937428513e+01,-1.268366963554017133e+02,1.322181429563825930e+02,-1.078574322176839928e+02,-4.813146101274232791e+01,8.971208369825532714e+01,-1.018327018101704482e+02,-4.723244295877883303e+01,1.126358893264499983e+02,-1.300578515771244952e+02,-8.707931752446796736e+01
1.480643266859809160e+02,-1.281959274438406169e+02,-6.047464968809921970e+01,7.553297645624421364e+01,-1.179455135607982470e+02,-5.328947751913877084e+01,1.079071220624541354e+02,-1.135097902118114632e+02,-1.322932099095085903e+02,1.331146182724095581e+02,-1.263692177337203333e+02,-5.393854772483797433e+01,9.063201900827722568e+01,-1.203398613094756513e+02,-5.228134994769781230e+01,1.127978094718487796e+02,-1.489132870879888060e+02,-9.230847111453719833e+01
1.513080960516618632e+02,-1.466865035670409441e+02,-6.779432459675068401e+01,7.869807927275977022e+01,-1.364550688968890313e+02,-6.142269545045159873e+01,1.124146287160534996e+02,-1.290104254065994951e+02,-1.396347293960690763e+02,1.362559662319526979e+02,-1.450640662553526283e+02,-6.144197353983760479e+01,9.377042845322574749e+01,-1.389446127459027309e+02,-6.025789077328691690e+01,1.165195305309937055e+02,-1.659908743012470040e+02,-1.010121721070952674e+02
1.511534970746679676e+02,-1.596504399634222864e+02,-7.453860255158352288e+01,7.847523582880870663e+01,-1.494528157406632829e+02,-6.893741941674228713e+01,1.137400629832419128e+02,-1.373341773722388837e+02,-1.458716851689628697e+02,1.359871070754462892e+02,-1.583470875848649086e+02,-6.838773546971464157e+01,9.351177383885030281e+01,-1.520893894785941427e+02,-6.764076528898603158e+01,1.169409670197054822e+02,-1.766671021797092749e+02,-1.095566608630473695e+02
1.500423833291698941e+02,-1.766788389689636460e+02,-8.400080673699943645e+01,7.746707746867924982e+01,-1.664791359773480508e+02,-7.719746284160056859e+01,1.117941611051496977e+02,-1.522784051097529812e+02,-1.541996787110864204e+02,1.349579111124417921e+02,-1.755150158092098707e+02,-7.762464076632558374e+01,9.251178667878248518e+01,-1.691850754784314006e+02,-7.616551103559805824e+01,1.153483619842078980e+02,-1.926254691183074499e+02,-1.190487493791198119e+02
