1.717379663333333326e+02,-8.074587666666666053e+00,-1.746743199999999874e+01,6.889815566666666768e+01,3.668066333333333429e+00,-4.354698333333333693e+01,1.191389806666666686e+02,-3.158835999999999800e+01,1.249565000000000259e+00,1.670258723333333535e+02,2.127967533333333350e+01,-2.516144066666666745e+01,1.123189726666666530e+02,4.281429366666666425e+01,-3.377396766666667105e+01,1.179322453333333414e+02,-3.395179033333333507e+01,-3.296243800000000590e+01,1.226176383333333177e+02,-4.015420866666666200e+01,-8.772115999999998692e+00,1.506572936666666465e+02,-9.556281666666665231e+00,-4.265237266666667182e+01,1.008431676666666590e+02,1.349368666666666705e+01,-7.165501400000000842e+01,1.396697553333333417e+02,-5.019145133333333320e+01,-3.226568566666666271e+01,9.456841400000000419e+01,-4.246249133333333958e+01,-4.945996199999999732e+01
1.709647155613028815e+02,-1.515439630806934801e+01,-1.770236087860923035e+01,6.819095448369452583e+01,-3.868372155376775812e+00,-4.423986775953250117e+01,1.183869191334339490e+02,-3.889458808186102345e+01,7.869705462209718450e-01,1.661581095297334230e+02,1.417727828878522800e+01,-2.542400314578678078e+01,1.113960187962178168e+02,3.546996303042185872e+01,-3.428375902359060490e+01,1.173421263663930603e+02,-4.127059399242003224e+01,-3.342948991309849305e+01,1.219474572143935944e+02,-4.744724088424820962e+01,-9.217209141475045442e+00,1.500025163953955030e+02,-1.673389249317023086e+01,-4.298007461032138821e+01,1.002167885596156083e+02,6.091227325091584710e+00,-7.220842733101304134e+01,1.391473215171259028e+02,-5.741463194434276573e+01,-3.263268551152795283e+01,9.408914277227457035e+01,-4.988718553150121693e+01,-5.002834675430045053e+01
1.701297045415919911e+02,-2.869894844817292778e+01,-1.990535106366017359e+01,6.725915990862600324e+01,-1.932339544875720705e+01,-4.680906143118453855e+01,1.178092012813535092e+02,-5.252478608496353729e+01,-8.063678785606418487e-01,1.649952277146606718e+02,3.530773082421490017e-01,-2.843127052510522290e+01,1.100016441973724568e+02,2.076574567315126529e+01,-3.790697743161543798e+01,1.168246495077595029e+02,-5.584936621117401501e+01,-3.494550944900385758e+01,1.214770133293637002e+02,-6.130699171942036685e+01,-1.057002147659662228e+01,1.492113285622931187e+02,-3.121076706290495650e+01,-4.514388761409595929e+01,9.919587990292869506e+01,-9.767454198713377167e+00,-7.501930597823601943e+01,1.388123689975228672e+02,-7.171445387179916509e+01,-3.369228186824059890e+01,9.368779663086581877e+01,-6.518360860687955949e+01,-5.131703662473232441e+01
1.720536038076355965e+02,-4.491628438843097371e+01,-2.238160053059231913e+01,6.923162598978665017e+01,-3.660580170249784260e+01,-4.981581883219740803e+01,1.198172753773282153e+02,-6.882922169802347412e+01,-3.161450152600745689e+00,1.667592491344189511e+02,-1.601965009770401593e+01,-3.132747615922245998e+01,1.116689047085329349e+02,3.889373283243536150e+00,-4.129968846547308914e+01,1.189922119298923207e+02,-7.262996750956008896e+01,-3.725509712620914371e+01,1.235829576948715811e+02,-7.772005843496256716e+01,-1.278857700375889195e+01,1.512541109714926222e+02,-4.791626108810588391e+01,-4.766504671842341878e+01,1.012168538510754274e+02,-2.722394461442880598e+01,-7.802953802718684528e+01,1.410803327173532296e+02,-8.832768010565858674e+01,-3.569685018241159469e+01,9.598429797885226833e+01,-8.234447312446957312e+01,-5.358706640409640443e+01
1.715408090910547401e+02,-6.480800435192097098e+01,-2.807904718060168392e+01,6.856172108857842318e+01,-5.867611715984065768e+01,-5.549741643023752147e+01,1.195302376933743176e+02,-8.790803255147962147e+01,-7.314512048063107841e+00,1.660318680246414260e+02,-3.649538612668787607e+01,-3.862046895661130463e+01,1.107800369190786114e+02,-1.751143827916555296e+01,-4.946506036577529386e+01,1.185942133668078640e+02,-9.363469050224878742e+01,-4.113510355016745734e+01,1.233130182547460834e+02,-9.730616083459470644e+01,-1.644000757468931795e+01,1.506607016138894153e+02,-6.935656099749104442e+01,-5.306310525282787438e+01,1.003764609004772552e+02,-5.071305287518566729e+01,-8.433315696993692256e+01,1.407853530455421094e+02,-1.090869493175416665e+02,-3.878725102644790468e+01,9.558276963715461250e+01,-1.043941404816509646e+02,-5.679322086458842733e+01
1.754191532537867033e+02,-9.070358556292755736e+01,-3.703876020272800673e+01,7.224405147035515995e+01,-8.830677640654175775e+01,-6.430069807430901108e+01,1.238197050240223547e+02,-1.126047722290226574e+02,-1.406678326984794403e+01,1.694805460760230176e+02,-6.348017945935799844e+01,-4.994974236556489444e+01,1.139288316656494544e+02,-4.622658539164842750e+01,-6.207742957466604139e+01,1.228087473564350489e+02,-1.212389416720499895e+02,-4.726214808183161864e+01,1.276880087967817161e+02,-1.227046918972055209e+02,-2.236959973329958729e+01,1.544900408150039084e+02,-9.766281122821929728e+01,-6.141934354760796566e+01,1.038179517014397959e+02,-8.244513302735398952e+01,-9.389491973438937578e+01,1.452170906314119634e+02,-1.361395558798399748e+02,-4.371683538611212327e+01,9.987450441925335554e+01,-1.336088724893324695e+02,-6.180430255386233540e+01
1.768040694087385702e+02,-1.111892154851706351e+02,-4.285165567963674960e+01,7.383380618738073053e+01,-1.108617261567895440e+02,-7.097775070777049677e+01,1.252079069495935641e+02,-1.325350198906122898e+02,-1.935549827085627683e+01,1.707409855505904943e+02,-8.459669256099765278e+01,-5.696374603355473454e+01,1.151454009454303673e+02,-6.836325401604402430e+01,-7.024405945773648341e+01,1.245348153372029714e+02,-1.425918262343448930e+02,-5.215657685408633881e+01,1.292269772858660986e+02,-1.429472633220798627e+02,-2.718755885309192877e+01,1.561296361972515285e+02,-1.193686357238569968e+02,-6.707016739103292480e+01,1.055931223339169662e+02,-1.059983411422386723e+02,-1.005544530032908170e+02,1.470381647297726033e+02,-1.571310337770536876e+02,-4.780432406328921502e+01,1.018220516455265567e+02,-1.557727767525243507e+02,-6.632915083123656075e+01
1.807306885056243004e+02,-1.333874318364881049e+02,-5.093052955612542831e+01,7.803849825002257035e+01,-1.354523577093501387e+02,-7.998409595191260735e+01,1.289459401403350682e+02,-1.530162821248491127e+02,-2.637600182080074163e+01,1.747585079874850749e+02,-1.079581369068389307e+02,-6.707854413193079779e+01,1.192663386955705960e+02,-9.291813742340806925e+01,-8.208447102908401405e+01,1.286096301305522331e+02,-1.655358004075095835e+02,-5.832364210806913718e+01,1.330592828317355725e+02,-1.639830133202587774e+02,-3.335598257998518079e+01,1.603072257445971331e+02,-1.434332241821047660e+02,-7.465468683451975096e+01,1.100754542451465738e+02,-1.327692875955066256e+02,-1.095395113593116179e+02,1.510950612734996525e+02,-1.796465982485410109e+02,-5.266482908638872118e+01,1.060589867474237025e+02,-1.798111119596784420e+02,-7.167103538578076893e+01
1.801033273852626451e+02,-1.476612106593792362e+02,-5.832506584209809830e+01,7.729320216579638725e+01,-1.507407514383941702e+02,-8.686721291647901921e+01,1.284158138312502615e+02,-1.663749927314686374e+02,-3.286780632018221127e+01,1.740696382259453969e+02,-1.228292451635554983e+02,-7.535569825089913820e+01,1.185192829535078545e+02,-1.083230021306993365e+02,-9.066867384039477429e+01,1.279471621035835653e+02,-1.800389832265404380e+02,-6.434126961366148123e+01,1.324988244473668431e+02,-1.775877287926851977e+02,-3.946420586372321537e+01,1.595816304379249004e+02,-1.585500399867734984e+02,-8.158801414734978152e+01,1.092098535385636069e+02,-1.491359351729655600e+02,-1.166302760060987396e+02,1.504531046543964692e+02,-1.939434941581150724e+02,-5.826850089896002771e+01,1.053398946560509586e+02,-1.947794942023269300e+02,-7.707303064436250395e+01
1.786214083300782818e+02,-1.664351519667242485e+02,-6.913265681026584275e+01,7.544857334418937000e+01,-1.697211659171798317e+02,-9.631036480706866598e+01,1.271397678247352303e+02,-1.840225692578607095e+02,-4.248307514168981669e+01,1.725292188109371239e+02,-1.420988969446170245e+02,-8.684441205537281405e+01,1.168831880542703203e+02,-1.277088318317084656e+02,-1.019177516422441840e+02,1.261975364183868180e+02,-1.986427497454946263e+02,-7.351315224219253253e+01,1.310720315824134730e+02,-1.954587674552338967e+02,-4.878066080115512193e+01,1.577467711309048752e+02,-1.778992520325541307e+02,-9.179750503512339321e+01,1.070031848935002330e+02,-1.692379832626747884e+02,-1.264958086346441348e+02,1.486914916180400894e+02,-2.125002675066072584e+02,-6.729040564720206419e+01,1.033444557524108944e+02,-2.136198691933303735e+02,-8.550863227986020831e+01
1.865448097153744982e+02,-1.525240051044700635e+02,-5.913817889073067846e+01,8.310059453553243713e+01,-1.566664835786967274e+02,-8.514190548106070366e+01,1.357401422071393995e+02,-1.720654290601295600e+02,-3.255067678227928951e+01,1.797857928360120638e+02,-1.276432170028164421e+02,-7.582159669901720633e+01,1.236980790256718592e+02,-1.137137949569003581e+02,-8.963824753136159984e+01,1.346541836020117842e+02,-1.855005263636096799e+02,-6.410732452457307318e+01,1.397941163019258966e+02,-1.831774752025121415e+02,-3.933275885021503626e+01,1.655842534987316697e+02,-1.634937374239676444e+02,-8.196779714202503442e+01,1.142436358878827605e+02,-1.544454779111682967e+02,-1.156749384736056072e+02,1.574725904400031027e+02,-1.991695310868914248e+02,-5.870269563261029333e+01,1.119183406027792245e+02,-2.004254549960962208e+02,-7.638726314998388034e+01
1.848051548205121719e+02,-1.287937764569766159e+02,-4.796920179803906592e+01,8.233993809395228425e+01,-1.317392610894686982e+02,-7.773937244125836799e+01,1.331454249939353360e+02,-1.496026332470013074e+02,-2.413350267799274107e+01,1.785795964646307823e+02,-1.031494321804056966e+02,-6.367539119212718646e+01,1.229786322167631170e+02,-8.860283347810697308e+01,-7.876477554432746331e+01,1.331892924918460039e+02,-1.615194858530222746e+02,-5.631253097261721763e+01,1.374569929894778397e+02,-1.603771085622570354e+02,-3.129101451581829707e+01,1.646769362754331496e+02,-1.386728100575161022e+02,-7.201355512461562114e+01,1.145243062107453511e+02,-1.280520338913182172e+02,-1.070251846902844477e+02,1.558341456496500257e+02,-1.754201783392946936e+02,-5.077062082605126392e+01,1.109272444838220366e+02,-1.758526498744887476e+02,-7.007590889508239229e+01
1.836133321518854018e+02,-1.123587275598202666e+02,-4.189436486015733152e+01,8.045703361501904283e+01,-1.117155950351663876e+02,-6.932471358918681403e+01,1.321463178038743820e+02,-1.337808906892776690e+02,-1.818541886585822454e+01,1.774928340861343941e+02,-8.567030411007047519e+01,-5.579910911148143526e+01,1.218320846672657467e+02,-6.927868301390881811e+01,-6.860363999693699100e+01,1.312388433415136717e+02,-1.436315476212959652e+02,-5.104335870518910667e+01,1.360981092816754199e+02,-1.441494235151616294e+02,-2.610916695387822983e+01,1.627652627911130310e+02,-1.203585203098402303e+02,-6.602386409775978393e+01,1.120237502662088644e+02,-1.067105663661805295e+02,-9.908341118265275327e+01,1.537505404515420651e+02,-1.582282237607312254e+02,-4.693337900745260072e+01,1.084129656342932577e+02,-1.566927942039486652e+02,-6.514485113743138811e+01
1.813440893337895830e+02,-9.080084660924939044e+01,-3.461290218068525348e+01,7.843903975359687308e+01,-8.808754486606835599e+01,-6.284848864911306521e+01,1.295387721534108891e+02,-1.130524329214138675e+02,-1.245544795785766468e+01,1.755116120783412441e+02,-6.340356144695433471e+01,-4.720040909434021614e+01,1.200682774987959220e+02,-4.601672134361562172e+01,-5.962999964062660752e+01,1.288593562852368279e+02,-1.212230534575450207e+02,-4.577635005413755209e+01,1.334957968413799279e+02,-1.230330869419505149e+02,-2.086005464401519305e+01,1.606599197504233985e+02,-9.743203531750968693e+01,-5.929212174967273796e+01,1.102967132882764361e+02,-8.179388567304695812e+01,-9.204722981192874443e+01,1.512431605292577785e+02,-1.361578438572877303e+02,-4.221984369393949521e+01,1.060779216675090595e+02,-1.334029807847219047e+02,-6.071370428028181720e+01
1.806805528754101147e+02,-7.220227455719253840e+01,-2.827800864340172282e+01,7.753552575818029879e+01,-6.673841046816680489e+01,-5.520957281762132141e+01,1.289367947856964634e+02,-9.575757640075167387e+01,-7.358926134456538648e+00,1.749149099860973990e+02,-4.389518869917276334e+01,-3.869629102584659108e+01,1.194757412729826598e+02,-2.528344527493221250e+01,-4.922538682443426694e+01,1.278894682780168068e+02,-1.013749325009879243e+02,-4.119458158852886953e+01,1.327473695299541703e+02,-1.050960962008029753e+02,-1.653391826907603246e+01,1.597213311605977424e+02,-7.681944235393416420e+01,-5.318311254236935781e+01,1.091593051205685470e+02,-5.844129602405610768e+01,-8.416095387817777862e+01,1.502045205606569027e+02,-1.166705518032612190e+02,-3.900052917530130969e+01,1.048872040161712960e+02,-1.122505525519236613e+02,-5.678578653074980309e+01
1.786808947379773826e+02,-4.801305361064545707e+01,-2.383094753548253664e+01,7.553991767200373886e+01,-3.988718613113854161e+01,-5.009820293549191206e+01,1.266330805423802417e+02,-7.145555075817830470e+01,-3.549154612948330900e+00,1.733458562099878293e+02,-1.925734840518785873e+01,-3.319690384236506731e+01,1.181834151017521606e+02,6.303421504863990776e-01,-4.280654143017111579e+01,1.253654927300973725e+02,-7.582941822000231014e+01,-3.756041255707314264e+01,1.302538560391423914e+02,-8.051796734889707352e+01,-1.307131313642223702e+01,1.575544681024875331e+02,-5.138304360497940593e+01,-4.879469482281221104e+01,1.071876334516568221e+02,-3.107041203405871244e+01,-7.886927477900498218e+01,1.474321687067808284e+02,-9.155866643432698027e+01,-3.601640602818457637e+01,1.021276846742163258e+02,-8.575572723446587986e+01,-5.343308121492130880e+01
1.770997958643461061e+02,-2.517781558076332615e+01,-1.930205673291533941e+01,7.411899444023642047e+01,-1.395839935273547461e+01,-4.505353855858670897e+01,1.246446827701517464e+02,-4.865451811720587472e+01,-1.400550761281397216e-01,1.722752741060538995e+02,4.089595916045805524e+00,-2.725296671737349286e+01,1.174739900436862996e+02,2.539490166658343995e+01,-3.583571052216031205e+01,1.232996879051852375e+02,-5.134473131432238802e+01,-3.432275397695395469e+01,1.281042344019314783e+02,-5.730542752098341452e+01,-1.009506294164679829e+01,1.559168968870558558e+02,-2.695426264283874929e+01,-4.438193791935366050e+01,1.059179507546049734e+02,-4.313450104078709657e+00,-7.338884031948116160e+01,1.450840968301404814e+02,-6.751868792940501862e+01,-3.356509349046856272e+01,9.988954823466220034e+01,-6.007378543985107910e+01,-5.063955264871000850e+01
