1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	6964.873188	0.000000	0.000114	1644.997409	211.3
1	6694.536663	0.000000	0.000114	1037.405790	1.4
2	6643.462942	0.000000	0.000114	454.854496	1.5
3	6878.384164	0.000000	0.000114	1118.231865	1.6
4	7061.592584	0.998140	0.000109	993.868956	1.6
5	6722.267201	1.998140	0.000104	650.905161	1.6
6	6771.387735	2.998140	0.000100	566.659058	1.7
7	6849.360973	3.891756	0.000096	269.408753	1.6
8	6562.393831	4.597724	0.000093	366.072033	1.6
9	6366.917191	4.583127	0.000093	297.281622	1.6
10	6729.375551	4.626465	0.000093	781.255698	2.2
11	6739.540228	4.646703	0.000093	776.330393	2.2
12	6299.209622	5.646703	0.000090	315.212817	2.2
13	6556.355121	6.645995	0.000086	255.033938	2.4
14	6740.920272	6.678459	0.000086	444.344827	2.7
15	6808.438760	6.717443	0.000086	810.686496	2.8
16	6733.327593	7.717387	0.000083	803.555321	2.7
17	6659.553806	8.717387	0.000080	772.581688	2.8
18	6745.398954	9.717387	0.000078	1221.325525	2.8
19	6548.786795	9.714840	0.000078	519.213890	3.0
20	6609.998612	10.714840	0.000075	659.623431	4.0
21	6788.452624	10.699722	0.000075	454.282260	4.6
22	6222.445726	10.685015	0.000075	374.426639	2.4
23	7041.656798	10.669901	0.000075	978.151256	2.3
24	6841.346689	11.669900	0.000073	727.111293	2.9
25	6464.682809	12.669899	0.000071	389.466953	2.9
26	6517.380438	13.566475	0.000069	194.615948	2.9
27	6386.756749	13.551908	0.000069	433.834975	4.4
28	6293.668215	13.613055	0.000069	296.714762	3.3
29	6209.648571	13.598118	0.000069	550.058805	3.4
30	6684.140895	14.529149	0.000067	365.725228	4.8
31	6544.894471	14.514055	0.000067	446.532416	4.3
32	6724.015455	15.412720	0.000066	251.074938	3.8
33	6455.298488	15.758813	0.000065	283.893117	4.0
34	6423.465995	15.854061	0.000065	586.933620	4.0
35	6197.814589	16.552802	0.000064	418.366007	3.0
36	6555.168713	17.550264	0.000062	268.363943	3.0
37	7013.897869	17.612207	0.000062	1201.995725	3.0
38	6354.651195	18.612163	0.000060	433.849801	2.4
39	6585.642001	19.612163	0.000059	545.093018	2.5
40	6639.433603	19.774620	0.000059	342.585107	2.6
41	6516.312619	20.747627	0.000057	372.085835	2.5
42	6580.339241	20.732534	0.000057	250.115366	3.7
43	6636.457872	21.043561	0.000057	250.490900	2.4
44	6897.548367	21.031069	0.000057	257.389641	2.6
45	6355.925702	21.020716	0.000057	254.376604	4.6
46	6220.209856	21.012879	0.000057	316.658657	2.6
47	5979.797356	20.998232	0.000057	463.323603	2.4
48	6271.354333	20.985141	0.000057	303.833743	2.5
49	6513.981053	21.919640	0.000056	226.815794	2.8
50	6336.432074	21.918408	0.000056	234.089431	2.8
51	6403.566499	21.905800	0.000056	325.491042	2.9
52	6765.785086	21.995562	0.000056	412.394333	2.4
53	6225.599149	21.980459	0.000056	288.645911	2.3
54	6724.346967	22.027999	0.000056	429.939617	2.3
55	6266.969465	22.013070	0.000056	382.129274	2.2
56	6477.623733	22.339384	0.000055	769.920198	2.3
57	6376.833656	22.324266	0.000055	863.452449	2.5
58	6638.997873	23.324266	0.000054	317.353431	2.5
59	6397.004066	23.309148	0.000054	123.919550	2.4
60	6462.428562	23.344251	0.000054	449.251604	2.3
61	6220.032283	23.338861	0.000054	561.494654	2.0
62	6631.576826	24.338410	0.000053	1050.821626	2.0
63	6984.980965	25.338410	0.000052	480.906249	2.0
64	6562.013496	25.323390	0.000052	360.743498	2.1
65	6240.091584	26.239892	0.000051	698.583147	2.1
66	6412.016128	26.224775	0.000051	493.178957	2.1
67	6712.249887	27.224762	0.000050	466.691411	4.5
68	6824.054463	28.223233	0.000049	171.637093	4.8
69	6177.256672	28.209424	0.000049	330.403863	4.8
70	6296.902954	28.196253	0.000049	219.153222	4.5
