1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	18539.864755	0.000000	0.000043	649.220425	222.1
1	17923.177036	0.000000	0.000043	2789.191896	1.6
2	17285.523329	0.000000	0.000043	828.637926	1.5
3	17762.801179	0.000000	0.000043	670.241640	1.5
4	17379.786966	0.000000	0.000043	1105.413185	1.5
5	16845.433168	0.912413	0.000042	911.257005	1.5
6	18178.409542	0.813094	0.000042	2502.616825	1.5
7	17286.778697	1.813064	0.000040	2258.660948	1.6
8	17726.223422	2.813064	0.000038	1609.561111	1.5
9	17587.787870	2.713649	0.000038	253.332000	1.7
10	16992.859655	2.719989	0.000038	1928.280049	1.6
11	18174.850364	2.639038	0.000039	2031.736092	1.7
12	17586.495165	2.539623	0.000039	1072.855089	1.9
13	17610.042651	3.539620	0.000037	735.194367	2.3
14	17395.132637	3.440493	0.000037	917.929809	2.5
15	17655.352190	3.341772	0.000037	767.126482	2.5
16	16163.977881	4.031926	0.000036	1235.664194	3.8
17	17787.294390	5.020020	0.000035	870.833058	2.3
18	16842.289836	4.921600	0.000035	2900.086146	2.1
19	17310.562648	5.921598	0.000034	979.215745	2.1
20	16558.246630	5.822183	0.000034	495.052690	2.0
21	17598.192753	5.744683	0.000034	1099.851570	3.6
22	16935.384144	6.232054	0.000034	628.545665	2.8
23	18129.034073	6.136784	0.000034	1977.760752	3.2
24	17635.993980	6.635503	0.000033	1796.635169	4.2
25	19331.530284	7.635401	0.000032	2943.093526	4.7
26	17690.891346	8.185710	0.000031	1101.258978	4.6
27	18822.542787	9.185710	0.000030	1037.494722	4.1
28	17451.535130	9.812874	0.000030	913.162694	3.3
29	18081.283494	10.771093	0.000029	709.370395	3.7
30	16320.226973	11.116414	0.000028	1562.320496	3.8
31	17625.408164	11.277966	0.000028	1885.841737	3.7
32	17362.032999	11.181539	0.000028	1642.242042	2.9
33	17666.461350	12.181537	0.000027	2416.359082	3.0
