1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	70233.943169	0.000000	0.000178	9892.014039	264.5
1	53123.921720	0.000000	0.000178	8448.256589	1.8
2	41153.949048	0.000000	0.000178	6519.255962	4.0
3	35242.716967	0.000000	0.000178	5882.436286	2.0
4	27911.305628	0.000000	0.000178	5144.642240	2.2
5	24314.466393	0.000000	0.000178	5284.327159	3.0
6	18931.259137	0.000000	0.000178	4684.143192	1.8
7	14857.879770	0.000000	0.000178	4264.065046	6.6
8	12460.842370	0.000000	0.000178	4163.664379	3.3
9	9351.165694	0.000000	0.000178	3670.487772	5.0
10	7002.687838	0.000000	0.000178	3194.607520	3.0
11	5394.779852	0.000000	0.000178	2889.706239	3.5
12	3872.992746	0.000000	0.000178	2410.414800	3.6
13	2856.196834	0.000000	0.000178	1941.671179	3.8
14	2260.114499	0.000000	0.000178	1645.803648	6.2
15	1897.885202	0.000000	0.000178	1445.060554	3.2
16	1502.005045	0.000000	0.000178	1161.226863	4.5
17	1258.423337	0.000000	0.000178	961.024858	3.9
18	1138.837128	0.000000	0.000178	808.702229	3.9
19	1010.009140	0.000000	0.000178	640.892505	4.0
20	998.322673	0.000000	0.000178	657.583945	4.6
21	919.343312	0.000000	0.000178	441.469495	4.0
22	893.730676	0.000000	0.000178	421.752854	4.3
23	843.948347	0.000000	0.000178	365.060421	4.9
24	770.377672	0.000000	0.000178	251.649969	2.9
25	781.551209	0.000000	0.000178	221.602771	2.9
26	794.949550	0.000000	0.000178	196.515710	4.8
27	788.068429	0.000000	0.000178	171.602575	3.7
28	797.099073	0.000000	0.000178	217.268069	3.4
29	793.184510	0.000000	0.000178	132.991791	3.2
30	770.664644	0.000000	0.000178	146.859255	5.3
31	726.984395	0.000000	0.000178	128.957268	3.5
32	785.015286	0.000000	0.000178	97.395751	4.4
33	766.102951	0.000000	0.000178	90.373517	3.4
34	771.649321	0.000000	0.000178	64.517931	3.3
35	744.608773	0.000000	0.000178	86.507258	3.8
36	782.669642	0.000000	0.000178	59.794546	5.1
37	807.975433	0.000000	0.000178	120.057496	3.7
38	732.734650	0.000000	0.000178	80.852612	4.5
39	750.528561	0.000000	0.000178	54.094387	4.0
40	718.356634	0.000000	0.000178	48.197004	3.2
41	769.449528	0.000000	0.000178	59.097453	3.3
42	776.432736	0.000000	0.000178	73.273567	4.6
43	758.634069	0.000000	0.000178	66.518056	2.4
44	751.180698	0.000000	0.000178	49.534447	3.9
45	769.787102	0.000000	0.000178	57.265692	4.9
46	758.495232	0.000000	0.000178	49.270620	4.9
47	735.052509	0.000000	0.000178	62.429059	5.9
48	752.712433	0.000000	0.000178	63.154515	4.5
49	777.324472	0.000329	0.000178	60.752343	6.2
50	748.536554	0.000005	0.000178	57.720231	6.3
51	774.107128	0.000000	0.000178	61.353075	4.8
52	742.346066	0.000000	0.000178	48.174073	4.7
53	777.149836	0.000000	0.000178	53.139060	5.2
54	749.354385	0.000000	0.000178	47.335142	3.9
55	771.904957	0.000000	0.000178	77.668232	4.1
56	789.052073	0.000000	0.000178	46.413921	4.5
57	756.274077	0.000000	0.000178	64.565255	4.8
58	751.141709	0.000000	0.000178	58.590852	5.1
59	740.107374	0.000000	0.000178	47.643194	5.1
60	790.499026	0.000000	0.000178	55.490045	3.5
61	757.658835	0.000000	0.000178	47.468376	3.3
62	772.649509	0.000000	0.000178	50.477753	2.9
63	768.869627	0.000000	0.000178	74.842971	5.3
64	723.900321	0.000000	0.000178	65.468583	4.8
65	751.715625	0.000634	0.000178	58.513421	4.9
66	730.038373	0.000000	0.000178	70.134078	3.8
67	736.451077	0.000000	0.000178	48.459732	3.8
68	774.650302	0.000000	0.000178	45.117959	3.8
69	788.385317	0.000000	0.000178	59.631692	3.7
70	724.546053	0.000000	0.000178	67.482222	3.8
71	760.945669	0.000139	0.000178	68.002770	3.7
72	772.373311	0.000000	0.000178	44.344603	3.0
73	767.276383	0.000000	0.000178	78.769434	3.1
74	754.265667	0.000000	0.000178	44.014080	5.2
75	756.391891	0.000000	0.000178	56.693802	3.3
76	763.093001	0.000000	0.000178	56.610724	3.5
77	775.690368	0.000000	0.000178	52.953098	4.3
78	719.976854	0.000000	0.000178	48.041564	3.7
79	748.203592	0.000000	0.000178	47.621891	3.5
80	730.730629	0.000000	0.000178	42.365378	3.3
81	764.035680	0.000000	0.000178	53.401148	3.3
82	722.057636	0.000000	0.000178	64.621303	3.0
83	767.575613	0.000000	0.000178	46.003271	4.8
84	764.352553	0.000000	0.000178	69.851215	2.8
85	775.301352	0.000000	0.000178	62.223877	4.2
86	776.716602	0.000000	0.000178	59.609876	4.0
87	750.046536	0.000000	0.000178	60.209741	4.0
88	705.371454	0.000000	0.000178	43.619387	2.9
89	727.237539	0.000000	0.000178	60.636673	5.6
90	752.768219	0.000000	0.000178	62.391852	3.0
91	725.537301	0.000000	0.000178	53.549939	4.4
92	754.017695	0.000000	0.000178	54.127457	3.5
93	743.398185	0.000000	0.000178	63.693768	4.6
94	719.125671	0.000000	0.000178	48.832434	6.9
95	769.434952	0.000000	0.000178	66.898206	3.7
96	736.725141	0.000000	0.000178	44.789995	4.5
97	733.964378	0.000000	0.000178	42.924265	4.0
98	751.528690	0.000000	0.000178	71.680608	3.7
99	764.460234	0.000000	0.000178	55.369557	3.5
100	716.479941	0.000000	0.000178	68.612329	3.3
101	737.854194	0.000000	0.000178	45.216469	4.4
102	747.235459	0.000000	0.000178	68.404444	4.0
103	744.248125	0.000000	0.000178	46.486855	3.7
104	743.493736	0.000000	0.000178	62.668001	4.0
105	779.563571	0.000000	0.000178	55.969600	5.9
106	735.457681	0.000000	0.000178	53.093079	3.8
107	725.431975	0.000000	0.000178	59.779999	3.9
108	741.861866	0.000000	0.000178	48.157809	4.7
109	791.289233	0.000000	0.000178	44.629385	5.2
110	744.422017	0.000000	0.000178	64.805748	4.4
111	726.980524	0.000000	0.000178	76.492743	3.2
112	755.971614	0.000938	0.000178	74.745023	3.1
113	715.658681	0.000006	0.000178	48.826121	3.1
114	768.600845	0.000000	0.000178	62.052820	4.7
115	755.669686	0.000000	0.000178	60.857842	4.8
116	756.761595	0.000000	0.000178	43.317202	5.0
117	734.636954	0.000000	0.000178	41.931492	5.0
118	742.762136	0.000000	0.000178	47.119743	5.4
119	740.374530	0.000000	0.000178	44.237559	4.3
120	729.777328	0.000000	0.000178	43.538250	4.2
121	744.923756	0.000000	0.000178	49.375526	5.4
122	734.998220	0.000000	0.000178	74.463381	6.8
123	702.412384	0.000000	0.000178	57.609635	5.0
124	747.199393	0.000000	0.000178	65.715252	5.6
125	726.935332	0.000000	0.000178	62.904977	5.9
126	704.928609	0.000595	0.000178	51.196507	3.7
127	711.532190	0.000098	0.000178	59.835915	5.1
128	766.962772	0.000000	0.000178	67.534733	4.5
129	751.377922	0.000000	0.000178	56.629203	4.8
130	706.801726	0.000000	0.000178	43.201453	4.9
131	732.710511	0.000000	0.000178	70.540527	5.1
132	730.636963	0.000000	0.000178	53.665054	5.5
133	727.332530	0.000000	0.000178	51.853455	5.6
134	731.971121	0.000000	0.000178	51.428559	5.1
135	729.017720	0.000000	0.000178	50.882318	4.0
136	731.886492	0.000000	0.000178	58.627229	4.2
137	706.556790	0.000000	0.000178	48.643525	6.3
138	737.829663	0.000000	0.000178	44.352233	4.9
139	744.014393	0.000000	0.000178	64.830027	4.4
140	745.620120	0.000000	0.000178	69.168996	5.3
141	750.288816	0.000000	0.000178	71.025792	4.0
142	735.111024	0.000000	0.000178	52.421814	4.0
143	733.134547	0.000000	0.000178	80.878369	4.3
144	732.200629	0.000000	0.000178	48.346480	3.4
145	742.528010	0.000000	0.000178	45.126969	4.1
146	743.592155	0.000000	0.000178	68.709135	3.8
147	722.259212	0.000000	0.000178	45.708984	5.5
148	723.934430	0.000000	0.000178	59.528991	4.0
149	715.947614	0.000000	0.000178	41.974284	5.6
150	720.355221	0.000000	0.000178	50.968727	5.3
151	710.338928	0.000000	0.000178	41.105380	4.5
152	737.083680	0.000000	0.000178	51.163903	5.5
153	716.514017	0.000000	0.000178	41.757055	4.9
154	707.738368	0.000000	0.000178	52.857093	5.3
155	713.143526	0.000000	0.000178	38.893846	3.9
156	760.132285	0.000000	0.000178	41.708651	4.0
157	745.720574	0.000000	0.000178	64.625587	3.9
158	731.423197	0.000000	0.000178	60.356843	4.2
159	708.533628	0.000000	0.000178	55.255356	5.8
160	721.407379	0.000000	0.000178	44.983746	3.8
161	739.056339	0.000000	0.000178	47.356661	3.8
162	732.993182	0.000000	0.000178	41.681874	3.5
