1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	31240.156415	0.000000	0.000018	5871.476192	197.7
1	30442.056478	0.000000	0.000018	2608.469994	5.2
2	31967.807804	1.000000	0.000017	969.486722	4.9
3	28483.631103	0.977879	0.000017	2243.114674	5.0
4	30991.329934	1.962535	0.000016	1282.874603	4.7
5	29804.105980	2.962534	0.000016	1953.717139	4.2
6	30238.013052	3.962421	0.000015	1686.983493	3.5
7	31025.917057	3.940358	0.000015	1628.783907	3.6
8	30010.278630	3.918237	0.000015	2083.219511	3.2
9	28756.985872	3.896116	0.000015	2919.256549	3.6
10	31159.214233	3.875014	0.000015	2444.946166	5.0
11	30454.707574	4.875014	0.000014	3331.429260	4.7
12	30034.380503	5.875014	0.000014	2508.099365	5.2
13	30681.131640	6.875014	0.000013	952.762744	3.6
14	29940.773725	7.375717	0.000013	1247.240948	5.1
15	30628.824257	7.353612	0.000013	1377.194074	4.0
16	30174.884660	7.331491	0.000013	2576.864666	5.1
17	30843.468630	8.331491	0.000013	997.027807	4.7
18	30220.719741	8.309687	0.000013	2567.702686	3.4
19	29265.615515	8.287566	0.000013	4076.197177	4.2
20	31118.439377	9.287566	0.000012	3276.375989	5.0
21	29897.358226	10.287566	0.000012	4061.474837	3.9
22	31534.220939	11.287566	0.000012	3646.908785	4.4
23	29628.725522	12.287566	0.000011	570.403244	3.7
24	31437.808528	13.023671	0.000011	2713.002082	4.7
25	29808.418141	13.001551	0.000011	1519.903133	4.7
26	29287.498179	12.983069	0.000011	1814.363602	5.2
27	29952.634685	13.982658	0.000011	1000.777811	4.4
28	30627.948831	13.960536	0.000011	841.058508	4.8
29	30334.916459	14.218397	0.000011	2015.452298	3.7
30	29092.709317	14.446233	0.000011	1594.633823	4.4
31	31095.792051	14.424111	0.000011	2492.959323	3.7
32	30222.998563	15.424111	0.000010	1583.161560	4.0
33	29607.077708	15.401990	0.000010	1854.402823	3.1
34	32664.057541	16.401980	0.000010	1136.081031	4.1
35	30281.346382	16.379859	0.000010	1220.852612	3.7
36	29528.100210	16.357738	0.000010	810.360845	5.0
37	29232.489505	16.336458	0.000010	1126.027417	4.7
38	31730.161100	16.322704	0.000010	2685.383779	4.7
39	31246.892791	16.300582	0.000010	1767.484524	3.7
40	30192.279619	17.300582	0.000010	2764.470378	4.7
41	30379.423602	17.278461	0.000010	2236.821885	4.0
42	30287.927444	17.256340	0.000010	1212.784836	3.5
43	30204.048066	17.246548	0.000010	927.032695	4.9
44	28843.194392	17.224538	0.000010	1658.370071	4.1
45	30980.678680	17.202417	0.000010	853.054083	2.7
46	31054.882634	17.180329	0.000010	617.630781	3.6
47	31373.992481	17.158650	0.000010	1386.782330	4.8
48	30119.505399	17.318162	0.000010	730.138341	3.2
49	31104.903577	17.297839	0.000010	1785.665312	5.1
50	30347.795629	17.275725	0.000010	1266.886996	4.2
51	29532.846637	17.253884	0.000010	1528.881560	4.8
52	30595.994805	17.890299	0.000010	3268.759923	4.8
53	30815.392829	17.868178	0.000010	1243.984387	4.8
54	31716.149974	18.868175	0.000009	1142.811066	4.7
55	31555.696342	19.037085	0.000009	1497.450653	6.2
56	29984.398500	19.014965	0.000009	2676.037021	5.2
57	30757.339204	18.992844	0.000009	934.879585	6.1
58	30173.090898	19.992406	0.000009	1380.795678	6.0
59	30463.522802	19.970286	0.000009	946.502961	4.2
60	29867.133488	19.948516	0.000009	602.749696	4.6
61	30897.879541	19.928479	0.000009	616.251052	4.2
62	31633.915736	19.907917	0.000009	1399.325184	4.6
63	30286.553656	19.906258	0.000009	1350.684556	5.5
64	30145.681708	19.884137	0.000009	1624.792546	3.5
65	30696.626774	19.862015	0.000009	2266.357931	5.7
66	32124.900615	19.839894	0.000009	1039.069409	5.1
67	31787.064699	19.817789	0.000009	1444.717348	4.7
68	29643.812230	19.799400	0.000009	2612.607759	4.8
69	31212.334327	20.799400	0.000009	1298.189391	3.9
70	30647.615760	20.777426	0.000009	1104.885317	3.7
71	30024.955522	21.180849	0.000009	910.404022	4.6
72	29922.306447	21.161745	0.000009	711.409436	4.7
73	29767.536448	21.139927	0.000009	840.293264	4.8
74	31248.371385	21.118948	0.000009	1097.187528	4.4
75	30858.315243	21.100961	0.000009	1949.648872	5.0
76	30359.824342	21.078842	0.000009	1559.923092	3.8
77	29555.069145	22.078607	0.000009	1958.160572	4.8
78	30731.145024	22.056485	0.000009	1174.574479	3.6
79	29428.225918	23.022803	0.000008	2357.148981	3.4
80	29735.125191	24.022799	0.000008	2343.928567	3.3
81	31118.589601	25.022799	0.000008	1506.699735	4.0
82	29908.952860	26.022795	0.000008	2153.234485	3.0
83	30515.263602	27.022785	0.000008	2616.807080	3.1
84	29945.904337	28.022785	0.000008	2681.264574	3.5
85	30734.856757	28.000663	0.000008	577.865911	3.9
86	29404.586585	27.982866	0.000008	2741.744840	3.5
87	30391.940633	27.961542	0.000008	2768.448221	3.8
88	30347.789710	28.961542	0.000007	1277.622597	3.1
89	30798.952040	28.939452	0.000007	1000.863313	4.2
90	30519.688422	28.917332	0.000007	1656.828771	3.8
91	28576.482924	29.795974	0.000007	2241.192813	2.8
92	29782.160898	29.773853	0.000007	1366.160610	4.0
93	31355.052725	30.773852	0.000007	1887.625935	4.3
94	30238.585624	30.752205	0.000007	1457.833907	3.5
95	29940.261944	31.752204	0.000007	1187.593804	5.1
96	30213.563343	31.734427	0.000007	634.053833	5.3
97	30273.071849	31.712810	0.000007	1665.667982	3.7
98	29396.334901	31.695864	0.000007	1409.971727	3.6
99	30238.015014	31.674110	0.000007	1233.276471	5.8
100	30937.592032	32.332147	0.000007	1556.120700	5.2
101	29208.501257	33.331409	0.000007	1056.174066	3.1
102	32564.127089	33.309312	0.000007	3162.246314	3.0
103	31570.665848	33.287191	0.000007	1667.790931	2.9
104	30005.335406	34.287191	0.000007	1551.326856	2.9
105	28962.718872	34.265069	0.000007	777.019297	3.9
