1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	7487.532801	0.000000	0.000223	2025.262814	207.7
1	6639.358927	0.000000	0.000223	919.768863	1.4
2	7135.540326	0.000000	0.000223	265.939246	1.4
3	6831.725091	0.381708	0.000219	321.222598	1.4
4	7221.057615	0.366081	0.000220	230.164634	1.4
5	6833.355940	1.103433	0.000212	233.378043	1.4
6	6935.241261	1.204486	0.000211	407.948014	1.4
7	7017.767039	2.160596	0.000203	117.611279	1.4
8	6722.925228	2.145002	0.000203	235.424813	1.4
9	6536.045577	2.252774	0.000202	283.136882	1.4
10	6908.060412	3.250471	0.000194	177.753556	1.4
11	6965.319666	4.232297	0.000186	302.895589	1.5
12	6974.218093	4.216670	0.000186	146.831390	1.5
13	7300.422828	4.201264	0.000186	224.326980	1.5
14	6958.045715	4.306658	0.000185	396.678773	1.5
15	6706.382512	4.339850	0.000185	112.975853	1.5
16	6537.796002	4.329656	0.000185	362.542233	1.5
17	6970.083327	4.471150	0.000184	600.044538	1.5
18	6549.624732	4.455522	0.000184	756.038900	1.7
19	6938.118495	5.455522	0.000177	272.348268	1.7
20	6894.166808	6.455522	0.000171	257.632477	1.7
21	7057.158712	6.795058	0.000169	257.303245	1.7
22	7311.863371	7.412067	0.000165	85.543755	1.7
23	6886.558198	7.400525	0.000165	328.969247	1.7
24	7063.152315	7.390323	0.000165	493.477931	1.8
25	6817.904916	8.390323	0.000160	120.457733	1.8
26	6515.176486	9.366287	0.000155	125.227097	1.8
27	6662.013542	9.369906	0.000155	529.947068	1.8
28	6665.799735	10.349967	0.000150	332.433021	1.8
29	6651.344243	11.349967	0.000145	283.624424	1.9
30	6899.286935	11.334339	0.000145	409.756744	2.0
31	6855.849716	12.334339	0.000141	202.599316	2.0
32	6626.896317	12.318711	0.000141	309.741691	1.9
33	7013.832739	12.902454	0.000138	418.788924	1.9
34	7276.591166	12.891920	0.000138	200.898498	2.0
35	6393.674249	12.876292	0.000139	214.678514	1.9
36	6695.709188	13.788941	0.000135	236.621923	1.8
37	6614.185463	13.773318	0.000135	375.143948	1.9
