X,Y,Z,Time
0.4357119429667153,0.18235050744594117,-0.26524278475072327,0
3.5272875075145658,-1.0827421944221542,-5.631253500325422,1
8.328498465201724,-4.578696534324947,-11.699148315422043,2
13.269750482568025,-10.645258983325096,-20.399287140284454,3
18.171111744512057,-18.46546442504752,-26.179197794832223,4
22.076315206489305,-27.87535743870175,-34.641854788423714,5
24.693069612083892,-35.89287278009024,-42.55854600720851,6
24.48753092612384,-44.31495696348286,-53.74949060250284,7
