1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	36336.196515	0.000000	0.000109	8125.488394	180.5
1	31951.198718	0.000000	0.000109	2084.974203	4.0
2	29812.474757	0.000000	0.000109	1817.803510	4.1
3	31181.027147	0.000000	0.000109	1021.500635	3.1
4	31141.241601	1.000000	0.000104	1602.148554	4.3
5	30462.239600	0.982761	0.000104	1573.024816	4.6
6	29874.108558	1.982761	0.000100	683.812712	4.6
7	30201.028876	2.816105	0.000096	1022.128260	4.8
8	29614.346215	2.804491	0.000096	1456.971930	4.7
9	30449.494224	3.804491	0.000092	1053.442580	4.6
10	31334.333262	3.787252	0.000092	1325.818562	5.0
11	28678.435685	4.787252	0.000089	651.005502	5.0
12	30179.672702	4.770012	0.000089	691.534166	4.9
13	29950.844936	4.752774	0.000089	721.650771	4.9
14	31420.432546	4.735534	0.000089	1034.800466	4.5
15	30767.422005	4.718634	0.000089	1185.533578	4.6
16	29877.502738	5.718633	0.000086	713.032330	4.7
17	28827.238652	6.633426	0.000083	718.773546	3.5
18	30173.790099	6.636779	0.000083	1393.666514	4.0
19	30970.031662	6.619540	0.000083	664.542281	4.8
20	30429.893082	6.608774	0.000083	1470.861513	4.9
21	29766.584071	6.591534	0.000083	656.822216	4.9
22	29362.970055	7.537689	0.000080	1031.077824	4.3
23	29455.176264	7.520449	0.000080	1061.948423	3.8
24	29521.688021	8.520439	0.000078	1552.471261	3.8
25	29451.743542	8.503200	0.000078	721.058410	3.5
26	31008.696992	9.502920	0.000075	716.518795	3.6
27	28382.925748	9.485682	0.000075	1260.833048	3.7
28	30413.324269	9.468455	0.000075	560.808469	3.8
29	30043.440597	9.451463	0.000075	668.080671	3.6
30	30335.877004	9.434225	0.000075	947.767717	3.3
31	29498.007736	9.416989	0.000075	830.637763	3.0
32	30792.619282	9.399749	0.000075	610.442859	3.1
33	29818.252523	9.382510	0.000075	665.939082	5.0
34	29942.640588	9.365274	0.000075	1019.019907	5.1
35	30561.148288	9.348035	0.000075	980.679159	5.3
36	29336.193394	10.346490	0.000073	645.964118	5.3
37	29890.155721	10.329254	0.000073	1276.416562	4.7
38	29198.662658	10.312014	0.000073	1196.598110	4.2
39	30203.257840	11.312014	0.000071	1302.481150	4.7
40	28100.908767	12.312014	0.000069	559.177725	4.7
41	30051.959942	12.294775	0.000069	1314.178317	4.0
42	28632.912869	12.461383	0.000068	559.179642	4.8
43	29938.651310	12.449609	0.000068	796.269886	4.6
44	28327.933776	12.432371	0.000068	645.109346	4.2
45	30606.899946	12.416708	0.000069	638.750571	5.2
46	29270.754630	12.399548	0.000069	666.978590	5.0
47	29746.047797	12.382310	0.000069	996.027479	5.2
48	29564.787158	12.495688	0.000068	828.922100	5.0
49	29455.477385	13.427068	0.000066	607.920505	4.9
50	28779.224417	13.409831	0.000067	744.345419	3.7
51	28670.228763	13.392593	0.000067	557.145349	3.7
52	29034.601901	13.375358	0.000067	797.567933	3.7
53	27076.899228	13.358129	0.000067	708.490469	3.5
54	28840.231694	13.340894	0.000067	520.662771	3.4
55	30379.240660	13.323678	0.000067	697.467482	3.5
56	28506.880872	13.306458	0.000067	1047.895986	3.5
57	29978.318740	13.289219	0.000067	763.077913	3.6
58	28975.252318	13.900434	0.000066	1096.113598	3.6
59	28945.000833	13.883195	0.000066	1116.025754	3.8
60	30609.139984	14.883195	0.000064	881.406392	3.9
61	29551.296416	15.871231	0.000062	1097.737568	3.0
62	28673.151172	16.867582	0.000060	1291.885951	3.0
63	28769.377045	17.867582	0.000059	1196.316086	3.1
64	29453.915023	18.867582	0.000057	643.918796	3.1
65	28362.494961	19.660808	0.000056	1489.602561	3.0
66	28336.166300	20.625846	0.000055	1088.678619	3.1
67	28358.025063	20.608607	0.000055	2007.386388	3.1
68	28535.048435	21.608607	0.000054	827.390289	3.1
69	29267.570255	22.608607	0.000052	1701.273794	3.1
70	28669.147425	23.608606	0.000051	702.393391	3.1
71	28683.014982	23.602504	0.000051	634.253886	3.3
72	30284.172832	23.585267	0.000051	834.527950	3.3
73	28870.117902	23.571286	0.000051	815.011691	3.3
74	29425.230084	23.630917	0.000051	554.998970	3.5
75	29314.016086	23.613682	0.000051	629.620331	3.6
76	27894.813791	23.596493	0.000051	631.625337	3.6
77	28046.434414	23.579292	0.000051	640.795867	3.4
78	27387.214173	23.562090	0.000051	481.964927	3.4
79	28545.859741	23.544879	0.000051	692.133248	3.4
80	30359.755901	23.527671	0.000051	1263.139691	3.7
81	29444.345746	24.449341	0.000050	1173.156338	5.4
82	28946.193651	25.449341	0.000049	700.423247	4.0
83	29599.488682	25.524474	0.000049	628.825861	4.1
84	30262.796402	25.507249	0.000049	1078.530727	4.4
85	28989.901058	25.490014	0.000049	809.070224	4.4
86	28032.130505	25.472775	0.000049	773.299199	4.2
87	28111.114211	25.511115	0.000049	680.228621	3.3
88	28528.976079	25.493876	0.000049	544.600132	3.5
89	28830.299515	25.476641	0.000049	854.656448	5.0
90	28913.388155	25.459724	0.000049	1045.172868	5.0
91	29420.364871	26.438020	0.000048	1031.972603	4.5
92	28800.949586	27.312205	0.000047	1237.981519	4.0
93	28252.837845	28.312205	0.000046	1044.770135	3.8
94	29065.902603	29.312205	0.000046	749.621452	4.0
95	28722.009113	29.294966	0.000046	747.948184	3.8
96	27642.402998	29.278592	0.000046	594.671929	3.4
97	28621.764328	29.261354	0.000046	695.220216	3.3
98	28855.939190	29.246671	0.000046	887.349890	3.3
99	29010.991309	29.229925	0.000046	555.910002	3.1
100	29289.249808	29.212689	0.000046	1044.501010	4.0
101	28046.570777	29.195478	0.000046	676.984825	3.2
102	28673.632718	29.178345	0.000046	613.580296	5.3
103	28651.950256	29.162440	0.000046	643.896638	5.1
104	28431.481310	29.145204	0.000046	1378.980561	5.0
105	29716.568807	29.127964	0.000046	1872.397766	4.8
106	28615.859822	30.127964	0.000045	1208.996738	3.9
107	29086.105745	30.110725	0.000045	555.863060	3.8
108	27967.950764	30.093607	0.000045	1177.724446	4.9
