1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	2249.887749	0.000000	0.000309	1510.667869	234.1
1	1800.822878	0.000000	0.000309	235.826825	2.2
2	1783.994640	0.000000	0.000309	295.879819	2.3
3	1812.203784	0.000000	0.000309	137.328736	4.2
4	1744.183838	0.848231	0.000297	155.890866	2.5
5	1829.118252	0.858026	0.000297	49.366996	5.0
6	1792.051137	0.883896	0.000297	75.175982	2.3
7	1868.446030	0.874298	0.000297	122.755194	2.3
8	1808.086140	1.087791	0.000294	117.707014	2.2
9	1893.452760	1.278311	0.000291	54.657248	2.4
10	1828.075101	1.319872	0.000291	112.251662	3.1
11	1810.043928	1.316691	0.000291	84.459986	3.8
12	1761.528071	1.320249	0.000291	204.790924	2.1
13	1712.655256	1.585740	0.000287	198.468364	3.0
14	1811.095320	2.585694	0.000275	146.992035	7.6
15	1872.344329	3.577570	0.000264	194.971739	2.9
16	1800.262508	4.574505	0.000254	103.382354	4.3
17	1731.874113	5.505684	0.000245	45.057205	4.9
18	1804.476938	5.501994	0.000245	72.582454	4.3
19	1797.604769	5.494537	0.000245	73.162220	4.8
20	1853.201298	5.508373	0.000245	136.846458	4.3
21	1774.701017	5.511198	0.000245	88.083101	4.1
22	1831.992536	5.496971	0.000245	61.225796	4.2
23	1917.436395	5.520539	0.000245	118.026112	4.9
24	1864.618308	5.620069	0.000244	69.087447	2.4
25	1769.594936	5.606742	0.000244	231.583062	1.8
26	1819.072469	5.644433	0.000244	78.005097	3.8
27	1791.037506	5.964604	0.000241	28.956256	7.0
28	1722.387008	5.965643	0.000241	111.155129	5.1
29	1880.029167	5.970440	0.000241	164.517891	3.8
30	1905.692165	5.987230	0.000241	171.191223	3.8
31	1838.411256	6.122755	0.000239	124.972380	4.1
32	1748.673183	6.153585	0.000239	173.709887	2.9
33	1681.447918	6.140298	0.000239	246.371178	2.8
34	1831.538239	6.125604	0.000239	112.033329	6.2
35	1852.929240	6.973880	0.000232	132.072090	2.7
36	1852.049896	7.045111	0.000231	326.851775	7.1
37	1839.022318	7.123939	0.000231	122.715518	4.6
38	1877.399451	8.123548	0.000223	81.718079	4.3
39	1723.109991	8.109277	0.000223	110.948613	3.3
40	1833.821907	8.334648	0.000221	71.594005	3.2
41	1802.096727	8.321670	0.000221	74.023779	3.4
42	1854.285792	8.316839	0.000221	246.640999	4.7
43	1855.237187	8.302444	0.000222	215.978619	5.0
44	1915.978569	9.302443	0.000214	54.458305	4.6
45	1807.353197	9.288253	0.000214	92.709867	4.6
46	1751.870119	9.311088	0.000214	131.992400	4.0
47	1829.348118	9.297112	0.000214	118.516331	2.5
48	1844.511616	9.338857	0.000214	122.167471	4.1
49	1803.295154	9.920937	0.000210	235.140938	3.7
50	1772.499470	9.906786	0.000210	316.127154	5.6
51	1810.212025	10.906786	0.000203	89.912018	3.3
52	1809.915003	11.897915	0.000197	93.064875	3.2
53	1798.741232	11.900595	0.000197	67.700838	3.3
54	1736.230243	11.888249	0.000197	21.977773	3.1
55	1843.956659	11.884543	0.000197	186.570226	3.0
56	1845.176204	11.901695	0.000197	79.445337	2.1
57	1824.226443	12.408989	0.000194	130.596986	2.4
58	1715.022597	12.424795	0.000194	61.716972	3.3
59	1771.788018	12.568186	0.000193	55.207392	2.4
60	1835.767403	12.562592	0.000193	82.213126	5.2
61	1819.557893	12.575084	0.000193	210.426075	4.3
62	1738.895979	13.018044	0.000191	166.037305	2.3
63	1760.352000	14.016194	0.000185	122.012622	2.8
64	1776.670383	14.378928	0.000183	62.513652	2.9
65	1872.782023	14.405954	0.000183	194.697238	3.7
66	1836.176022	14.644091	0.000182	119.778812	2.2
67	1785.330475	14.827547	0.000181	137.642502	3.0
68	1732.043936	14.821318	0.000181	97.881592	2.2
69	1816.538303	14.806958	0.000181	99.979737	4.1
70	1753.250802	14.890956	0.000181	87.527415	4.3
71	1777.603340	14.880709	0.000181	73.705439	2.5
72	1725.758822	14.986882	0.000180	77.931751	2.8
73	1775.711471	14.974222	0.000180	136.659997	3.2
74	1789.358440	14.961505	0.000180	100.417362	3.2
75	1693.439757	15.110015	0.000180	95.557109	3.9
76	1770.773468	15.108792	0.000180	50.746280	2.4
77	1763.826229	15.130662	0.000180	104.868888	5.9
78	1853.273245	15.118205	0.000180	88.736629	4.3
79	1799.816736	15.105683	0.000180	148.626661	4.1
80	1728.956144	15.285822	0.000179	162.825508	3.5
81	1799.466785	16.192390	0.000175	67.481902	3.6
82	1796.650729	16.182454	0.000175	53.432402	3.7
83	1768.493024	16.211386	0.000174	86.805053	2.8
84	1803.056820	16.201408	0.000174	75.344653	4.3
85	1762.042741	16.265402	0.000174	170.542309	4.3
86	1786.754103	16.378564	0.000174	314.673558	2.6
87	1842.720687	17.378564	0.000169	70.887627	6.8
88	1865.049501	17.559916	0.000168	117.809086	4.2
89	1756.931599	17.546189	0.000168	102.206480	4.1
90	1642.290626	18.041810	0.000166	148.274809	3.2
91	1823.880046	18.036042	0.000166	89.651989	2.9
92	1762.649674	18.023591	0.000166	139.997315	2.8
93	1788.400375	18.009236	0.000166	173.195270	2.9
94	1822.217056	18.507832	0.000164	74.663063	2.7
95	1823.865612	18.557472	0.000164	145.896371	2.6
96	1725.988049	18.567237	0.000164	101.233217	2.6
97	1788.758772	19.261448	0.000161	104.361590	2.3
98	1889.478757	19.247114	0.000161	95.179102	2.0
99	1862.738095	19.457288	0.000160	51.993075	2.0
100	1816.104024	19.457824	0.000160	82.882973	2.1
101	1866.161771	19.446140	0.000160	83.367817	3.2
102	1878.418410	19.456863	0.000160	149.067095	1.7
103	1808.006780	19.816984	0.000159	42.146891	1.8
104	1831.455377	19.896446	0.000159	68.472401	1.7
105	1725.753793	19.919509	0.000159	76.946487	1.7
106	1739.497503	19.928004	0.000159	111.592496	1.7
107	1771.324764	19.915752	0.000159	120.538419	1.8
108	1800.349536	20.528533	0.000156	148.311663	3.5
109	1822.092222	20.513923	0.000156	35.964171	4.2
110	1813.636216	20.501534	0.000156	191.255793	1.7
111	1730.098893	20.570228	0.000156	171.954490	1.8
112	1826.661359	21.568939	0.000152	74.311471	4.6
113	1728.566504	21.654371	0.000152	208.450892	1.9
114	1733.740219	21.683434	0.000152	81.862298	3.7
115	1816.111842	21.886523	0.000151	112.278848	4.4
116	1774.765567	21.936278	0.000151	152.955741	2.1
117	1794.838752	22.268511	0.000150	51.910075	2.3
118	1733.798062	22.280283	0.000150	63.910396	3.7
119	1777.504946	22.271562	0.000150	85.491937	3.0
120	1932.478337	22.266674	0.000150	128.291414	4.0
121	1876.620493	22.612965	0.000149	216.680219	3.5
122	1865.918002	22.598275	0.000149	99.150021	3.5
123	1834.905344	22.845814	0.000148	66.131264	3.0
124	1841.202854	22.838848	0.000148	83.020752	3.4
125	1739.961810	22.849354	0.000148	99.421419	3.8
126	1867.709100	23.020530	0.000147	128.600464	4.0
127	1866.913585	23.139392	0.000147	69.685891	3.7
128	1916.708230	23.192860	0.000147	138.808846	4.6
129	1843.460269	23.178607	0.000147	234.123311	2.5
130	1806.828642	24.159422	0.000144	156.147164	5.3
131	1793.452204	25.158671	0.000141	154.157676	3.1
132	1810.829277	25.157503	0.000141	206.976720	3.5
133	1851.103776	25.143142	0.000141	106.256309	3.6
134	1721.803008	26.124995	0.000138	127.116836	4.6
135	1803.900731	26.456996	0.000137	90.515993	5.0
136	1850.863059	26.736879	0.000136	112.799633	4.8
137	1767.111398	26.725017	0.000136	124.763455	4.2
138	1781.898450	27.191009	0.000135	52.940528	4.3
139	1813.716263	27.179476	0.000135	130.683515	5.3
140	1792.703036	27.168331	0.000135	131.831938	3.7
141	1825.774355	27.302317	0.000134	89.444137	3.7
142	1714.716133	27.352815	0.000134	182.873403	4.4
143	1891.718029	27.650273	0.000133	97.209041	2.4
144	1814.035019	27.759714	0.000133	125.918808	2.4
145	1721.567484	27.782344	0.000133	148.607403	2.4
146	1809.494715	27.768466	0.000133	151.737521	4.2
147	1737.449568	28.724728	0.000131	190.998157	2.8
148	1813.767395	28.710036	0.000131	146.283439	2.8
149	1824.424031	28.696498	0.000131	82.987496	2.8
150	1813.073938	28.720212	0.000131	134.497876	2.3
151	1825.097536	28.707814	0.000131	158.103490	2.2
152	1833.199806	28.723407	0.000131	78.995437	8.9
153	1777.932508	28.786303	0.000130	74.311576	4.5
154	1734.402479	28.800552	0.000130	105.599138	4.0
155	1781.281464	28.797278	0.000130	96.706329	4.9
156	1795.057954	28.800341	0.000130	144.951401	4.3
157	1889.750381	29.464477	0.000129	107.712644	4.1
