1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	77372.693799	0.000000	0.000439	4422.609448	196.3
1	70532.227378	0.000000	0.000439	4528.460241	1.3
2	59604.509656	0.000000	0.000439	4834.607397	1.3
3	48802.112745	0.000000	0.000439	5199.993764	1.3
4	37745.294090	0.000000	0.000439	5109.715967	1.3
5	25895.579063	0.000000	0.000439	4937.407227	1.3
6	16416.014863	0.000000	0.000439	4370.914825	1.3
7	9486.788516	0.000000	0.000439	3080.942540	1.3
8	6134.558359	0.000000	0.000439	1816.266226	1.3
9	5113.609428	0.000000	0.000439	1004.151684	1.3
10	4743.488120	0.000000	0.000439	562.183944	1.3
11	4701.010571	0.000000	0.000439	313.202556	1.4
12	4657.288871	0.000000	0.000439	164.246770	1.4
13	4593.818355	0.000000	0.000439	252.459637	1.4
14	4425.721979	0.000000	0.000439	146.817443	1.4
15	4580.392319	0.000000	0.000439	154.146578	1.4
16	4658.565953	0.000000	0.000439	120.176334	1.4
17	4611.787563	0.000000	0.000439	93.178073	1.4
18	4461.098724	0.000000	0.000439	83.520227	1.5
19	4565.190147	0.000000	0.000439	92.082651	1.5
20	4682.003270	0.000000	0.000439	213.589839	1.5
21	4629.592677	0.006039	0.000439	75.442968	1.5
22	4400.873276	0.000000	0.000439	80.395121	1.5
23	4468.497735	0.000000	0.000439	116.397607	1.5
24	4394.534251	0.000000	0.000439	131.241376	1.7
25	4445.521609	0.000000	0.000439	70.392193	1.8
26	4409.517544	0.000000	0.000439	94.324528	1.7
27	4500.973467	0.000000	0.000439	139.062456	1.7
28	4234.817779	0.000000	0.000439	70.846076	1.7
29	4615.420151	0.000000	0.000439	107.413752	1.7
30	4537.612291	0.000000	0.000439	168.079586	2.0
31	4455.658347	0.015891	0.000439	90.516359	4.1
32	4492.601603	0.081428	0.000437	88.499114	4.0
33	4196.307848	0.071174	0.000437	108.002676	4.0
34	4393.751990	0.059693	0.000438	68.402217	3.8
35	4420.165884	0.050522	0.000438	69.047791	3.7
36	4522.107920	0.044171	0.000438	91.248595	2.9
37	4531.334716	0.037360	0.000438	178.260001	3.1
38	4489.072266	0.025524	0.000438	106.959543	4.3
39	4356.025701	0.121778	0.000436	72.831255	3.3
40	4459.470223	0.114998	0.000437	77.596443	3.4
41	4452.258979	0.106951	0.000437	93.091652	3.3
42	4699.197142	0.097349	0.000437	155.573397	2.5
43	4382.634141	0.086201	0.000437	133.817968	2.5
44	4467.980818	0.127403	0.000436	88.306586	2.5
45	4447.712817	0.122709	0.000436	105.831002	1.8
46	4539.089561	0.112915	0.000437	131.195498	1.8
47	4383.294323	0.100145	0.000437	74.489825	1.8
48	4400.793493	0.094587	0.000437	106.984586	1.8
49	4555.007251	0.083527	0.000437	87.955807	1.8
50	4468.637328	0.083520	0.000437	109.540591	1.8
51	4479.877632	0.079951	0.000437	176.626724	1.8
52	4374.305299	0.073540	0.000437	89.449946	1.8
53	4411.643946	0.061925	0.000438	96.670468	1.8
54	4560.477934	0.054266	0.000438	144.337184	1.8
55	4252.548817	0.068817	0.000437	103.173725	1.7
56	4580.536030	0.087627	0.000437	95.463594	1.7
57	4200.945874	0.099046	0.000437	71.743990	1.8
58	4240.063805	0.091333	0.000437	114.409341	1.8
59	4480.129157	0.079752	0.000437	139.313141	1.8
60	4260.847168	0.068547	0.000437	105.230942	1.8
61	4481.415137	0.063570	0.000438	122.693122	1.8
62	4561.941509	0.059552	0.000438	188.953884	1.8
63	4535.399618	0.046444	0.000438	99.702606	1.8
64	4317.741015	0.064147	0.000438	80.069076	1.8
65	4416.634129	0.059639	0.000438	167.516868	1.9
66	4422.510518	0.105478	0.000437	70.745642	1.8
67	4293.893778	0.114454	0.000437	74.162418	1.9
68	4423.091769	0.109152	0.000437	54.931201	1.9
69	4470.434443	0.101551	0.000437	105.398306	1.9
70	4173.713423	0.092506	0.000437	112.790768	1.9
71	4435.519320	0.080287	0.000437	99.373867	1.9
72	4284.999325	0.069829	0.000437	59.567070	2.0
73	4446.092124	0.061611	0.000438	91.960269	1.9
74	4377.926860	0.054457	0.000438	65.637788	1.8
75	4565.027125	0.046087	0.000438	112.673003	1.8
76	4346.643945	0.035638	0.000438	191.520125	1.9
77	4404.201200	0.134988	0.000436	72.673513	1.8
78	4451.328890	0.172806	0.000435	70.679554	1.9
79	4521.850172	0.163063	0.000436	60.165776	1.9
80	4289.343057	0.154405	0.000436	64.998259	1.9
81	4411.718200	0.147962	0.000436	125.501615	1.9
82	4573.623364	0.145361	0.000436	164.155352	1.8
83	4351.213613	0.461992	0.000429	81.152992	1.9
84	4462.143844	0.449532	0.000430	210.653989	1.9
85	4473.390188	0.588542	0.000427	108.172201	1.9
86	4464.486910	0.759019	0.000424	127.596965	1.9
87	4508.776674	0.746279	0.000424	127.386496	1.8
88	4500.494405	0.810158	0.000423	142.820729	1.9
89	4412.219510	0.797620	0.000423	77.857066	1.9
90	4314.091040	0.811603	0.000423	142.733281	1.9
91	4428.502944	0.805710	0.000423	67.333836	1.8
92	4468.369893	0.806710	0.000423	87.187124	1.8
93	4489.681858	0.796680	0.000423	101.513019	1.9
94	4182.468227	0.787634	0.000423	73.081331	1.9
95	4357.805523	0.781763	0.000423	120.422425	1.9
96	4351.227616	0.772419	0.000423	80.720802	1.9
97	4325.949810	0.770432	0.000423	75.641268	1.9
98	4149.047925	0.765394	0.000423	196.540617	1.9
99	4305.496690	0.754232	0.000424	91.462113	1.9
100	4442.242160	0.747805	0.000424	96.419094	1.8
101	4399.470370	0.750211	0.000424	97.611208	1.9
102	4373.448815	0.738741	0.000424	84.432181	1.9
103	4593.315160	0.728138	0.000424	64.954125	2.9
104	4507.323328	0.719508	0.000424	67.212529	2.0
105	4428.064604	0.710818	0.000425	173.040130	2.0
106	4394.656458	0.731087	0.000424	115.857963	1.9
107	4523.248211	0.733135	0.000424	65.093062	2.0
108	4183.892001	0.723837	0.000424	112.779094	1.9
109	4401.115984	0.723681	0.000424	156.069713	1.9
110	4479.808037	0.710706	0.000425	142.942797	1.9
111	4473.756528	0.989832	0.000419	101.032692	1.9
112	4522.982645	1.024429	0.000418	141.823065	1.9
113	4196.091854	1.088380	0.000417	157.235296	1.9
114	4373.925130	1.503760	0.000410	147.372653	1.9
115	4292.129792	2.079304	0.000399	89.816145	2.1
116	4542.409262	2.075923	0.000399	118.139300	2.0
117	4412.380295	2.077790	0.000399	146.069912	2.0
118	4424.531640	2.239264	0.000397	102.476168	2.0
119	4306.718396	2.359274	0.000395	78.318564	2.1
120	4312.726207	2.349213	0.000395	89.647409	2.0
121	4416.290350	2.354500	0.000395	95.239609	2.0
122	4485.621454	2.346857	0.000395	97.177805	2.0
123	4245.490622	2.335934	0.000395	56.360706	2.0
124	4379.899692	2.330233	0.000395	152.685543	2.0
125	4394.395012	2.323539	0.000395	102.666342	1.9
126	4527.235902	2.310845	0.000395	138.163877	1.9
127	4263.094578	2.425257	0.000393	73.239039	2.0
128	4331.430128	2.417965	0.000394	120.124094	5.3
129	4215.242135	2.428593	0.000393	70.218291	2.1
130	4218.772774	2.428278	0.000393	82.735630	2.1
131	4220.568746	2.420381	0.000394	81.448383	2.3
132	4413.485662	2.425599	0.000393	67.685388	2.1
133	4353.446727	2.417556	0.000394	195.650025	2.0
134	4350.668672	2.411318	0.000394	48.269663	2.1
135	4160.108142	2.401837	0.000394	63.839847	2.1
136	4487.621952	2.395705	0.000394	197.148141	2.3
137	4278.590222	2.386309	0.000394	88.377300	2.5
138	4260.367823	2.436879	0.000393	70.023842	2.0
139	4272.479664	2.426334	0.000393	145.577897	2.1
140	4288.869882	2.415073	0.000394	109.794707	2.0
141	4394.434707	2.402376	0.000394	105.106208	2.1
142	4331.546935	2.396586	0.000394	73.064543	2.1
143	4433.714290	2.389929	0.000394	138.527233	1.9
144	4023.862509	2.380132	0.000394	106.424906	2.1
145	4284.786550	2.549160	0.000391	69.734778	2.0
146	4084.850622	2.539088	0.000392	127.090280	3.3
147	4372.245724	2.532631	0.000392	63.844339	2.0
148	4254.767213	2.522701	0.000392	84.335918	2.0
149	4350.433281	2.515137	0.000392	91.549647	2.0
