X,Y,Z,Time
1.25115078294701,-0.028748934520789117,-1.3409119631774322,0
3.3074753167243305,-0.21869727486539248,-2.7729150680610513,1
4.169058844875101,-0.6789322910770713,-5.029727273149503,2
5.185958716303132,-1.1996765577636133,-9.809605005760815,3
5.014924151111332,-1.8675579364094388,-13.42331161701882,4
6.981644655545866,-2.7865240587994236,-17.859060787557507,5
6.801325533571336,-2.9124299467529475,-20.134614489829588,6
6.327660204276567,-3.0649409200032824,-24.792691614548975,7
