1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	22980.848790	0.000000	0.000161	2162.853456	227.7
1	20793.678151	0.000000	0.000161	954.116379	1.5
2	20986.412324	0.000000	0.000161	1253.561302	1.4
3	20870.669752	0.000000	0.000161	438.981958	1.4
4	21666.622477	0.000000	0.000161	1066.356178	1.4
5	20552.206121	0.000000	0.000161	1036.335468	1.4
6	21101.719881	1.000000	0.000154	290.709132	1.6
7	20913.128172	1.209071	0.000152	627.685634	1.5
8	21416.542792	1.311614	0.000152	734.483399	1.5
9	20443.112987	1.272881	0.000152	622.709507	1.5
10	21194.091292	2.272881	0.000145	793.268451	1.5
11	20203.320556	2.783479	0.000142	567.923977	1.5
12	20453.311525	2.744754	0.000143	544.259972	1.5
13	20606.618974	2.710596	0.000143	385.045945	1.7
14	20515.583903	2.671888	0.000143	430.178471	1.7
15	20572.367866	3.666569	0.000137	316.822292	1.7
16	20716.784398	4.555389	0.000132	931.119304	1.7
17	20316.589195	5.546980	0.000127	1246.231745	1.7
18	20158.375767	6.546980	0.000123	723.778729	1.9
19	19836.797365	7.546812	0.000119	195.451583	1.9
20	20635.834778	8.507507	0.000115	251.920474	1.9
21	20457.291663	8.511578	0.000115	551.911182	1.9
22	20575.094167	8.472992	0.000115	895.833519	1.9
23	19668.743359	8.434259	0.000115	804.958902	2.1
24	20049.565607	9.434259	0.000111	510.960623	2.4
25	20669.224994	9.395530	0.000111	214.616112	4.3
26	20799.292101	9.577084	0.000111	719.760592	4.5
27	20589.852287	9.575519	0.000111	599.358207	4.6
28	20735.997909	10.575473	0.000107	675.137481	4.6
29	20529.344215	10.536740	0.000107	942.904730	4.6
30	19829.559857	11.536740	0.000104	798.794683	4.7
31	21615.184702	11.498008	0.000104	834.996157	3.8
32	20533.520267	12.498008	0.000101	495.246462	4.0
33	19894.256066	13.365205	0.000098	1481.224632	3.8
34	20025.798038	14.365205	0.000096	263.447112	4.6
35	21809.954856	14.326494	0.000096	803.536189	4.8
36	20183.395135	15.325993	0.000093	1381.689751	4.9
37	20797.122568	16.325993	0.000091	1148.464671	4.9
38	20601.975852	17.325993	0.000088	419.540563	4.8
39	20108.724578	18.325993	0.000086	666.325616	4.8
40	20647.954012	18.287260	0.000086	545.531373	3.6
41	20316.108492	19.287259	0.000084	309.865568	3.6
42	21473.803989	19.249670	0.000084	363.064561	3.6
43	20893.111599	19.601055	0.000083	159.443871	4.8
44	19477.846619	19.565143	0.000083	488.238148	4.7
45	21641.792968	19.526785	0.000084	854.226491	3.4
46	20111.150835	20.526785	0.000081	390.725657	3.5
47	20386.350649	21.526784	0.000080	649.877874	3.6
48	20857.664532	21.973962	0.000079	665.201681	3.6
49	20057.206507	22.973962	0.000077	553.254097	3.6
50	20086.578843	22.943926	0.000077	839.503173	3.2
51	19982.871036	23.943831	0.000075	271.658191	2.7
52	21045.996950	24.942811	0.000074	581.286838	2.7
53	20647.188062	24.910006	0.000074	951.180451	2.5
54	21078.714532	24.871273	0.000074	384.238148	2.8
55	21329.637812	25.870877	0.000072	563.096612	5.5
