F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.06972355183536448,-0.024246662532500244,0.1368178393170953,1
-0.13944710367072896,-0.04849332506500049,0.2736356786341906,2
-0.20917065550609343,-0.07273998759750072,0.41045351795128576,3
-0.2788942073414579,-0.09698665013000096,0.5472713572683812,4
-0.3491788245314879,-0.12073374582472592,0.6836108321987022,5
-0.4301236834601631,-0.13498907160172044,0.8108613837803165,6
-0.511068542388838,-0.14924439737871495,0.9381119353619308,7
-0.5920134013175132,-0.16349972315570951,1.0653624869435447,8
-0.6729582602461883,-0.17775504893270405,1.1926130385251588,9
-0.7549798666186781,-0.19109240813267447,1.3189576374266023,10
-0.8466921999855006,-0.19616806813942808,1.437148662206508,11
-0.9384045333523229,-0.2012437281461817,1.5553396869864136,12
-1.0301168667191452,-0.20631938815293532,1.6735307117663194,13
-1.1218292000859675,-0.21139504815968893,1.791721736546225,14
-1.2150882642560763,-0.2152116275256264,1.9086274644863328,15
-1.317112136311472,-0.2118934165936052,2.018249843667588,16
-1.4191360083668672,-0.208575205661584,2.127872222848842,17
-1.5211598804222632,-0.20525699472956285,2.2374946020300968,18
-1.623183752477659,-0.20193878379754168,2.347116981211351,19
-1.7271783245019736,-0.197093782413299,2.455120431567343,20
-1.8390556964019655,-0.18614161922017017,2.5566481666222876,21
-1.9509330683019572,-0.17518945602704145,2.658175901677231,22
-2.0628104402019494,-0.16423729283391267,2.759703636732175,23
-2.174687812101941,-0.15328512964078395,2.8612313717871185,24
-2.288913523478485,-0.14060798901334542,2.960849726245891,25
-2.410184253284687,-0.12275591608297752,3.0547399389161494,26
-2.5314549830908883,-0.10490384315260969,3.148630151586408,27
-2.65272571289709,-0.08705177022224189,3.242520364256665,28
-2.7739964427032913,-0.06919969729187407,3.336410576926924,29
-2.897946506371518,-0.049490101351355315,3.4281416054850498,30
-3.0281483490511367,-0.025446285053817966,3.5148345377815318,31
-3.158350191730755,-0.0014024687562806185,3.6015274700780133,32
-3.2885520344103734,0.02264134754125673,3.6882204023744953,33
-3.4187538770899915,0.04668516383879408,3.774913334670977,34
-3.5519190874307878,0.07265728873914606,3.859235395634705,35
-3.690587694856625,0.10221055818758205,3.9391544098376015,36
-3.8292563022824617,0.13176382763601807,4.0190734240405,37
-3.9679249097082985,0.16131709708445408,4.098992438243398,38
-4.106593517134137,0.1908703665328902,4.178911452446297,39
-4.248462249969816,0.22236485161669675,4.256283492431551,40
-4.3951311709202665,0.25677116015355955,4.329835071090344,41
-4.541800091870714,0.2911774686904224,4.403386649749136,42
-4.6884690128211615,0.32558377722728493,4.476938228407928,43
-4.835137933771611,0.3599900857641477,4.55048980706672,44
-4.985196146365928,0.3962965198318993,4.621351360999106,45
-5.139396826524975,0.4349253295485154,4.688925106932553,46
-5.293597506684024,0.47355413926513173,4.756498852865999,47
-5.4477981868430705,0.5121829489817477,4.824072598799445,48
-5.601998867002118,0.550811758698364,4.891646344732892,49
-5.759730098060254,0.5912494881274194,4.956417535847688,50
-5.92099188001748,0.6334961372689145,5.018386172143834,51
-6.082253661974707,0.6757427864104099,5.0803548084399806,52
-6.2435154439319325,0.7179894355519048,5.142323444736126,53
-6.404777225889159,0.7602360846934002,5.204292081032273,54
-6.569662595557729,0.8041542134379873,5.263373620874435,55
-6.737512718808306,0.8494399164032858,5.320092990890609,56
-6.905362842058884,0.8947256193685845,5.3768123609067855,57
-7.073212965309461,0.9400113223338828,5.433531730922962,58
-7.241063088560038,0.9852970252991816,5.490251100939137,59
-7.41258129842709,1.0320744148903966,5.544024289363297,60
-7.586544899371786,1.079846262232222,5.595833356726113,61
-7.760508500316481,1.1276181095740478,5.647642424088932,62
