F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
0.1369309925067564,0.1671661761070772,-0.1213030428898452,1
0.2738619850135128,0.3343323522141544,-0.2426060857796904,2
0.4109975824063388,0.496559419914285,-0.3617507255867126,3
0.549122103415168,0.6349141303141741,-0.4704630838267569,4
0.6872466244239972,0.7732688407140632,-0.5791754420668012,5
0.8259121068848451,0.9030942305717649,-0.6839850347208303,6
0.9656144321287293,1.0165717560569407,-0.7813143266683309,7
1.1053167573726135,1.1300492815421168,-0.8786436186158314,8
1.2460311225609175,1.2326481213677647,-0.9707150450617184,9
1.3877013032522845,1.3249726469594143,-1.0578207096449708,10
1.5293714839436514,1.4172971725510635,-1.1449263742282232,11
1.6726624752448476,1.4975264451299388,-1.225783557989822,12
1.8166963380755488,1.5722120600779594,-1.3037768547081632,13
1.9607302009062504,1.64689767502598,-1.381770151426504,14
2.107134307431779,1.7092962181182705,-1.452864058606673,15
2.2539334545731116,1.7696469159012727,-1.5228080675304791,16
2.400823249199054,1.8296764416997688,-1.5925510939641967,17
2.550795058301747,1.878786120025074,-1.6554607157348848,18
2.700766867404439,1.9278957983503793,-1.7183703375055723,19
2.8514558395254364,1.975334033171352,-1.7800664260881276,20
3.005013463719652,2.0160864939749934,-1.836908381918152,21
3.1585710879138675,2.0568389547786348,-1.893750337748176,22
3.3136161883399287,2.0954803970782776,-1.9486797617483953,23
3.4711785562352673,2.130549346525001,-2.000372593421252,24
3.6287409241306063,2.165618295971724,-2.0520654250941086,25
3.7887078493977464,2.198939299181139,-2.1014355003598215,26
3.9506996650832464,2.2307883476644004,-2.1488495702300465,27
4.112691480768746,2.262637396147661,-2.196263640100271,28
4.278154673138982,2.2937961686728565,-2.2412087250583124,29
4.445006416183112,2.324678830814825,-2.28516621605148,30
4.611858159227242,2.3555614929567934,-2.329123707044648,31
4.783400806688594,2.3873980981786818,-2.3707052027008526,32
4.955548732139266,2.4193577928302377,-2.4119801183135787,33
5.128024555471874,2.451483793515461,-2.453143219565574,34
5.305910693856427,2.486353843756196,-2.4924613838655127,35
5.483796832240979,2.521223893996931,-2.531779548165452,36
5.663096917811969,2.5571301917570906,-2.5708053452255983,37
5.847169075137183,2.596533824895309,-2.6088444028514446,38
6.0312412324623965,2.6359374580335277,-2.646883460477292,39
6.217969229958362,2.6777197769455454,-2.6846626615173954,40
6.4086809877104525,2.7230701245182622,-2.7220520776788844,41
6.599392745462543,2.76842047209098,-2.759441493840373,42
6.7941610502960765,2.817856391206683,-2.796791849611243,43
6.991971765440692,2.8703564889796254,-2.834112910089148,44
7.189782480585307,2.922856586752568,-2.8714339705670526,45
7.393212233895005,2.9814055400986907,-2.909100274398501,46
7.598587038877235,3.0420483280662984,-2.946886085544637,47
7.8039618438594625,3.1026911160339066,-2.984671896690773,48
8.01668293250993,3.171494392612089,-3.023325984491615,49
8.230092735254292,3.2410627149975126,-3.0620614732288347,50
8.444232110670034,3.3114451759146233,-3.10091579840191,51
8.666153594580486,3.390511781169725,-3.141037712224108,52
8.88807507849094,3.469578386424826,-3.1811596260463055,53
9.112309341271262,3.551180660821422,-3.2217379666784813,54
9.343224965231201,3.6401082016267767,-3.2636348736505902,55
9.574140589191138,3.729035742432131,-3.3055317806227,56
9.809120087899213,3.822254780005859,-3.34833527978876,57
10.049518086271464,3.921195813270752,-3.3923475685467555,58
10.28991608464372,4.020136846535644,-3.4363598573047502,59
10.536299913568717,4.125051451959059,-3.4818167006584844,60
10.786674296195548,4.233948438821488,-3.5282365804093767,61
11.03704867882238,4.342845425683916,-3.5746564601602695,62
11.29550467797948,4.459216258604478,-3.623121875934467,63
11.556355230182588,4.577801564431152,-3.6721933764563106,64
11.817205782385695,4.696386870257827,-3.721264876978153,65
12.088410537516083,4.8236564452979005,-3.773021135984609,66
12.360242820096603,4.95145233968424,-3.824940107626496,67
12.633388596001822,5.080222264057081,-3.8772013812135855,68
12.91671394517342,5.216540920825298,-3.9321154948759887,69
13.20003929434502,5.352859577593518,-3.9870296085383936,70
13.48858104009289,5.5036364577142125,-4.0416119616479165,71
13.790163777281435,5.6905588962160945,-4.095364913375237,72
14.091746514469984,5.877481334717976,-4.149117865102558,73
14.398275462859148,6.066222624904626,-4.205002020006944,74
14.710678037049048,6.257123801466936,-4.263416978684096,75
15.023080611238948,6.448024978029249,-4.321831937361248,76
15.342417882878236,6.6419977222169,-4.381448007887665,77
15.665852930283071,6.837785483637708,-4.441773826325017,78
15.989287977687907,7.033573245058515,-4.5020996447623665,79
16.322183218796177,7.230070311727881,-4.56354575436279,80
16.6574435083303,7.426744704709389,-4.625271936753982,81
16.992703797864422,7.623419097690893,-4.686998119145173,82
17.340728750892215,7.81169494920712,-4.752036925492559,83
17.68912913519923,7.999723784797899,-4.817173161956304,84
18.03962114341387,8.185438177964693,-4.882935513534112,85
18.40266289507428,8.357265916587584,-4.9524545557963,86
18.765704646734687,8.529093655210476,-5.021973598058487,87
19.133729995553846,8.694042260833585,-5.09304483691083,88
19.51262864726484,8.843981849002633,-5.167502686505332,89
19.891527298975824,8.993921437171675,-5.241960536099834,90
20.27790866065945,9.131424380197203,-5.319759845153306,91
20.672212891725863,9.25575911071783,-5.40109717010451,92
21.066517122792288,9.38009384123846,-5.482434495055716,93
21.47333326067569,9.482075365412015,-5.566772911594655,94
21.886677349941884,9.572394347143623,-5.652677115048937,95
22.300021439208063,9.66271332887523,-5.7385813185032175,96
22.728682263191256,9.725164355887424,-5.828398583663124,97
23.160512066771073,9.781849599164573,-5.919025447796609,98
23.59234187035088,9.838534842441716,-6.009652311930092,99
