F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.1010991501612785,-0.03515766067212535,0.1983858670097881,1
-0.202198300322557,-0.0703153213442507,0.3967717340195762,2
-0.3032974504838355,-0.10547298201637606,0.5951576010293644,3
-0.413934711674428,-0.1321380064463215,0.7854112734639936,4
-0.5313047571210069,-0.1528082288229636,0.969924573257334,5
-0.6486748025675859,-0.17347845119960567,1.1544378730506748,6
-0.7687367166237015,-0.19185375713368752,1.336686291143588,7
-0.9017196000055939,-0.19921346414348023,1.508063277074451,8
-1.0347024833874867,-0.20657317115327303,1.6794402630053147,9
-1.1676853667693787,-0.21393287816306575,1.8508172489361776,10
-1.312010942708702,-0.21205932714020623,2.0127687247085246,11
-1.4599455571890259,-0.2072479212887756,2.171721174521344,12
-1.6078801716693492,-0.20243651543734484,2.3306736243341626,13
-1.7607415360719711,-0.1938081334553604,2.485578752083826,14
-1.9229637253269596,-0.17792749682532363,2.632793967913495,15
-2.0851859145819476,-0.16204686019528694,2.7800091837431635,16
-2.2474081038369356,-0.14616622356525025,2.927224399572832,17
-2.4223113262653078,-0.12097070878994073,3.064128960183176,18
-2.598153884484299,-0.09508520304090742,3.2002697685550494,19
-2.7739964427032913,-0.06919969729187408,3.336410576926924,20
-2.9565373355773463,-0.03867038401746352,3.4671534250184664,21
-3.145330007462793,-0.0038068503860343647,3.592858176848365,22
-3.33412267934824,0.03105668324539479,3.718562928678264,23
-3.52418536594562,0.06674663484945885,3.843251592794125,24
-3.725254846713084,0.10959887554969104,3.959134163388327,25
-3.926324327480548,0.15245111624992325,4.075016733982529,26
-4.127393808248011,0.19530335695015544,4.19089930457673,27
-4.3364636025400864,0.24300863673881437,4.300414439626826,28
-4.5491335379182365,0.2928977841172655,4.407064228682076,29
-4.7618034732963865,0.3427869314957164,4.513714017737324,30
-4.977486112357976,0.3943650793460686,4.6179726737024325,31
-5.201077098588595,0.45037685343516193,4.715954605305931,32
-5.424668084819213,0.5063886275242553,4.813936536909428,33
-5.648259071049831,0.5624004016133486,4.9119184685129245,34
-5.880676434528174,0.6229344749835406,5.002894013069797,35
-6.114506018366152,0.6841921162387089,5.09274853569921,36
-6.34833560220413,0.7454497574938767,5.182603058328622,37
-6.586447607882786,0.808682783734517,5.269045557876053,38
-6.829830286596123,0.8743470530341998,5.351288644399507,39
-7.073212965309461,0.9400113223338828,5.433531730922962,40
-7.316901317907504,1.005799898852392,5.515529302313747,41
-7.5691485392773155,1.0750690774980396,5.5906524499898325,42
-7.821395760647125,1.1443382561436863,5.665775597665919,43
-8.073642982016937,1.2136074347893335,5.740898745342003,44
-8.330963063287175,1.2846398134097243,5.811892496136374,45
-8.591383225607679,1.3567497031257916,5.880362726614141,46
-8.851803387928179,1.4288595928418588,5.948832957091908,47
-9.113770782612415,1.5014068687409374,6.016018283191992,48
-9.381669234690943,1.575630791674891,6.078278142510953,49
-9.649567686769469,1.6498547146088447,6.140538001829916,50
-9.917466138847997,1.7240786375427983,6.202797861148879,51
-10.190742299505995,1.7994326343778644,6.260463826786355,52
-10.46542134066299,1.8750814331001775,6.3169313853764875,53
-10.74010038181998,1.9507302318224895,6.3733989439666185,54
-11.017085568771188,2.026672328013777,6.427818717557015,55
-11.297844448840198,2.103094365517931,6.478887570238752,56
-11.578603328909209,2.179516403022085,6.529956422920489,57
-11.85936220897822,2.25593844052624,6.581025275602228,58
-12.145311747641816,2.3325141132563685,6.62723797561052,59
-12.431446666969507,2.4090952729588535,6.673277241594764,60
-12.717581586297195,2.4856764326613385,6.7193165075790064,61
-13.006292610517823,2.562027261901937,6.762770977372278,62
-13.297096719963962,2.6381909476422525,6.8041253002603845,63
-13.587900829410103,2.7143546333825688,6.845479623148492,64
-13.879251048027461,2.790386381233276,6.886231908091177,65
-14.174014448964932,2.865593517273927,6.923221455874971,66
-14.468777849902407,2.9408006533145787,6.960211003658766,67
-14.763541250839875,3.0160077893552297,6.99720055144256,68
-15.060655452154032,3.0901590562477046,7.031243522082816,69
-15.358665196468827,3.163908087274207,7.06416398714458,70
-15.656674940783624,3.23765711830071,7.097084452206345,71
-15.95546996482214,3.310809623149605,7.128826269214883,72
-16.25601005491336,3.3826365142704815,7.157948868327365,73
-16.556550145004582,3.454463405391359,7.187071467439846,74
-16.857090235095804,3.526290296512236,7.216194066552326,75
-17.159254248149253,3.596011497504615,7.242132898615222,76
-17.461605636929114,3.6654897342513992,7.267704372941629,77
-17.763957025708976,3.7349679709981807,7.293275847268035,78
-18.066834236199025,3.803124584370008,7.317240286102932,79
-18.37027482709284,3.869865172697236,7.339482901196932,80
-18.67371541798666,3.936605761024464,7.361725516290932,81
-18.97718111619476,4.003133306451735,7.383752195570906,82
-19.280985763145708,4.066784772729588,7.402863741361549,83
-19.584790410096655,4.130436239007441,7.421975287152191,84
-19.88859505704761,4.194087705285293,7.441086832942833,85
-20.191444992811963,4.257027133344092,7.457018350157525,86
-20.493792449004424,4.319591804445494,7.471276168121715,87
-20.79613990519689,4.382156475546896,7.485533986085906,88
-21.098952519198885,4.443730102658825,7.499494108292589,89
-21.403227057745124,4.50218902008955,7.512518615261396,90
