F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.11519938466122567,-0.015636964871922735,0.1712098692265418,1
-0.23039876932245135,-0.03127392974384547,0.3424197384530836,2
-0.34559815398367705,-0.0469108946157682,0.5136296076796254,3
-0.4607975386449027,-0.06254785948769094,0.6848394769061672,4
-0.5759969233061284,-0.07818482435961366,0.8560493461327091,5
-0.6911963079673541,-0.0938217892315364,1.0272592153592508,6
-0.8130082003169334,-0.10171621690674336,1.1880894616501363,7
-0.9363460559792096,-0.10782390522886204,1.3465244103404863,8
-1.0596839116414856,-0.11393159355098072,1.504959359030836,9
-1.183021767303762,-0.12003928187309942,1.663394307721186,10
-1.3063596229660384,-0.1261469701952181,1.821829256411536,11
-1.4296974786283143,-0.13225465851733678,1.9802642051018848,12
-1.5574199475998163,-0.13300103663966611,2.1311921060951904,13
-1.6877731845568535,-0.13053062864212178,2.277615778470268,14
-1.8181264215138904,-0.12806022064457745,2.424039450845346,15
-1.948479658470928,-0.12558981264703314,2.570463123220424,16
-2.078832895427965,-0.1231194046494888,2.7168867955955016,17
-2.2091861323850015,-0.12064899665194448,2.8633104679705794,18
-2.3421434106629846,-0.1148253517351534,3.004801737714633,19
-2.478448742067899,-0.1046904022079022,3.1399513469330853,20
-2.6147540734728123,-0.094555452680651,3.2751009561515367,21
-2.751059404877726,-0.08442050315339981,3.4102505653699886,22
-2.8873647362826396,-0.07428555362614862,3.5454001745884414,23
-3.0236700676875534,-0.06415060409889739,3.680549783806893,24
-3.1612125517075658,-0.05231850152666236,3.813058572760281,25
-3.3024664935728767,-0.03539493981947557,3.937644900918479,26
-3.443720435438188,-0.018471378112288783,4.062231229076676,27
-3.584974377303498,-0.0015478164051020912,4.186817557234875,28
-3.7262283191688086,0.015375745302084604,4.311403885393072,29
-3.86748226103412,0.03229930700927139,4.4359902135512685,30
-4.008986510982701,0.04959476298335498,4.559959108582833,31
-4.154245382180332,0.07246863296089054,4.674666506714874,32
-4.299504253377964,0.09534250293842611,4.789373904846913,33
-4.444763124575597,0.1182163729159618,4.904081302978955,34
-4.5900219957732284,0.1410902428934975,5.0187887011109975,35
-4.735280866970861,0.16396411287103307,5.133496099243038,36
-4.880539738168493,0.18683798284856865,5.248203497375078,37
-5.02852952904682,0.21421777890193325,5.3548425117095775,38
-5.176909451308107,0.24224127868041637,5.460328899787285,39
-5.325289373569391,0.27026477845889924,5.565815287864992,40
-5.473669295830676,0.2982882782373822,5.671301675942698,41
-5.62204921809196,0.32631177801586525,5.7767880640204075,42
-5.7704291403532455,0.3543352777943483,5.8822744520981125,43
-5.92038823337692,0.3853745491033959,5.9818555443887815,44
-6.071065131292592,0.4177846256536093,6.078752411321704,45
-6.221742029208264,0.4501947022038229,6.175649278254628,46
-6.372418927123936,0.48260477875403635,6.272546145187551,47
-6.523095825039607,0.5150148553042497,6.369443012120474,48
-6.673772722955277,0.5474249318544632,6.466339879053397,49
-6.825215972423213,0.5816655829960257,6.559244514337565,50
-6.977425573443414,0.6177368087289379,6.64815691797298,51
-7.129635174463614,0.6538080344618497,6.737069321608393,52
-7.281844775483811,0.6898792601947614,6.825981725243806,53
-7.434054376504013,0.7259504859276736,6.9148941288792205,54
-7.586263977524212,0.7620217116605854,7.003806532514632,55
-7.738732401486311,0.7990221083415757,7.090404612239888,56
-7.891770235920583,0.8380666811083387,7.171911179362792,57
-8.04480807035485,0.8771112538751018,7.253417746485696,58
-8.197845904789126,0.916155826641865,7.334924313608601,59
-8.350883739223395,0.9552003994086281,7.416430880731504,60
-8.503921573657669,0.9942449721753908,7.49793744785441,61
-8.656982353914819,1.033579941232803,7.578587309878592,62
-8.810203754932113,1.0749476843247547,7.653240236211712,63
-8.963425155949409,1.116315427416707,7.727893162544835,64
-9.116646556966703,1.1576831705086588,7.802546088877957,65
-9.269867957983998,1.199050913600611,7.877199015211079,66
-9.423089359001294,1.2404186566925635,7.951851941544201,67
-9.57631076001859,1.2817863997845151,8.026504867877323,68
-9.729155944734048,1.3247578482421343,8.095225410339198,69
-9.881976048362723,1.367836210390798,8.16355046054299,70
-10.034796151991396,1.4109145725394612,8.23187551074678,71
-10.187616255620071,1.4539929346881244,8.300200560950572,72
-10.340436359248743,1.4970712968367876,8.36852561115436,73
-10.493256462877415,1.540149658985451,8.436850661358154,74
-10.645381797630444,1.5840797910554287,8.500804304663582,75
-10.797275542758255,1.6282938464325107,8.563300812336223,76
-10.949169287886066,1.6725079018095932,8.625797320008862,77
-11.10106303301388,1.7167219571866759,8.688293827681502,78
-11.25295677814169,1.760936012563758,8.750790335354145,79
-11.404850523269502,1.8051500679408403,8.813286843026782,80
-11.55596148397336,1.8497007192905968,8.872770803202094,81
-11.706463612347472,1.8945131675079905,8.929911670879484,82
-11.856965740721588,1.939325615725384,8.987052538556878,83
-12.007467869095702,1.9841380639427768,9.04419340623427,84
-12.157969997469817,2.0289505121601694,9.101334273911661,85
-12.308472125843933,2.0737629603775636,9.158475141589049,86
-12.458300352162874,2.118612427804602,9.213775071070833,87
-12.60700540838986,2.163523593914382,9.266006770226609,88
-12.75571046461685,2.208434760024164,9.318238469382381,89
-12.904415520843836,2.253345926133944,9.370470168538152,90
-13.053120577070827,2.2982570922437247,9.422701867693924,91
-13.201825633297812,2.343168258353506,9.474933566849696,92
-13.350128928647086,2.3880112997854086,9.526323554484792,93
-13.496691260192923,2.43255913427984,9.574066125530303,94
-13.643253591738755,2.4771069687742697,9.621808696575812,95
-13.789815923284596,2.5216548032687007,9.669551267621321,96
-13.936378254830432,2.566202637763132,9.71729383866683,97
-14.082940586376267,2.6107504722575623,9.765036409712339,98
-14.229502917922105,2.655298306751993,9.812778980757848,99
