F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.11931752357600232,-0.021147165441804575,0.035898668849893525,1
-0.23863504715200465,-0.04229433088360916,0.07179733769978705,2
-0.357952570728007,-0.06344149632541374,0.10769600654968058,3
-0.4772700943040093,-0.0845886617672183,0.1435946753995741,4
-0.5812544195340279,-0.10277883964045958,0.18115983368303645,5
-0.6699055464180627,-0.11801202994513756,0.2203914814000676,6
-0.7585566733020974,-0.13324522024981553,0.2596231291170987,7
-0.8472078001861322,-0.1484784105544935,0.29885477683412986,8
-0.9358589270701667,-0.16371160085917147,0.338086424551161,9
-0.9953922584127376,-0.17362591420019077,0.37960563204423187,10
-1.0549255897553085,-0.18354022754121008,0.42112483953730256,11
-1.1144589210978795,-0.1934545408822294,0.46264404703037354,12
-1.1739922524404502,-0.2033688542232487,0.5041632545234441,13
-1.2197183528968771,-0.2109080709661348,0.5463335147093633,14
-1.25163722246716,-0.2160721911108876,0.5891548275881309,15
-1.2835560920374431,-0.22123631125564044,0.6319761404668982,16
-1.3154749616077264,-0.22640043140039323,0.6747974533456657,17
-1.3473938311780091,-0.23156455154514607,0.7176187662244331,18
-1.3531563053638531,-0.2325207478549469,0.760816694799311,19
-1.3589187795496969,-0.2334769441647477,0.8040146233741889,20
-1.3646812537355404,-0.23443314047454852,0.8472125519490669,21
-1.370443727921384,-0.23538933678434937,0.8904104805239447,22
-1.3638344039182686,-0.23449949865429287,0.9333639544524622,23
-1.3448532817261936,-0.2317636260843792,0.9760729737346192,24
-1.3258721595341187,-0.22902775351446555,1.0187819930167763,25
-1.3068910373420444,-0.22629188094455183,1.0614910122989332,26
-1.2879099151499696,-0.22355600837463815,1.1042000315810903,27
-1.2455527282051695,-0.21761750747417016,1.1456145812824512,28
-1.2031955412603694,-0.21167900657370212,1.187029130983812,29
-1.1608383543155691,-0.20574050567323407,1.2284436806851733,30
-1.1184811673707693,-0.1998020047727661,1.269858230386534,31
-1.0650970801715391,-0.19249370277856256,1.3102527475038372,32
-1.0006860927178796,-0.18381559969062344,1.3496272320370823,33
-0.9362751052642195,-0.17513749660268435,1.3890017165703272,34
-0.8718641178105598,-0.1664593935147452,1.4283762011035723,35
-0.8074531303569001,-0.1577812904268061,1.4677506856368172,36
-0.7222653392569187,-0.14680019688840143,1.5043994741153828,37
