F/E-axis,ADD/ABD-axis,INT/EXT-axis,Motion %
-0.08677638078254715,-0.015379756684948785,0.026108122799922567,1
-0.1735527615650943,-0.03075951336989757,0.052216245599845126,2
-0.26032914234764143,-0.04613927005484635,0.0783243683997677,3
-0.3471055231301886,-0.06151902673979514,0.10443249119969027,4
-0.4338819039127357,-0.0768987834247439,0.13054061399961284,5
-0.5206582846952829,-0.0922785401096927,0.1566487367995354,6
-0.5893136128871219,-0.10416367512270304,0.18472634711185745,7
-0.6537871597118745,-0.11524235898065066,0.2132584545424256,8
-0.7182607065366271,-0.12632104283859827,0.24179056197299365,9
-0.7827342533613795,-0.13739972669654588,0.2703226694035617,10
-0.8472078001861322,-0.1484784105544935,0.29885477683412986,11
-0.9116813470108847,-0.1595570944124411,0.327386884264698,12
-0.962919532225881,-0.16821810692327116,0.3569587915934659,13
-1.0062165004750234,-0.17542851662583064,0.3871545788611538,14
-1.0495134687241658,-0.18263892632839013,0.4173503661288416,15
-1.0928104369733083,-0.18984933603094964,0.44754615339652953,16
-1.1361074052224507,-0.19705974573350915,0.4777419406642174,17
-1.1794043734715929,-0.20427015543606863,0.5079377279319052,18
-1.2139149220659167,-0.2099691400307252,0.5385478214586783,19
-1.2371286453897588,-0.2137248637723636,0.5696905944614185,20
-1.260342368713601,-0.217480587514002,0.6008333674641583,21
-1.2835560920374431,-0.22123631125564044,0.6319761404668982,22
-1.3067698153612854,-0.22499203499727885,0.663118913469638,23
-1.3299835386851275,-0.22874775873891728,0.6942616864723781,24
-1.3484415537572536,-0.23173840541965532,0.725472935056229,25
-1.352632444074231,-0.23243382091769227,0.756889610383413,26
-1.356823334391208,-0.23312923641572925,0.7883062857105969,27
-1.3610142247081851,-0.23382465191376625,0.8197229610377806,28
-1.3652051150251625,-0.2345200674118032,0.8511396363649646,29
-1.36939600534214,-0.23521548290984007,0.8825563116921487,30
-1.372462186732848,-0.2357430770951628,0.9139507638696633,31
-1.3586577342295207,-0.233753351589771,0.9450118688021412,32
-1.344853281726194,-0.23176362608437923,0.9760729737346189,33
-1.3310488292228668,-0.22977390057898747,1.007134078667097,34
-1.3172443767195396,-0.2277841750735957,1.0381951835995749,35
-1.3034399242162125,-0.22579444956820396,1.0692562885320527,36
-1.2896354717128855,-0.22380472406281213,1.1003173934645305,37
-1.260955341639642,-0.2197769623470676,1.1305547450274107,38
-1.2301501147706968,-0.2154580526012727,1.1606744175374917,39
-1.1993448879017512,-0.2111391428554778,1.190794090047572,40
-1.1685396610328058,-0.2068202331096829,1.2209137625576527,41
-1.1377344341638602,-0.20250132336388796,1.2510334350677337,42
-1.1069292072949146,-0.19818241361809305,1.2811531075778144,43
-1.0650970801715391,-0.19249370277856256,1.3102527475038372,44
-1.0182527256597869,-0.1861823550782432,1.338888736255288,45
-0.9714083711480342,-0.17987100737792383,1.367524725006739,46
-0.9245640166362816,-0.17355965967760448,1.39616071375819,47
-0.8777196621245291,-0.16724831197728515,1.4247967025096409,48
-0.8308753076127766,-0.1609369642769658,1.4534326912610915,49
-0.7764757517750891,-0.1537881655037499,1.4810775178108408,50
-0.7145209946114657,-0.1458019156576373,1.5077311821588888,51
-0.6525662374478429,-0.13781566581152482,1.5343848465069363,52
-0.5906114802842202,-0.1298294159654123,1.561038510854984,53
-0.5286567231205967,-0.12184316611929975,1.587692175203032,54
-0.46670196595697394,-0.11385691627318728,1.6143458395510795,55
-0.40030514648309856,-0.10544048617263473,1.6402378306626526,56
-0.3241357899266674,-0.09607765951231405,1.6644541406539817,57
-0.24796643337023624,-0.08671483285199337,1.6886704506453107,58
-0.17179707681380427,-0.07735200619167262,1.71288676063664,59
-0.09562772025737315,-0.06798917953135195,1.737103070627969,60
-0.01945836370094195,-0.05862635287103128,1.761319380619298,61
0.058379957588692605,-0.0491263434657391,1.7851795939083055,62
0.1479010320107444,-0.03866605484564721,1.80654713028106,63
0.23742210643279613,-0.028205766225555328,1.8279146666538135,64
0.3269431808548479,-0.017745477605463442,1.849282203026568,65
0.4164642552768997,-0.00728518898537156,1.8706497393993224,66
0.5059853296989524,0.0031750996347204366,1.8920172757720768,67
0.5955064041210042,0.013635388254812322,1.9133848121448307,68
0.6967666267339697,0.024880887108479716,1.9317368027154227,69
0.7988094592263308,0.03617873331105226,1.9498877568992043,70
0.9008522917186909,0.04747657951362469,1.9680387110829856,71
1.002895124211051,0.05877442571619712,1.9861896652667668,72
1.1049379567034112,0.07007227191876955,2.004340619450548,73
1.2069807891957711,0.08137011812134198,2.0224915736343294,74
1.3178171616932843,0.0931156120856673,2.0379869427671777,75
1.4315847141925144,0.10501032197057676,2.052597116883048,76
1.545352266691744,0.11690503185548624,2.0672072909989176,77
1.659119819190975,0.12879974174039582,2.081817465114788,78
1.7728873716902052,0.14069445162530528,2.096427639230658,79
1.8866549241894348,0.15258916151021473,2.111037813346528,80
2.0065878162560247,0.16469502279100331,2.12349846838124,81
2.131315972430561,0.17696511293525347,2.1342872752417175,82
2.2560441286050983,0.18923520307950367,2.145076082102196,83
2.380772284779635,0.20150529322375385,2.1558648889626744,84
2.505500440954171,0.213775383368004,2.1666536958231526,85
2.6302285971287085,0.22604547351225424,2.177442502683631,86
2.7587927817066014,0.23838047889906355,2.1867094306373285,87
2.893750346956755,0.25082367635680486,2.1934398937463926,88
3.028707912206909,0.26326687381454617,2.2001703568554567,89
3.1636654774570627,0.27571007127228747,2.206900819964521,90
3.2986230427072174,0.28815326873002894,2.213631283073586,91
3.433580607957372,0.30059646618777025,2.2203617461826495,92
3.570325261246489,0.3130377970539095,2.2262950137499686,93
3.714813962704447,0.32547103935644006,2.228773767303057,94
3.8593026641624024,0.3379042816589704,2.2312525208561453,95
4.003791365620361,0.350337523961501,2.2337312744092337,96
4.14828006707832,0.36277076626403154,2.236210027962322,97
4.292768768536276,0.3752040085665618,2.2386887815154104,98
4.4372574699942335,0.3876372508690924,2.2411675350684988,99
