1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	137535.041610	0.000000	0.000429	4150.778060	208.4
1	127862.824233	0.000000	0.000429	4531.015290	1.5
2	114453.676259	0.000000	0.000429	4822.156711	1.4
3	107447.675668	0.000000	0.000429	5528.734039	1.5
4	94072.380313	0.000000	0.000429	6080.669861	1.5
5	74789.849317	0.000000	0.000429	6682.070945	1.4
6	56346.117465	0.000000	0.000429	7597.655530	1.4
7	31593.802029	0.000000	0.000429	6839.412871	1.9
8	15076.795061	0.000000	0.000429	4496.172841	1.8
9	9049.170051	0.000000	0.000429	2367.631499	1.8
10	6805.197608	0.000000	0.000429	1125.250394	1.8
11	6283.525172	0.000000	0.000429	777.203910	1.9
12	6217.995623	0.000000	0.000429	603.240853	1.9
13	6026.215597	0.000000	0.000429	509.308548	1.6
14	5941.087430	0.000000	0.000429	394.193836	3.3
15	5969.505534	0.000000	0.000429	376.163578	2.4
16	6057.896888	0.000000	0.000429	317.867293	2.6
17	5813.864242	0.000000	0.000429	269.614212	3.1
18	5836.083883	0.000000	0.000429	233.470487	3.9
19	6009.873471	0.000000	0.000429	314.670586	3.9
20	5719.762396	0.000000	0.000429	228.577703	3.1
21	5827.205951	0.004954	0.000429	171.957749	3.1
22	5719.859011	0.000000	0.000429	212.183706	3.1
23	5897.677532	0.000000	0.000429	144.765128	2.4
24	5984.234777	0.000000	0.000429	182.413305	2.0
25	5742.434652	0.000000	0.000429	225.498344	1.9
26	5480.150066	0.000000	0.000429	151.000744	2.2
27	4955.806303	0.000000	0.000429	136.257727	2.4
28	6088.802072	0.009788	0.000429	271.325495	2.4
29	5602.331407	0.002721	0.000429	157.641319	4.7
30	5607.274627	0.000000	0.000429	196.965282	2.3
31	6266.700407	0.000000	0.000429	176.574780	2.4
32	6052.855357	0.000000	0.000429	91.954323	2.3
33	5518.773638	0.000000	0.000429	167.639990	2.4
34	5839.941721	0.000000	0.000429	152.170101	2.9
35	5449.084765	0.000000	0.000429	118.319829	2.3
36	5542.986871	0.000000	0.000429	171.862687	2.6
37	5981.793125	0.000000	0.000429	315.033009	4.2
38	5649.512524	0.998010	0.000409	145.016347	4.3
39	6167.065237	0.984926	0.000410	230.488655	4.4
40	5333.997757	0.971843	0.000410	177.349946	3.4
41	5480.014493	1.035575	0.000409	352.345078	3.0
42	5815.478694	1.022547	0.000409	145.916961	3.0
43	5831.728688	1.009462	0.000409	94.005699	2.8
44	5386.665985	0.997295	0.000409	136.350518	2.4
45	5906.354668	0.986447	0.000410	125.919101	2.4
46	5526.682137	0.977104	0.000410	126.663512	2.5
47	5553.846875	0.970806	0.000410	175.401436	2.4
48	5495.891100	0.984851	0.000410	84.077075	2.5
49	5299.673876	0.981087	0.000410	213.917376	2.5
50	5655.287276	0.968350	0.000410	187.772606	2.5
51	5364.591627	0.955267	0.000410	271.968509	2.5
52	5483.756907	1.944074	0.000393	131.469591	1.9
53	5639.669378	1.931570	0.000393	160.124513	2.0
54	5912.658827	1.926572	0.000393	158.739025	2.0
55	5732.147826	1.922365	0.000393	162.445014	2.0
56	5724.163209	1.909307	0.000393	100.943465	2.0
57	5222.220274	1.929935	0.000393	174.016212	1.8
58	5395.133753	1.955654	0.000392	104.228908	1.8
59	5918.871502	1.967694	0.000392	138.262289	1.8
60	5498.196209	1.962166	0.000392	137.282409	1.8
61	5606.167881	1.953018	0.000392	394.102195	1.8
62	5629.444043	2.950919	0.000376	110.249866	1.8
63	5138.593475	2.937837	0.000376	137.071656	1.8
64	5491.465750	2.954331	0.000376	105.323831	1.8
65	5389.842475	2.942367	0.000376	200.782215	1.8
66	5764.147441	2.929634	0.000376	94.488085	1.8
67	5370.837345	2.935582	0.000376	117.922773	1.9
68	5317.612958	2.923381	0.000376	152.654130	2.0
69	5606.938295	2.914164	0.000377	172.605528	2.0
70	5483.824300	2.904567	0.000377	74.590706	6.8
71	5735.677653	2.901679	0.000377	135.632267	4.6
72	5429.237957	2.896271	0.000377	165.413190	4.2
73	5105.319437	2.894172	0.000377	120.285554	4.3
74	5487.104097	2.888315	0.000377	175.506412	4.3
75	6051.424022	3.126274	0.000373	108.457480	3.3
76	6268.854635	3.148935	0.000373	232.472010	3.1
77	5604.873429	3.149635	0.000373	156.374828	3.1
78	5570.494783	4.013481	0.000360	238.599700	2.7
79	5449.990824	4.000402	0.000360	170.751272	2.5
80	5857.094160	4.962878	0.000347	136.732892	2.6
