1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	2466.803107	0.000000	0.000117	628.508810	202.7
1	2376.726855	0.000000	0.000117	361.632397	1.4
2	2513.075908	0.000000	0.000117	812.016570	1.4
3	2307.669508	1.000000	0.000111	489.375133	1.4
4	2473.372658	2.000000	0.000107	418.503251	1.4
5	2269.085092	2.999966	0.000102	279.472505	1.5
6	2406.535723	2.987395	0.000102	275.896943	1.5
7	2363.133499	3.968066	0.000098	266.267911	1.5
8	2574.919880	3.950332	0.000098	216.260157	1.5
9	2420.483887	4.693380	0.000095	141.746847	1.5
10	2471.466398	4.677207	0.000095	485.003912	1.5
11	2405.797872	4.931221	0.000094	397.937814	1.6
12	2362.510137	5.931221	0.000091	190.872084	1.5
13	2459.718042	6.201477	0.000090	643.215855	1.6
14	2301.204221	6.805447	0.000088	184.405212	1.5
15	2502.029568	7.769914	0.000085	592.442023	1.6
16	2428.789712	8.763232	0.000082	445.545980	1.6
17	2422.043863	9.763230	0.000080	325.506800	1.6
18	2457.385360	9.745477	0.000080	409.918954	1.7
19	2445.601676	10.745470	0.000077	248.353924	1.7
20	2363.443458	11.733616	0.000075	187.601684	1.7
21	2432.769283	11.715927	0.000075	414.978742	1.7
22	2385.732778	12.618154	0.000073	140.776534	1.8
23	2414.071572	13.279192	0.000071	356.318129	1.7
24	2704.168636	13.261618	0.000072	285.122832	1.9
25	2206.178548	13.243863	0.000072	679.663335	1.9
26	2457.134468	14.243863	0.000070	596.893310	1.9
27	2333.853685	15.243863	0.000068	410.141273	1.9
28	2626.549861	16.243807	0.000066	354.614353	1.9
29	2458.048453	17.239528	0.000064	334.306496	1.9
30	2325.358565	18.239423	0.000062	463.236950	1.9
31	2398.351377	18.222171	0.000062	157.459467	1.9
32	2373.635502	18.460828	0.000062	203.476611	1.9
33	2455.331037	18.464337	0.000062	398.998075	1.9
34	2513.181204	18.446603	0.000062	459.527657	1.9
35	2529.288926	19.446602	0.000061	347.306067	1.9
36	2429.072011	19.428919	0.000061	309.291838	1.9
37	2354.161187	19.417731	0.000061	256.494485	1.8
38	2458.448032	20.362375	0.000059	284.757002	1.8
39	2516.210397	20.350290	0.000059	311.076137	1.8
40	2521.515799	20.332871	0.000059	100.013115	1.9
41	2413.776459	20.367141	0.000059	368.207072	1.9
42	2546.618608	20.843896	0.000059	194.112236	1.9
43	2339.738292	21.685613	0.000057	247.374807	1.8
44	2325.613700	21.675795	0.000057	701.875933	1.9
45	2403.633755	22.668289	0.000056	391.325100	1.9
46	2528.090766	23.668289	0.000055	272.913453	1.9
47	2527.203784	23.650616	0.000055	529.423823	1.9
48	2252.399203	24.650603	0.000054	217.589640	2.0
49	2464.753678	25.082019	0.000053	212.463851	2.0
50	2256.260536	25.065450	0.000053	285.464071	1.9
51	2386.193315	25.345453	0.000053	582.819701	1.8
52	2417.186077	26.342740	0.000052	129.462844	1.9
53	2411.800384	26.325075	0.000052	109.226938	1.8
54	2425.630703	26.353301	0.000052	263.579292	1.9
55	2457.717119	26.336992	0.000052	340.119050	1.9
56	2541.093614	27.322901	0.000051	110.999864	1.9
57	2462.926204	27.337779	0.000051	262.666492	2.0
58	2513.155443	27.524859	0.000050	251.326762	2.5
59	2556.470573	28.072429	0.000050	313.864570	2.0
60	2433.400971	28.054675	0.000050	266.830621	1.9
61	2421.058356	29.049659	0.000049	229.890364	1.9
62	2305.449426	29.276211	0.000049	204.304209	1.8
63	2267.975846	29.512309	0.000049	185.504209	1.9
64	2303.779412	29.732863	0.000048	269.749489	2.0
65	2452.765431	30.041115	0.000048	184.223817	1.9
66	2307.419317	30.125630	0.000048	176.788437	1.9
67	2336.313193	30.250207	0.000048	98.830401	1.9
68	2489.790884	30.249313	0.000048	217.257371	1.9
69	2356.458240	30.257406	0.000048	398.018991	1.9
70	2562.910017	30.329972	0.000048	614.818211	4.6
71	2284.700552	31.329972	0.000047	291.587387	4.8
72	2339.462812	31.324763	0.000047	545.097282	4.7
73	2511.929706	32.324761	0.000046	344.048160	4.6
74	2543.666081	33.324734	0.000045	331.451029	4.3
75	2295.172277	33.307013	0.000045	319.084876	4.4
76	2341.991842	33.842224	0.000045	86.889625	4.2
77	2513.506534	33.879808	0.000045	413.024170	3.4
78	2484.277025	33.937089	0.000045	321.295996	3.3
79	2375.572621	34.937001	0.000044	77.074081	3.3
80	2371.330139	34.920923	0.000044	412.740748	2.9
81	2437.106867	34.907730	0.000044	354.643385	2.8
82	2409.631191	34.945394	0.000044	161.586607	2.6
83	2407.619002	34.927672	0.000044	308.407130	2.5
84	2481.357206	34.977352	0.000044	389.074177	2.5
85	2456.315630	35.915500	0.000043	326.416454	4.0
86	2331.919089	35.897782	0.000043	350.429400	2.7
87	2485.894067	36.895478	0.000042	221.008848	2.4
88	2557.859632	36.889831	0.000042	462.669268	2.5
89	2570.463675	37.088279	0.000042	409.718960	2.5
90	2574.353465	38.088279	0.000041	567.467560	2.5
91	2354.231515	39.088277	0.000041	280.543908	1.9
92	2348.693708	40.088277	0.000040	147.768107	2.1
93	2487.855956	40.072212	0.000040	224.511187	3.5
94	2390.631703	40.073399	0.000040	254.985000	3.1
95	2367.640282	40.171469	0.000040	238.548799	3.3
96	2504.762488	40.154175	0.000040	299.128115	2.3
97	2379.177001	41.100356	0.000039	254.518682	2.4
98	2350.727073	42.088378	0.000039	171.388798	2.6
99	2522.798456	42.070843	0.000039	308.316597	4.1
100	2339.548822	42.949627	0.000038	329.376793	4.1
101	2392.483240	43.920993	0.000038	445.522984	3.6
102	2453.521217	44.920918	0.000037	182.964792	3.3
103	2462.962606	45.914776	0.000037	246.167315	3.4
104	2590.502526	46.035443	0.000037	38.960550	2.9
105	2334.323664	46.031204	0.000037	96.489903	2.6
106	2382.874824	46.032310	0.000037	325.998858	2.6
107	2339.687238	46.016760	0.000037	441.305904	2.7
108	2549.018418	46.571682	0.000036	503.145869	2.6
109	2483.130139	47.571682	0.000036	72.742874	2.6
110	2373.641745	47.800636	0.000036	396.299725	2.6
111	2484.258557	47.785647	0.000036	241.593619	2.5
112	2472.425051	48.784047	0.000035	221.243329	2.0
113	2463.351681	48.766631	0.000035	299.696103	2.1
114	2298.312932	48.749114	0.000035	261.746584	2.0
115	2483.905245	49.283754	0.000035	394.609943	2.0
116	2412.238555	49.266633	0.000035	203.858265	2.1
117	2651.475829	49.248879	0.000035	358.268882	2.1
118	2436.851793	49.252272	0.000035	275.545501	2.1
119	2466.912575	49.234720	0.000035	295.277809	2.2
120	2316.898114	50.145603	0.000034	255.703899	2.2
121	2450.468304	50.127850	0.000034	198.328613	3.1
122	2377.862201	50.129787	0.000034	209.107774	4.3
123	2237.279723	50.112772	0.000034	360.261915	4.3
124	2253.773300	50.098161	0.000034	402.684157	3.7
125	2535.218030	51.088206	0.000034	183.034093	3.7
126	2371.149650	52.049901	0.000034	292.109335	3.3
127	2555.485455	52.871887	0.000033	426.624318	2.8
128	2515.753539	53.871872	0.000033	279.799988	2.8
129	2333.603856	54.352566	0.000033	351.240453	2.9
130	2402.224679	54.343546	0.000033	193.635453	5.1
131	2433.477117	54.325861	0.000033	144.924239	2.9
132	2536.208415	54.389123	0.000033	537.958440	2.5
133	2373.315662	54.372415	0.000033	459.139370	3.0
134	2342.530422	55.372415	0.000032	313.909099	2.9
135	2486.915615	55.354659	0.000032	242.493442	3.0
136	2558.021101	55.336930	0.000032	246.628648	2.3
137	2459.577934	56.198477	0.000032	261.478480	2.3
138	2498.570291	56.180739	0.000032	245.132644	2.2
139	2347.629920	56.173289	0.000032	187.702489	2.3
140	2304.105702	56.739830	0.000032	63.719291	2.2
141	2426.647810	56.736317	0.000032	225.632532	2.8
142	2278.952595	56.735516	0.000032	425.372045	4.3
143	2421.644207	56.719723	0.000032	401.553151	4.3
144	2629.752919	57.719723	0.000031	175.505719	4.4
145	2553.309951	58.695333	0.000031	199.634634	4.2
146	2361.384637	58.682602	0.000031	143.397533	3.3
147	2343.192375	58.906068	0.000031	93.067653	3.2
148	2479.466757	58.909156	0.000031	101.676619	3.1
149	2520.604577	58.907228	0.000031	218.547778	2.7
150	2390.523424	59.044453	0.000031	188.418540	2.6
151	2334.006451	59.143735	0.000031	185.201226	2.7
152	2441.882120	59.136976	0.000031	402.008665	2.7
153	2523.593839	59.388288	0.000030	290.716856	4.8
154	2453.806928	59.371036	0.000030	287.262176	4.7
155	2478.709348	59.535965	0.000030	69.508819	2.9
156	2479.915800	59.525451	0.000030	323.326654	2.7
157	2466.212934	59.512607	0.000030	281.450911	2.5
158	2349.486883	60.505554	0.000030	297.957657	2.4
159	2402.954054	60.487810	0.000030	401.843872	2.3
160	2411.779899	61.486281	0.000030	296.641218	2.3
161	2539.990040	62.486238	0.000029	60.859394	2.4
162	2464.145236	62.499743	0.000029	183.752041	2.3
163	2317.258315	62.496261	0.000029	166.525590	2.3
164	2546.742307	62.482539	0.000029	286.561528	2.3
165	2424.268952	62.464836	0.000029	241.055067	2.3
166	2538.159779	62.447116	0.000029	122.309598	2.3
167	2427.545282	62.430123	0.000029	309.469495	2.4
168	2326.577591	62.770749	0.000029	307.720227	2.1
169	2375.546160	62.752997	0.000029	48.626260	2.1
170	2412.022738	62.798592	0.000029	486.061888	2.2
171	2479.116929	62.789338	0.000029	527.191777	4.2
