1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	1527.347606	0.000000	0.000206	2831.336612	220.1
1	1094.085807	0.000000	0.000206	1391.360753	3.9
2	969.521027	1.000000	0.000197	588.367364	4.4
3	920.937687	2.000000	0.000188	249.222814	5.0
4	985.292408	3.000000	0.000180	157.633521	5.4
5	920.858875	3.999999	0.000173	137.586458	5.8
6	962.606288	4.900980	0.000167	36.090986	7.0
7	896.634618	4.918035	0.000167	38.667259	2.8
8	896.996736	4.921563	0.000167	120.216122	3.3
9	962.753094	4.975613	0.000167	49.679178	5.9
10	992.880330	5.101362	0.000166	68.226377	4.0
11	941.489179	5.092680	0.000166	94.603443	3.9
12	916.628914	5.232435	0.000165	49.875032	3.9
13	990.068613	5.239365	0.000165	52.862382	3.9
14	956.828468	5.239734	0.000165	160.177884	3.3
15	915.715345	5.573907	0.000163	74.142506	4.8
16	903.971778	5.607508	0.000163	141.286136	3.1
17	954.514723	5.601481	0.000163	171.436358	3.4
18	968.044951	6.601235	0.000157	81.535183	3.9
19	976.808219	6.591191	0.000157	111.925903	4.9
20	971.355235	6.613672	0.000157	125.443057	3.4
21	950.627368	6.603356	0.000157	104.668595	3.6
22	922.461767	6.767468	0.000156	147.920344	3.5
23	924.605808	7.736967	0.000151	125.761008	6.2
24	973.998524	8.727882	0.000146	59.818071	7.7
25	984.961486	8.718267	0.000146	120.174896	5.0
26	950.890602	8.875267	0.000145	45.713529	5.1
27	1010.678660	8.865528	0.000145	162.071990	5.2
28	992.633021	9.021907	0.000144	34.877451	4.0
29	944.284854	9.012287	0.000144	95.901515	4.2
30	962.695370	9.035806	0.000144	66.542244	4.2
31	948.307304	9.048967	0.000144	41.808406	4.9
32	1000.951788	9.048921	0.000144	44.318858	5.1
33	909.648766	9.045844	0.000144	152.925531	5.1
34	932.044920	9.274805	0.000143	98.266704	4.8
35	991.692419	9.830134	0.000140	124.427179	4.3
36	940.761778	9.820732	0.000140	165.533346	4.2
37	996.879888	10.818219	0.000136	58.026801	2.9
38	930.386100	11.227008	0.000134	52.499702	3.4
39	987.160773	11.234119	0.000134	74.180185	2.9
40	938.106584	11.227280	0.000134	59.390553	6.2
41	1008.521224	11.293259	0.000134	118.655765	3.4
42	959.097058	11.283485	0.000134	155.133321	4.3
43	953.147335	12.275202	0.000130	54.350741	3.0
44	983.225820	12.592785	0.000129	69.996408	3.0
45	984.204188	12.635600	0.000129	43.014556	4.3
46	948.292876	12.636655	0.000129	152.116234	3.6
47	958.056126	12.633600	0.000129	96.239407	3.4
48	953.761115	13.348041	0.000126	50.040140	5.0
49	924.343851	13.361816	0.000126	96.385788	5.0
50	976.911189	13.352502	0.000126	177.227645	4.1
51	946.059278	14.328333	0.000122	93.890661	3.9
52	948.697024	15.250572	0.000119	67.712233	4.1
53	944.196987	15.267929	0.000119	92.575592	3.6
54	917.225499	15.320385	0.000119	31.580070	3.7
55	1064.965084	15.337723	0.000119	157.606100	5.2
56	1021.819944	15.337199	0.000119	65.652710	5.1
57	950.019308	16.017470	0.000117	80.893624	3.8
58	940.231105	16.007973	0.000117	69.046454	4.1
59	956.173340	16.089575	0.000117	56.121319	2.4
60	893.790823	16.081341	0.000117	33.701983	4.1
61	929.501976	16.086024	0.000117	59.308642	2.5
62	958.860038	16.096626	0.000117	145.635329	5.5
63	929.700197	16.092347	0.000117	107.219240	3.3
64	953.838007	17.032657	0.000114	72.463820	2.8
65	906.476361	17.204980	0.000113	54.543583	5.7
66	977.509026	17.216193	0.000113	41.024782	2.4
67	982.661189	17.214623	0.000113	23.426998	2.3
68	987.934366	17.213173	0.000113	67.039387	5.7
69	922.475598	17.218169	0.000113	83.637957	2.6
70	889.480922	17.208422	0.000113	211.633169	2.5
71	939.645492	17.234031	0.000113	97.867537	3.2
72	946.364004	18.231978	0.000110	79.532456	3.3
73	985.689508	18.221800	0.000110	112.442452	3.2
