1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	21330.709289	0.000000	0.000533	1082.513243	283.6
1	21167.006207	0.000000	0.000533	677.158188	3.4
2	20422.749233	1.000000	0.000509	307.331279	4.5
3	20239.396960	1.999998	0.000486	422.486882	2.2
4	19866.894733	2.101331	0.000484	192.658647	2.4
5	20019.900640	2.051952	0.000485	375.412830	2.3
6	19695.725847	2.003092	0.000486	269.730421	5.0
7	19461.291021	1.983828	0.000487	804.499247	2.6
8	19832.661838	2.983828	0.000467	156.362991	3.0
9	20019.153293	2.955219	0.000467	535.349496	6.3
10	19261.461620	2.906267	0.000468	312.403396	4.0
11	19706.681220	3.906265	0.000449	425.669648	4.1
12	18763.872405	3.875689	0.000450	232.884192	5.1
13	20231.716969	4.874480	0.000432	437.885826	3.5
14	20249.322205	5.874048	0.000416	234.639303	5.0
15	19532.080105	5.824712	0.000417	843.311180	3.0
16	19854.617591	6.824712	0.000402	420.389262	3.4
17	20325.695848	7.824712	0.000388	262.157225	5.5
18	19551.999536	7.783808	0.000389	664.926895	6.2
19	19854.020098	8.783798	0.000376	321.906782	4.6
20	20178.480512	8.734406	0.000376	279.932647	4.4
21	20162.028384	9.004913	0.000373	285.826403	4.6
22	19554.175247	8.955556	0.000374	256.770961	3.6
23	19919.948293	9.682995	0.000365	428.457520	5.5
24	19249.835655	9.633660	0.000365	560.919075	3.4
25	19034.377616	10.633660	0.000354	164.328588	4.4
26	19735.440508	11.364955	0.000346	181.006703	3.7
27	20028.235026	11.341714	0.000346	285.898530	3.9
28	19911.351885	11.649184	0.000343	520.436728	3.9
29	20104.361737	12.649159	0.000333	138.605028	3.6
30	19805.644282	12.610608	0.000333	390.064758	4.2
31	20200.571718	12.590506	0.000333	89.555997	5.8
32	20085.155472	12.626691	0.000333	206.075440	4.2
33	19594.369301	12.586135	0.000333	296.105121	4.3
34	19376.015055	12.835921	0.000331	335.895271	3.5
35	18760.029739	13.834705	0.000321	261.998689	4.5
36	19072.493409	14.804196	0.000313	399.260135	4.2
37	20185.106794	15.799301	0.000304	278.949046	4.3
38	19089.820695	15.749945	0.000304	150.351380	4.1
39	20106.799769	15.849123	0.000304	159.642257	4.6
40	19339.766586	15.814602	0.000304	251.587007	3.8
41	19258.794592	15.766187	0.000304	435.031506	6.0
42	19598.137739	15.716803	0.000305	302.438213	4.2
43	19412.808710	15.903571	0.000303	459.569483	4.7
44	20459.274576	16.903538	0.000295	539.598068	4.4
45	19209.584218	17.903538	0.000288	286.658647	3.9
46	19976.782354	18.865162	0.000281	546.957557	6.8
47	20661.593046	18.815769	0.000281	351.346366	4.0
48	19380.860291	18.766382	0.000281	207.320189	3.9
49	19810.463981	19.524359	0.000276	427.620370	4.0
50	19134.107032	19.506609	0.000276	155.828769	7.8
51	20147.841233	19.808046	0.000274	339.523740	5.0
52	19733.596415	20.655813	0.000269	261.966618	5.1
53	19127.229440	21.511047	0.000263	493.226423	5.0
54	20383.929307	21.461655	0.000264	268.596099	4.9
55	20153.520081	22.461645	0.000257	315.899166	5.3
56	20422.296013	22.412258	0.000258	326.201221	3.6
57	20228.328107	22.362882	0.000258	393.653858	4.5
58	19940.525288	22.972144	0.000254	144.938143	4.6
59	20253.909296	22.929578	0.000255	134.634567	3.8
60	19180.383654	22.888454	0.000255	153.826863	2.8
61	19881.636753	22.882296	0.000255	508.098470	3.0
62	19304.247052	22.869969	0.000255	346.739786	3.9
63	20584.078322	23.865449	0.000249	399.900622	2.9
64	19656.416046	23.817211	0.000250	351.154949	4.0
65	20674.883874	24.211602	0.000247	178.008177	3.4
66	20112.066659	24.217051	0.000247	367.563052	4.2
67	19923.598219	25.150889	0.000242	421.502726	3.4
68	19173.091274	26.150887	0.000237	215.958792	4.9
69	21043.531624	26.101596	0.000238	199.177563	3.4
70	20989.808858	26.066607	0.000238	292.755774	3.3
71	20110.463337	26.096972	0.000238	385.907821	3.6
72	20696.409488	27.096694	0.000233	149.534866	5.9
73	19232.765495	27.248200	0.000232	226.836740	3.5
74	19066.922277	27.282071	0.000232	318.905193	3.5
75	19740.211951	28.193008	0.000227	450.617135	5.9
76	19402.377710	29.193004	0.000223	319.655413	5.1
77	20767.515873	29.143795	0.000223	140.928429	5.2
78	19046.056666	29.843130	0.000220	287.603537	5.7
79	20296.399863	29.797765	0.000220	311.753617	2.4
80	20126.223155	29.769207	0.000220	267.301883	2.5
81	20643.653293	29.719879	0.000221	587.244799	2.8
82	19565.917335	30.719851	0.000216	386.130107	5.6
83	19811.329697	31.719851	0.000212	209.970277	6.3
84	19636.844165	32.686304	0.000208	271.228025	5.4
85	19792.430363	33.352072	0.000206	150.246099	4.7
86	19294.310100	33.304605	0.000206	285.732344	4.8
87	20143.481953	33.448227	0.000205	322.473322	4.8
88	19311.116880	33.449822	0.000205	232.176542	3.9
89	19296.527591	33.400732	0.000206	667.520352	3.9
90	19696.700465	34.399061	0.000202	278.555819	3.9
91	19984.823905	34.772162	0.000201	197.176410	3.3
92	18772.724040	34.723584	0.000201	325.358657	3.5
93	19389.943700	35.654656	0.000197	273.877836	3.3
94	19669.673812	35.620261	0.000198	359.310436	3.2
95	19435.997831	36.247462	0.000195	212.672166	3.1
96	20216.480782	37.244036	0.000192	507.892766	7.7
97	19491.809768	37.194646	0.000192	345.250887	3.9
98	19722.693094	38.194589	0.000189	358.476196	4.6
99	20146.459050	38.145198	0.000189	185.680548	4.7
100	19699.226361	38.982763	0.000187	439.056013	4.1
101	19462.622628	38.972177	0.000187	295.355281	3.8
102	20058.730360	39.972168	0.000184	205.812881	5.0
103	20540.049450	40.537479	0.000182	351.965441	5.2
104	19141.857839	40.488676	0.000182	84.560327	4.8
105	19868.294234	40.487458	0.000182	176.645892	3.8
106	19683.007749	40.455302	0.000182	400.864547	3.7
107	20131.553506	40.406986	0.000182	262.985696	3.5
108	20093.090765	40.380693	0.000182	484.459021	3.4
109	19538.797927	40.331307	0.000182	331.936388	3.6
110	17373.452763	41.331305	0.000180	288.987032	3.1
111	20633.062755	42.329823	0.000177	342.675136	3.7
112	19753.405557	43.328889	0.000174	325.866644	6.0
113	19823.790006	44.227861	0.000172	184.096176	3.0
114	18650.399497	44.179543	0.000172	211.140324	3.0
115	19064.394939	44.133706	0.000172	374.290727	5.4
116	20306.242690	44.152354	0.000172	334.102204	5.0
117	21633.024829	45.152314	0.000169	333.541050	5.1
118	20475.441718	46.137891	0.000167	564.970569	4.1
119	20166.058077	46.088512	0.000167	117.680212	4.9
120	20583.279098	46.266162	0.000166	446.353909	5.9
121	19202.344747	46.350400	0.000166	180.909338	6.2
122	19170.723314	46.313244	0.000166	148.320302	5.3
123	18822.996869	46.429899	0.000166	443.076827	4.3
124	19619.884847	46.475013	0.000166	93.900166	4.9
125	20701.807680	46.473393	0.000166	335.836519	5.3
126	20028.706931	46.482054	0.000166	233.821255	5.1
127	19751.513359	46.511386	0.000166	308.846624	5.3
128	19809.929306	46.462001	0.000166	233.978443	7.2
129	18872.094978	46.412894	0.000166	180.965282	5.2
130	19849.925353	46.678673	0.000165	295.582358	3.4
131	19107.644873	46.630759	0.000165	164.932248	4.7
132	19238.740954	47.486028	0.000163	268.124064	4.8
133	20544.743394	47.527725	0.000163	500.137461	5.1
134	19675.145654	48.400029	0.000161	499.504051	5.0
135	18629.574155	49.400029	0.000159	191.305341	5.1
136	20386.505700	49.487009	0.000159	217.712705	4.5
137	19643.495575	50.045431	0.000157	173.950505	4.1
138	18960.545036	50.033330	0.000158	187.743498	4.2
139	19995.808626	50.323381	0.000157	204.617358	4.2
140	20537.766236	50.276052	0.000157	201.730167	3.5
141	19388.153219	50.260595	0.000157	759.366972	3.5
142	19021.429754	51.054958	0.000155	243.227492	3.7
143	19923.988457	52.033592	0.000153	101.599260	3.7
144	19202.607845	51.997129	0.000153	224.201267	3.7
145	19519.661508	52.005954	0.000153	313.848017	3.7
146	20184.870300	51.959869	0.000153	407.480470	6.4
147	18365.632226	52.953654	0.000151	177.509865	4.7
148	18519.519550	53.299466	0.000151	218.693711	4.7
149	19649.606434	53.271718	0.000151	201.277248	4.6
150	19498.916844	53.226512	0.000151	340.268162	4.5
151	18458.075344	53.977955	0.000149	216.237861	3.8
152	20381.320381	53.931507	0.000149	204.534972	4.7
153	19985.160475	53.882478	0.000149	437.362167	3.5
154	20019.314994	54.841347	0.000148	244.051062	3.6
155	19729.665291	55.839843	0.000146	251.294786	4.1
156	19536.502557	55.791843	0.000146	385.535898	3.5
157	20220.190117	55.742650	0.000146	753.662188	4.3
158	20793.340818	56.742650	0.000144	427.925174	4.8
159	19112.768541	56.693258	0.000144	121.611126	4.4
160	18685.408759	56.646624	0.000144	158.851360	3.6
161	19884.203150	56.628967	0.000144	181.974111	4.8
162	20524.470564	56.951455	0.000144	148.916560	4.9
163	19529.440746	56.918931	0.000144	196.684604	5.6
164	18859.161588	56.946555	0.000144	343.223434	5.0
165	20450.109691	57.127133	0.000143	494.811971	4.9
166	19253.600946	58.126815	0.000141	463.029711	2.4
167	20151.066466	58.077423	0.000141	445.377382	2.5
168	19878.763316	59.077411	0.000140	271.583331	4.4
169	20151.821946	59.578204	0.000139	685.961001	4.0
170	19982.728662	59.528815	0.000139	184.021244	6.6
171	18842.748599	60.527929	0.000137	171.455751	5.1
172	20317.298025	60.484739	0.000137	270.311443	5.4
173	18879.255484	60.440390	0.000137	211.989630	5.2
174	20174.578240	61.376131	0.000136	111.513040	5.2
175	19028.394300	61.418577	0.000136	407.121497	4.7
176	19969.389899	61.634266	0.000135	250.378728	6.2
177	19487.369940	61.585669	0.000135	437.849263	4.9
178	20123.246970	61.536277	0.000136	516.472935	3.9
179	19716.926326	62.536275	0.000134	100.947052	4.9
180	19579.046767	62.486998	0.000134	391.723416	5.2
181	18512.962776	63.223987	0.000133	539.822074	4.5
182	18680.034888	64.223984	0.000131	408.892385	5.0
183	19189.677208	64.174592	0.000131	311.629739	4.8
184	20877.270729	65.174579	0.000130	174.199838	3.7
185	19836.538406	65.920169	0.000129	307.608973	4.0
186	21019.981539	65.877822	0.000129	464.461962	3.5
187	20486.300245	66.877606	0.000127	254.018426	4.8
188	19169.666229	66.829041	0.000127	90.711038	4.2
189	18721.076020	66.905781	0.000127	120.206100	3.4
190	19269.620486	66.970137	0.000127	195.945952	5.1
191	18530.467521	66.991738	0.000127	369.929706	5.3
192	20064.368602	66.942366	0.000127	395.928724	3.8
193	18158.148692	67.942364	0.000126	132.436644	3.9
194	19789.939430	67.916199	0.000126	395.808257	4.0
195	20847.764708	67.868788	0.000126	229.854499	4.0
196	18926.891411	67.843010	0.000126	325.070227	3.3
197	19854.851913	67.931566	0.000126	299.602202	3.2
198	19137.254288	68.922882	0.000124	154.928099	5.7
199	19768.490678	68.878134	0.000124	194.849032	3.1
200	19725.863956	68.833891	0.000125	280.418401	2.9
201	19215.030185	69.698536	0.000123	325.783824	3.1
