X,Y,Z,Time
-5.019550530192141,0.9404768820109767,4.621846971071339,0
-5.542404641646494,2.6189707497485735,11.658310257184196,1
-9.031502484450403,2.696659545413319,15.107000580298198,2
-10.26934880667184,3.756711152843229,22.95812848536192,3
-11.18817971725556,1.3046232134303308,27.691657130798205,4
-12.235824241753715,2.181354154724122,27.22631875356276,5
-11.173666218802847,-1.79873088911333,38.38460072096764,6
-11.724915647002836,-2.0817151383708015,43.97462860398609,7
