1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	276.875818	0.000000	0.000036	743.246499	201.7
1	258.836241	0.000000	0.000036	558.971280	4.7
2	246.028568	0.000000	0.000036	342.231772	5.4
3	254.303030	0.000000	0.000036	278.006952	3.8
4	247.746416	0.000000	0.000036	212.037268	4.2
5	263.729761	0.000000	0.000036	261.897874	4.7
6	231.524679	0.000000	0.000036	238.264765	5.0
7	252.480643	0.752147	0.000035	346.839118	4.9
8	242.035976	1.752071	0.000034	345.715606	4.9
9	247.137886	2.752071	0.000032	132.728472	4.6
10	240.000028	2.741630	0.000032	157.542564	5.4
11	253.840282	2.820097	0.000032	181.767051	6.5
12	241.902708	2.809667	0.000032	384.368801	5.4
13	247.117710	3.809628	0.000031	223.275451	3.6
14	249.889514	4.809626	0.000030	213.703492	3.9
15	248.189229	5.801288	0.000028	308.479961	4.7
16	243.768074	6.800815	0.000027	137.613227	4.2
17	230.850137	7.765932	0.000027	84.845863	3.8
18	245.905469	7.779017	0.000027	103.618523	3.8
19	250.187674	7.809709	0.000026	99.544999	3.6
20	254.478384	7.839414	0.000026	137.161562	3.4
21	247.223560	7.962648	0.000026	252.033293	5.0
22	252.859479	8.906161	0.000026	65.642771	5.7
23	238.830072	8.896066	0.000026	148.548469	4.5
24	247.200244	8.937168	0.000025	122.268720	4.5
25	236.576156	8.926905	0.000026	103.982820	4.4
26	252.815041	9.007953	0.000025	239.738167	4.0
27	241.302368	9.599172	0.000025	133.254620	3.9
28	238.474987	10.482171	0.000024	66.221943	3.7
29	235.049387	10.474110	0.000024	84.796131	4.9
30	234.106976	10.472750	0.000024	246.739901	4.7
31	245.057277	10.780885	0.000024	337.205321	4.8
32	240.171061	11.780884	0.000023	151.672329	4.0
33	236.658791	11.777804	0.000023	70.196819	3.9
34	243.173268	11.798567	0.000023	145.126072	3.9
35	253.181520	11.791540	0.000023	140.867796	3.2
36	243.315502	11.785285	0.000023	61.676149	5.5
37	237.965661	11.778385	0.000023	84.104484	4.0
38	238.021672	11.784389	0.000023	132.233193	3.9
39	247.153186	11.822569	0.000023	173.793867	3.5
40	231.185103	12.268287	0.000023	50.061780	2.7
41	245.641088	12.262839	0.000023	183.006009	3.0
42	243.511272	12.256177	0.000023	268.470202	2.8
43	239.343345	13.253108	0.000022	162.551401	4.4
44	243.978215	14.246681	0.000022	39.828064	2.8
45	247.372949	14.246611	0.000022	315.186407	2.9
