1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	8384.841304	0.000000	0.000358	1275.068449	211.0
1	7316.571232	0.000000	0.000358	607.491019	2.7
2	7489.387633	0.000000	0.000358	297.846501	2.7
3	7857.985774	0.000000	0.000358	356.141437	2.8
4	7818.940125	0.000000	0.000358	118.513924	2.6
5	7763.397610	0.000000	0.000358	171.358208	2.5
6	8137.738407	0.171491	0.000355	409.637719	2.5
7	7761.058173	0.153995	0.000356	64.131684	2.5
8	7873.353496	0.886931	0.000344	128.454930	2.7
9	7500.759901	0.911178	0.000343	339.634966	2.4
10	7822.871523	1.893417	0.000329	228.822469	2.3
11	7675.006233	2.893270	0.000315	288.553054	2.3
12	7915.135158	2.873567	0.000315	313.293922	2.4
13	8092.448716	2.853859	0.000315	183.522957	2.0
14	7862.679278	2.835081	0.000316	302.257153	1.9
15	7711.569231	3.835026	0.000303	281.816407	2.0
16	7313.577094	3.815318	0.000303	239.064313	1.9
17	7660.976398	4.815307	0.000291	315.328362	2.0
18	7688.807980	4.795602	0.000292	533.090674	1.9
19	8027.284004	5.795602	0.000281	297.777295	1.9
20	7848.081777	6.795602	0.000271	260.592557	1.9
21	7977.308442	6.775946	0.000271	162.198184	1.9
22	8223.886577	7.743475	0.000262	83.387115	1.9
23	8143.000871	7.789992	0.000261	210.921998	1.8
24	7678.958025	7.780532	0.000261	200.980736	1.9
25	7446.456005	7.760831	0.000262	120.196571	1.8
26	7303.297351	8.603547	0.000254	197.314184	1.9
27	7531.981898	8.587430	0.000254	351.462315	1.8
28	8004.194654	9.463844	0.000247	325.802411	1.8
29	7930.179408	10.463844	0.000239	158.456185	1.9
30	7636.995740	10.444140	0.000239	171.429208	1.9
31	7455.628006	10.539658	0.000238	138.417360	1.8
32	7953.129024	10.520191	0.000239	90.299490	1.8
33	7629.468626	10.576329	0.000238	137.765649	1.8
34	8061.184846	10.558550	0.000238	134.369990	1.9
35	7368.344741	10.747118	0.000237	230.233463	1.9
36	7858.016137	11.261869	0.000233	224.624849	1.8
37	7655.104846	12.261271	0.000226	226.999492	1.8
38	7980.386325	12.275349	0.000226	304.637980	2.0
39	7805.561804	12.345341	0.000226	290.114849	4.5
40	7154.930232	13.278602	0.000219	181.540647	4.3
41	6896.884001	14.278486	0.000213	382.706333	1.9
42	7566.979200	14.258779	0.000213	147.314535	2.1
43	7905.413698	14.239072	0.000213	236.825506	2.5
44	7544.763863	15.105744	0.000208	322.609640	2.4
45	7480.095777	15.088895	0.000208	148.320571	2.2
46	8358.700615	16.082775	0.000203	275.564492	2.2
47	7717.782357	16.063069	0.000203	249.221686	1.8
48	8110.429963	17.063056	0.000198	119.557965	2.9
49	7810.257098	18.022148	0.000193	304.073099	6.3
50	7495.695864	18.484987	0.000190	265.048341	4.5
