1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	9092.426299	0.000000	0.000016	2800.468923	177.4
1	9285.762388	0.000000	0.000016	2280.102604	2.6
2	9077.070917	0.000000	0.000016	2109.379260	2.5
3	9685.350350	0.000000	0.000016	2362.622422	2.5
4	8654.953127	1.000000	0.000015	1164.810880	2.5
5	9302.404683	1.989563	0.000015	395.620334	2.5
6	8661.475925	1.990183	0.000015	1627.981041	2.5
7	9157.483009	2.000691	0.000015	3169.275035	2.5
8	9335.086642	3.000691	0.000014	2955.669870	2.5
9	9073.811779	4.000691	0.000013	461.530823	2.4
10	8932.099182	4.998732	0.000013	877.344382	2.3
11	9219.179890	4.982860	0.000013	1195.680816	2.4
12	9178.848309	5.978835	0.000012	2439.333354	2.4
13	8753.049676	6.978835	0.000012	1529.464997	2.4
14	8592.166392	7.978835	0.000012	517.604091	2.3
15	9141.427901	7.974208	0.000012	673.573972	2.3
16	8469.243567	8.157495	0.000012	643.980925	2.3
17	9239.568845	8.142304	0.000012	580.170365	2.3
18	8657.278866	8.162485	0.000012	910.735343	2.3
19	8968.236001	8.756924	0.000011	1698.404940	2.1
20	8725.069324	9.756905	0.000011	918.941060	2.2
21	8655.747026	10.756903	0.000011	615.002077	2.2
22	8320.920726	10.741856	0.000011	545.978228	2.1
23	9482.410807	10.727262	0.000011	793.359028	2.4
24	9417.308172	10.876132	0.000011	1020.718224	2.4
25	8954.112483	10.872125	0.000011	1156.994079	2.3
26	9262.917160	11.869965	0.000010	486.698079	2.3
27	9187.752224	11.856950	0.000010	657.177627	2.4
28	8861.836587	12.112099	0.000010	2179.543616	2.6
29	9084.445504	12.095969	0.000010	1280.397493	2.7
30	9171.879267	13.095969	0.000010	740.471216	2.6
31	8842.974974	13.079840	0.000010	821.320119	2.8
32	9020.883451	13.128505	0.000010	1140.659402	2.9
33	9325.583713	13.112508	0.000010	457.460214	2.9
34	9014.016555	13.807321	0.000010	339.905161	2.9
35	9469.939081	13.798380	0.000010	1084.532436	3.0
36	9342.381056	13.783038	0.000010	457.467494	3.0
37	8982.302856	13.767587	0.000010	1001.696879	2.9
38	9306.764784	13.785481	0.000010	482.479214	2.4
39	8724.762680	13.912433	0.000010	328.842939	2.4
40	8385.377848	13.903774	0.000010	307.205919	2.4
41	8893.256969	13.901890	0.000010	1555.155744	2.3
42	9028.534774	14.345311	0.000010	810.910424	2.3
43	9261.947457	15.345141	0.000009	419.711818	2.3
44	8639.423554	15.416627	0.000009	1328.729996	2.4
45	8925.408623	16.095220	0.000009	676.568058	2.4
46	8634.083130	16.717769	0.000009	912.176751	2.4
47	9232.521531	16.702470	0.000009	830.626243	2.4
48	8952.252179	16.686348	0.000009	243.653525	2.4
49	8977.227606	16.672645	0.000009	641.307238	2.4
50	9098.050397	16.679150	0.000009	551.618580	2.4
51	8710.262624	16.666752	0.000009	891.228564	3.5
52	9245.336614	16.971725	0.000009	2093.699069	2.4
53	9362.348589	16.957075	0.000009	1274.411986	2.3
54	8974.828994	17.957075	0.000009	501.592545	2.4
55	8931.095763	18.228551	0.000009	1817.827172	2.4
56	8743.742114	19.126493	0.000008	1125.291257	2.4
57	9118.818263	20.126493	0.000008	641.783456	2.5
58	8645.613816	20.128665	0.000008	516.497990	2.4
59	8833.007582	20.115605	0.000008	500.693249	2.7
60	9013.858689	20.100401	0.000008	964.575558	2.7
61	9100.379057	20.832805	0.000008	334.738607	2.6
62	9043.140719	20.842124	0.000008	599.276495	2.6
63	9198.114028	20.828000	0.000008	996.932676	2.5
64	8998.525046	20.847176	0.000008	1658.130535	2.4
65	8684.641866	21.847172	0.000008	1191.944883	4.0
66	9078.806744	22.847172	0.000008	457.096431	2.8
67	8980.013931	22.904881	0.000008	986.835584	2.8
68	9057.619996	22.893839	0.000008	1045.544191	2.9
69	9072.667091	22.877731	0.000008	1083.289175	5.1
70	9145.239748	23.874480	0.000008	448.778508	4.9
71	8811.092529	24.220832	0.000007	449.741793	4.8
72	9388.330637	24.220979	0.000007	266.515342	4.3
73	9007.347896	24.248963	0.000007	694.466490	4.5
74	8617.143174	24.235465	0.000007	706.840098	4.8
75	9534.039177	24.226392	0.000007	1275.589500	4.5
76	9115.974918	24.690380	0.000007	673.072841	3.6
77	9128.583765	25.093279	0.000007	733.003951	3.6
