1.053610000000000042e+02,-4.545499999999999829e+01,3.095950000000000202e+00,1.010019999999999953e+02,-2.397060000000000102e+01,-1.052940000000000076e+01,1.124449999999999932e+02,-3.471280000000000143e+01,1.399619999999999997e+01,1.026370000000000005e+02,-3.178310000000000102e+01,-2.197469999999999857e+01,1.236159999999999997e+02,-3.341810000000000258e+01,-5.500000000000000028e-02,8.438249999999999318e+01,-3.123809999999999931e+01,-5.054999999999999716e+00,1.007300000000000040e+02,-2.687800000000000011e+01,4.945000000000000284e+00
1.051980833306189851e+02,-4.538754324099669191e+01,2.357374946570966134e+00,1.009619618680765285e+02,-2.372538797272785516e+01,-1.102308808990501099e+01,1.124021125757283102e+02,-3.481799478106261603e+01,1.334736925463204038e+01,1.024977201413358330e+02,-3.142754955624015878e+01,-2.255657961708717352e+01,1.235360926212674144e+02,-3.346013426601919605e+01,-7.272324696521405007e-01,8.430442832547390708e+01,-3.092139269868771123e+01,-5.569879482027256579e+00,1.007187082827301765e+02,-2.679588397543718159e+01,4.420256629117556457e+00
1.050423273456602260e+02,-4.344916610826687986e+01,2.834438394543463691e+00,1.004767332295244984e+02,-2.206177482381206190e+01,-1.087560651402021072e+01,1.120790888772478127e+02,-3.260316429588302611e+01,1.366225436711314067e+01,1.021346618579104160e+02,-2.991454085217631231e+01,-2.229001020878002848e+01,1.231951442447055598e+02,-3.128877819527200899e+01,-4.306308157063866160e-01,8.393048651167842422e+01,-2.942978223315687103e+01,-5.314349621193878548e+00,1.002761007855545472e+02,-2.489948838472671611e+01,4.612813111255563925e+00
1.056403032873704717e+02,-3.975639805078417055e+01,4.870295900602185313e+00,1.002262382536435297e+02,-2.003035031320528603e+01,-1.087141390004635078e+01,1.118428626259328951e+02,-2.757127015430028649e+01,1.474168297134568562e+01,1.025546929304678798e+02,-2.880927382865289132e+01,-2.146443396364935552e+01,1.231765843860429896e+02,-2.695930448827184023e+01,7.747234017754518476e-01,8.398478312410829005e+01,-2.775948333063999485e+01,-4.915825773413186717e+00,9.984123587997838456e+01,-2.141689744183995003e+01,4.810208284930152622e+00
1.029115285899309384e+02,-3.403228848248807736e+01,4.517134941344853161e+00,9.659790347189071724e+01,-1.670857785082868219e+01,-1.354546937812920149e+01,1.074772777148795768e+02,-2.032790236764446945e+01,1.321984159191123176e+01,1.002521729394362069e+02,-2.631507637194440363e+01,-2.298288290951407475e+01,1.194299387479114074e+02,-2.015320783181783781e+01,-2.340458232039726028e-01,8.081846853475269654e+01,-2.524997377924746189e+01,-7.458813439223249020e+00,9.551412400899775434e+01,-1.643390136043125693e+01,2.162299050945449608e+00
9.664162971817211201e+01,-2.727558308923763875e+01,-9.492010682798266430e-01,9.014244077561724566e+01,-1.387223025178893465e+01,-2.202860245414295548e+01,9.898096252153996488e+01,-1.193264196164794555e+01,5.647392483918427075e+00,9.558305043389266586e+01,-2.435030370983631087e+01,-2.946587456789832871e+01,1.119701570175755450e+02,-1.248065308827658626e+01,-6.797856436020882853e+00,7.487323677051865900e+01,-2.313642862646727849e+01,-1.570251129251018796e+01,8.767957590968006798e+01,-1.125619744911879572e+01,-6.696457035204154806e+00
8.476930476878864340e+01,-2.228227034213952251e+01,-9.839173968709538087e+00,7.880143664593175856e+01,-1.239994762292588604e+01,-3.292498638075176132e+01,8.452347809845478821e+01,-6.106431514810932271e+00,-5.077328277914709531e+00,8.621095883919645075e+01,-2.283574556840144609e+01,-3.848343719448811839e+01,9.865842095284941138e+01,-6.329332606874043421e+00,-1.621543476583065768e+01,6.423955085454402081e+01,-2.284688416077052153e+01,-2.677629619235986880e+01,7.451506280803772597e+01,-8.389014038789856187e+00,-1.831254561182245766e+01
7.051576441542056273e+01,-1.827249657568789942e+01,-2.901666413608469952e+01,6.617779550436864611e+01,-1.330679187051114098e+01,-5.397170950751675633e+01,6.765337748365755033e+01,-1.743236190142553710e+00,-2.728933699213850161e+01,7.546392097120298104e+01,-2.332553554880354341e+01,-5.681704292609658324e+01,8.294368524680726296e+01,-1.740491521570518785e+00,-3.678197579833765474e+01,5.241873591377193975e+01,-2.460297941544872202e+01,-4.748496779907748078e+01,5.968586283500887646e+01,-7.608403488587597963e+00,-4.080481184006077200e+01
5.693057046313879255e+01,-1.472282618369586515e+01,-5.011192854683358888e+01,5.443935141922882792e+01,-1.428090366892973151e+01,-7.579906577831003744e+01,5.211865184481523272e+01,1.391124228776625671e+00,-5.136867363534944531e+01,6.499681915643849095e+01,-2.339405933339470778e+01,-7.623900003817958293e+01,6.814056983962143477e+01,1.806211292717833317e+00,-5.955583169092982132e+01,4.145685360527707530e+01,-2.604262314232942543e+01,-6.858033338267517820e+01,4.615090319423839560e+01,-7.448046303427275916e+00,-6.428395829447160281e+01
3.990937676783661203e+01,-1.471524429908868115e+01,-9.156449634936205939e+01,4.021795694975799051e+01,-1.933617800744418957e+01,-1.169570589793293038e+02,3.372132047756028328e+01,2.148332308265139545e-01,-9.638052284447114459e+01,5.159529690344432140e+01,-2.708105670329022985e+01,-1.146600472456016462e+02,5.042755291928276762e+01,9.668660447177046535e-01,-1.030318351044669214e+02,2.772708394556818234e+01,-3.098542570513892258e+01,-1.087554425818771620e+02,3.009265954945281152e+01,-1.149895235299126739e+01,-1.077897114503786327e+02
5.169121965675621766e+01,-1.924787381620529914e+01,-1.098710165360213864e+02,5.269644058165017242e+01,-2.795223626176971266e+01,-1.341496922060595409e+02,4.613371280106107974e+01,-5.150589073091467185e+00,-1.172719656186033603e+02,6.374491400212712477e+01,-3.550477148586955423e+01,-1.302008037414728676e+02,6.306632733446575401e+01,-5.916125230080197639e+00,-1.233221085909202941e+02,3.958432754280820376e+01,-3.778870694613806336e+01,-1.246465491474608598e+02,4.252198930024086110e+01,-1.847167282530999444e+01,-1.267616293903079452e+02
5.691731544945578491e+01,-3.234064578969230297e+01,-1.346523322950303623e+02,6.019391723916885439e+01,-4.578776533644884239e+01,-1.564392399138133953e+02,5.133164696433345142e+01,-2.042937614400646851e+01,-1.452029403298582224e+02,7.122628038673559558e+01,-5.169089893024293758e+01,-1.502632176912148623e+02,6.870085303122327502e+01,-2.141411482604918604e+01,-1.498121355810931732e+02,4.683221163477266913e+01,-5.421807779243397363e+01,-1.459803658302463703e+02,4.906446227149308470e+01,-3.561201913936540109e+01,-1.519034449917496659e+02
6.626941797989188387e+01,-5.379998254814302072e+01,-1.513027520322429211e+02,7.185179828151103720e+01,-7.150907459134967326e+01,-1.692319342823018928e+02,6.107099632583370408e+01,-4.485651923486918236e+01,-1.646213196419088831e+02,8.258128187093598171e+01,-7.525110694286243529e+01,-1.611338697527681632e+02,7.878233259569537950e+01,-4.582088430968067883e+01,-1.676680027675991767e+02,5.804530166547104386e+01,-7.818707877040480980e+01,-1.581063644885430790e+02,5.998165139838850735e+01,-6.124909041124003295e+01,-1.678842133479103609e+02
7.618623387776833056e+01,-7.122383535302370205e+01,-1.557421174093120158e+02,8.334836421569457343e+01,-9.136418250424364373e+01,-1.702093490945171652e+02,7.145188638333691244e+01,-6.479036589236385169e+01,-1.705943829403085488e+02,9.372363109869854725e+01,-9.328809287721337284e+01,-1.610794159445308082e+02,8.932856688535802903e+01,-6.549693190932053710e+01,-1.725511070451175897e+02,6.916660145650490676e+01,-9.671459204667890219e+01,-1.588407909348260603e+02,7.108913224574079948e+01,-8.152634466905898591e+01,-1.711644367111643987e+02
8.695856361140872082e+01,-9.015332366782989482e+01,-1.528250443283700690e+02,9.513060454066746274e+01,-1.121194391894469931e+02,-1.636388319591677600e+02,8.275565770051397863e+01,-8.624948160867114666e+01,-1.686834479675706291e+02,1.051317916274622064e+02,-1.123216318187530192e+02,-1.539105922244786484e+02,1.007110338854722329e+02,-8.679264995591401544e+01,-1.697848764642002095e+02,8.057049813180653075e+01,-1.159872172131863124e+02,-1.521480971531718183e+02,8.273870860942835748e+01,-1.028719423716081423e+02,-1.666235818571324501e+02
9.344019104523339081e+01,-1.011342066218487332e+02,-1.464603729531769432e+02,1.020481675994658701e+02,-1.240311735719730279e+02,-1.546982204335081406e+02,8.966953964741951211e+01,-9.893564493794971781e+01,-1.627496909702319954e+02,1.117680350509846932e+02,-1.231334049167880096e+02,-1.447271893179878930e+02,1.076519756054886159e+02,-9.943104692942982581e+01,-1.632884714550133936e+02,8.718852427781212100e+01,-1.268137554997589689e+02,-1.432771158447045252e+02,8.969214930682251463e+01,-1.152538361236407951e+02,-1.589726997456545234e+02
9.543955092159902165e+01,-1.118106158196129627e+02,-1.383074199164368849e+02,1.034586108746389357e+02,-1.355895590142351068e+02,-1.443478689890625617e+02,9.189558150102246259e+01,-1.109840114481957585e+02,-1.547740641666073600e+02,1.131015025344110256e+02,-1.340702032631655527e+02,-1.343774391146995697e+02,1.098604335627880317e+02,-1.120308870088158102e+02,-1.550421173133054538e+02,8.841218537764126495e+01,-1.369129908330747298e+02,-1.329090316423659317e+02,9.140605270789248493e+01,-1.268895689589774634e+02,-1.495469101310051485e+02
9.538857059524069371e+01,-1.146341242456719556e+02,-1.355638506988860854e+02,1.030102223526389196e+02,-1.387256765029024450e+02,-1.408305404855149163e+02,9.201693240306319410e+01,-1.142228270518429554e+02,-1.520822119197184179e+02,1.125855316911630553e+02,-1.370966880093633904e+02,-1.308124008927816817e+02,1.099603275838431102e+02,-1.156138537108929398e+02,-1.521398725664088829e+02,8.783377664493821158e+01,-1.394317710670359247e+02,-1.295093074251228416e+02,9.117522237355534287e+01,-1.299568320352807973e+02,-1.464004737272829857e+02
9.473760593542982633e+01,-1.142862283668870589e+02,-1.357830835719026084e+02,1.021235558923806650e+02,-1.384411883464418622e+02,-1.410949701107909391e+02,9.137153478324113109e+01,-1.138106306107456476e+02,-1.523008539624624689e+02,1.117135119135994046e+02,-1.369249899703604569e+02,-1.310731359804803162e+02,1.093004618293057604e+02,-1.153770880137496277e+02,-1.523599869605801587e+02,8.693998068455744033e+01,-1.390201864576241633e+02,-1.297760833742066779e+02,9.037540625583609710e+01,-1.295463902023050764e+02,-1.466490281058445930e+02
