1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	3545.316828	0.000000	0.000156	5060.486922	174.5
1	1465.091665	0.000000	0.000156	2105.360089	2.5
2	1065.957914	1.000000	0.000149	1167.794450	2.6
3	894.803767	0.989242	0.000149	691.381448	2.6
4	866.513596	0.978485	0.000149	520.284828	2.6
5	825.769615	0.967727	0.000149	414.072153	2.8
6	800.817247	0.956970	0.000149	339.151699	2.8
7	838.670502	0.946212	0.000150	317.209001	2.7
8	834.421304	0.935457	0.000150	293.307485	2.8
9	726.840304	0.925190	0.000150	134.645154	5.9
10	780.497570	0.920131	0.000150	150.663796	2.9
11	761.730329	0.910500	0.000150	230.948001	3.1
12	806.290890	0.927851	0.000150	142.378517	3.2
13	806.451176	1.041520	0.000149	103.771598	3.2
14	775.151229	1.032244	0.000149	94.526901	2.8
15	818.164012	1.034964	0.000149	157.307088	2.6
16	826.835802	1.038346	0.000149	135.265354	2.6
17	784.761749	1.028128	0.000149	133.331299	3.1
18	752.541664	1.021252	0.000149	186.802181	2.8
19	853.020695	1.011105	0.000149	285.082992	2.8
20	849.842128	1.071467	0.000149	156.519315	2.8
21	843.904123	1.069090	0.000149	86.275200	2.9
22	853.973295	1.061382	0.000149	122.868277	2.9
23	889.917475	1.055785	0.000149	90.399499	2.9
24	862.415374	1.056359	0.000149	90.995198	3.0
25	840.555217	1.049252	0.000149	131.735325	5.1
26	836.626179	1.060572	0.000149	77.452526	5.2
27	859.624382	1.052695	0.000149	50.485739	5.2
28	855.943588	1.048775	0.000149	89.558507	5.0
29	873.314219	1.045564	0.000149	118.488739	3.6
30	877.991112	1.051721	0.000149	73.643563	2.8
31	866.417008	1.054672	0.000149	131.829221	2.7
32	886.201670	1.061187	0.000149	91.868037	2.7
33	857.969759	1.073797	0.000149	181.207636	2.8
34	914.654070	1.064542	0.000149	190.177529	4.3
35	909.428129	1.511050	0.000146	163.638847	3.0
36	895.050830	1.500814	0.000146	129.291707	2.8
37	865.897621	1.529760	0.000146	104.814350	3.1
38	893.497537	1.550671	0.000146	184.228250	3.0
39	895.474755	1.600011	0.000145	217.521511	4.6
40	858.645554	2.147746	0.000142	168.293867	4.5
41	912.692980	2.354026	0.000141	161.258552	3.6
42	856.535972	2.421453	0.000140	139.486343	3.5
43	880.697824	2.411452	0.000140	139.806287	3.5
44	872.912044	2.431944	0.000140	140.269119	3.6
45	834.298965	2.464564	0.000140	138.530819	3.6
46	909.980367	2.538375	0.000139	74.430914	3.7
47	858.284494	2.543317	0.000139	120.283929	3.2
48	898.945881	2.535933	0.000139	84.814884	3.2
49	883.978357	2.534153	0.000139	158.634665	3.3
50	902.637716	2.526197	0.000140	154.066341	3.0
51	864.666996	2.648102	0.000139	65.841232	3.0
52	868.956810	2.650216	0.000139	123.766018	3.0
53	873.037107	2.652564	0.000139	212.666749	2.9
54	916.198339	2.726979	0.000138	116.229347	2.8
55	863.017292	2.806941	0.000138	158.051028	2.9
56	869.689167	2.805981	0.000138	101.070092	3.0
57	871.524046	2.815338	0.000138	98.578406	3.1
58	847.860153	2.820175	0.000138	90.995708	3.1
59	887.320166	2.812394	0.000138	107.720326	3.2
60	832.422582	2.812748	0.000138	188.215416	3.5
61	851.800410	2.806110	0.000138	187.854453	3.4
62	837.230366	3.264948	0.000135	87.744783	3.3
63	854.035353	3.292102	0.000135	112.289079	3.2
64	822.049675	3.299530	0.000135	106.095199	3.2
65	854.018217	3.303511	0.000135	148.450502	3.2
66	866.331444	3.336731	0.000135	113.997217	2.9
67	852.581617	3.327752	0.000135	170.616622	3.0
68	828.385657	3.354624	0.000135	106.240569	2.9
69	888.913009	3.388865	0.000135	81.733514	3.1
70	873.274219	3.381473	0.000135	135.213638	3.1
71	893.797425	3.390457	0.000135	55.219937	3.0
72	896.467474	3.386793	0.000135	86.371168	3.0
73	890.018980	3.381840	0.000135	93.456672	2.9
74	872.162835	3.384923	0.000135	89.023445	2.9
75	847.308635	3.386106	0.000135	82.131267	5.1
76	840.719425	3.387850	0.000135	125.749363	2.8
77	842.038415	3.384163	0.000135	166.748555	2.8
78	839.934618	3.466121	0.000134	142.246573	3.1
79	846.944485	3.567447	0.000134	86.673064	3.3
80	858.631359	3.558455	0.000134	162.689880	3.2
81	841.543299	3.566976	0.000134	88.595590	3.4
82	840.666702	3.587070	0.000133	168.784545	3.6
83	881.460974	3.577936	0.000134	131.042650	3.4
84	818.805545	3.626833	0.000133	98.803549	3.1
85	837.964868	3.625972	0.000133	84.113612	3.5
86	859.399876	3.630146	0.000133	93.401416	3.1
87	863.755724	3.626057	0.000133	166.012847	3.0
88	841.966163	3.660359	0.000133	114.381889	2.9
89	825.250313	3.650234	0.000133	195.845319	3.0
90	875.072174	3.678895	0.000133	85.805376	2.8
91	848.979647	3.670558	0.000133	104.935784	2.8
92	896.128550	3.674374	0.000133	97.629380	3.2
93	825.177088	3.666907	0.000133	214.631034	4.9
94	885.748616	3.730631	0.000133	252.718241	5.0
95	866.653695	4.656663	0.000128	90.039056	5.1
96	878.818017	4.656274	0.000128	189.133954	5.2
97	832.876705	4.650785	0.000128	65.007017	3.9
98	854.059599	4.643582	0.000128	85.685691	4.3
99	851.151491	4.639046	0.000128	81.414109	5.1
100	846.411321	4.637036	0.000128	91.729387	5.1
101	835.925376	4.634389	0.000128	183.593405	5.2
102	823.442426	4.679305	0.000128	69.830060	3.9
103	852.960196	4.686781	0.000128	117.404735	3.9
104	832.202646	4.679518	0.000128	149.262788	3.8
105	846.822072	4.672086	0.000128	54.566137	3.4
106	859.892009	4.666373	0.000128	131.832493	5.1
107	887.876961	4.664442	0.000128	154.076747	5.1
108	869.658960	4.733723	0.000128	215.810127	5.2
109	844.836072	4.995735	0.000126	114.764971	5.1
110	814.787524	5.108233	0.000126	119.636645	5.0
111	839.608978	5.129356	0.000126	65.839776	4.3
112	845.052633	5.128059	0.000126	68.170391	4.4
113	827.716512	5.123604	0.000126	111.233198	3.9
114	787.716365	5.123140	0.000126	164.857864	3.8
115	864.879979	5.185555	0.000125	91.927369	3.7
116	852.906407	5.211520	0.000125	86.390398	3.2
117	804.443164	5.215073	0.000125	117.411744	3.3
118	843.434562	5.217510	0.000125	112.039491	3.2
119	813.397770	5.210351	0.000125	102.353870	3.5
120	813.638740	5.219302	0.000125	96.935774	3.5
121	861.432003	5.214934	0.000125	122.147071	3.4
122	830.096776	5.218622	0.000125	118.700213	3.1
123	843.397363	5.242914	0.000125	214.536913	3.2
124	902.040199	5.406896	0.000124	194.282227	3.3
125	837.749202	6.102301	0.000121	154.993157	5.1
126	826.131048	6.249551	0.000120	87.073110	4.9
127	828.150316	6.240887	0.000120	131.802489	3.9
128	855.568162	6.255153	0.000120	64.051469	4.2
129	880.668326	6.250463	0.000120	92.863724	5.0
